setting,metric,world_EIGs,V_prior,alpha_prior,beta_prior,eps_fixed,sd_epsilon,infer_eps,sigma_true,window,r2_21,rmse21_full,rmse21_cv,b21,bg1,bg2,bg11,dev
6,mi_concept,0.0316227766016837,1.0,1.0,1.0,,1.0,True,0.1,exemplar_mean,0.1350708622444082,338.6136589055158,390.12517697936863,488.6020612578986,2.28125,1.96875,1.3333333333333333,1.4947916666666667
6,mi_concept,0.0999999999999999,1.0,1.0,1.0,,1.0,True,0.1,exemplar_mean,0.0544290916681272,354.04727794246173,383.12044121592265,563.1871402763644,1.5833333333333333,1.59375,1.1145833333333333,1.3406250000000002
6,mi_concept,0.3162277660168379,1.0,1.0,1.0,,1.0,True,0.1,exemplar_mean,0.0024978939305014,363.6395563915433,374.2876412750565,224.1244132039712,1.2604166666666667,1.3020833333333333,1.15625,1.2177083333333332
6,mi_concept,1.0,1.0,1.0,1.0,,1.0,True,0.1,exemplar_mean,0.0012541153978741,364.0945755317696,364.3070512225648,-440.5133789978656,1.0833333333333333,1.0729166666666667,1.0729166666666667,1.1010416666666667
6,mi_concept,3.162277660168379,1.0,1.0,1.0,,1.0,True,0.1,exemplar_mean,0.0226830702104228,364.0945755317696,360.26577905524965,-2597.027558933333,1.03125,1.03125,1.03125,1.0375
7,mi_concept,3.1622776601683795e-05,1.0,1.0,1.0,,1.0,True,0.2,exemplar_mean,0.3814908321709951,286.34346718530054,289.55247765273583,191.56596209838384,18.23958333333333,14.677083333333334,13.395833333333334,14.015625
7,mi_concept,0.0001,1.0,1.0,1.0,,1.0,True,0.2,exemplar_mean,0.1320416428239715,339.20609965853134,376.2945460059826,152.97427517555238,12.322916666666666,10.479166666666666,8.96875,9.354166666666666
7,mi_concept,0.0003162277660168,1.0,1.0,1.0,,1.0,True,0.2,exemplar_mean,0.1027163254111894,344.8888003992452,390.0078055955628,175.45075242414893,8.802083333333334,7.34375,6.666666666666667,6.41875
7,mi_concept,0.001,1.0,1.0,1.0,,1.0,True,0.2,exemplar_mean,0.1758114581687814,330.5426426425707,386.9875862598655,243.48610538351767,6.385416666666667,5.739583333333333,4.21875,4.393749999999999
7,mi_concept,0.0031622776601683,1.0,1.0,1.0,,1.0,True,0.2,exemplar_mean,0.2459664629497601,316.1619050784563,359.1695156219219,369.4425686097559,4.6875,3.84375,2.833333333333333,3.1197916666666665
7,mi_concept,0.01,1.0,1.0,1.0,,1.0,True,0.2,exemplar_mean,0.195477166029714,326.57534627876106,376.3216809909735,453.0885274907236,3.25,2.833333333333333,1.9791666666666667,2.2927083333333336
7,mi_concept,0.0316227766016837,1.0,1.0,1.0,,1.0,True,0.2,exemplar_mean,0.1354613744380118,338.537208890152,388.8813601653172,491.6944482236557,2.5104166666666665,2.1979166666666665,1.5416666666666667,1.6697916666666663
7,mi_concept,0.0999999999999999,1.0,1.0,1.0,,1.0,True,0.2,exemplar_mean,0.155951239480491,334.5014285675914,372.7528769826751,816.9392010860915,1.7916666666666667,1.625,1.1666666666666667,1.3989583333333333
7,mi_concept,0.3162277660168379,1.0,1.0,1.0,,1.0,True,0.2,exemplar_mean,0.0003285423615309,364.0945755317696,373.8411598134768,-92.49988011862534,1.28125,1.2916666666666667,1.1145833333333333,1.1854166666666668
7,mi_concept,1.0,1.0,1.0,1.0,,1.0,True,0.2,exemplar_mean,0.0205860714761711,360.3274486489722,384.9205116874491,1648.7749974409194,1.1458333333333333,1.0625,1.0833333333333333,1.0833333333333337
