setting,metric,world_EIGs,pooled_rmse,pooled_r2,within_r2,within_rmse,within_b,pred_sd,pred_bg1,pred_bg10,pred_dev10,V_prior,alpha_prior,beta_prior,eps_fixed,sd_epsilon,infer_eps
0,kl,0.005623413251903491,4.224548571685291,0.6125266204466061,0.028526746553548987,11.49292324758065,49.32251689313134,0.04568527511828821,2.132387567276931,2.0355554148853474,2.2003691363784137,1.0,0.1,0.1,0.1,,False
0,kl,0.01,4.072922927470249,0.741976124838886,0.0385780465555479,11.448514103570922,53.21803161758544,0.04840608533033721,2.067925950209726,1.8977134648766611,2.03101452258866,1.0,0.1,0.1,0.1,,False
0,kl,0.01778279410038923,4.342684389759822,0.5078918300734258,0.02720774900927241,11.530243885178917,28.163171292714548,0.0747713530353248,2.0210242511017023,1.7560855368454973,1.872507860874908,1.0,0.1,0.1,0.1,,False
0,kl,0.03162277660168379,4.46645979906991,0.3920528009475871,0.02136830845582571,11.56674747384822,16.632296739941054,0.11130466985947879,1.9803207339380757,1.6043689388195215,1.7135077800565888,1.0,0.1,0.1,0.1,,False
0,kl,0.05623413251903491,4.515349655160652,0.34254740779058607,0.018840469620170656,11.579654735607251,11.709291631508101,0.1481799119324021,1.934976818555661,1.4505109599191475,1.5524681175222563,1.0,0.1,0.1,0.1,,False
0,kl,0.1,4.54246775173004,0.3151087574129602,0.017390335412976386,11.584377590773531,9.50111726409291,0.17541209911658298,1.8743655938515733,1.3116185579366555,1.3996976176902793,1.0,0.1,0.1,0.1,,False
0,mi,1e-05,4.476648009491753,0.4070462740592175,0.017735676538165535,11.564427203955908,1.2676844227785062,1.3910242814097136,26.168466549555973,24.41367604347462,28.736457675435236,1.0,0.1,0.1,0.1,,False
0,mi,1.6155980984398728e-05,4.46209387255302,0.4204153600151442,0.01840117950847464,11.559889679273306,1.5273851589110414,1.1770623854169784,22.251898211278814,20.696785421495807,24.362218926080576,1.0,0.1,0.1,0.1,,False
0,mi,2.6101572156825386e-05,4.445009908529444,0.43605475964769086,0.01918383340833577,11.554564936414867,1.84591425166152,0.995472775138839,18.91495279792255,17.5306516760867,20.637321511996696,1.0,0.1,0.1,0.1,,False
0,mi,4.216965034285822e-05,4.424852388668067,0.45440320684852004,0.02010583691664541,11.548305381854025,2.2393708170655797,0.8410249530289563,16.072053559904013,14.83419583160905,17.46399078776892,1.0,0.1,0.1,0.1,,False
0,mi,6.812920690579608e-05,4.401151401428349,0.47583001226422594,0.021187367164213825,11.540981574050324,2.7274338143779207,0.7097543591284251,13.65037659840305,12.538413536885711,14.76094765642909,1.0,0.1,0.1,0.1,,False
0,mi,0.00011006941712522103,4.373467486345028,0.5006547849769439,0.02244664334820803,11.532481437962991,3.3347154344810384,0.5983134394624957,11.58789924005834,10.584594692529281,12.459115083354996,1.0,0.1,0.1,0.1,,False
0,mi,0.00017782794100389227,4.341481412392364,0.529061332571007,0.023895476374799263,11.522742077427875,4.091305101193379,0.5038609968618938,9.831812711173837,8.922826493490641,10.499757408198922,1.0,0.1,0.1,0.1,,False
0,mi,0.0002872984833353666,4.305161565910714,0.5609481021590632,0.025531520163855907,11.511804502468756,5.032470788710049,0.4239834555954581,8.337172552317877,7.510723184332282,8.832989738953215,1.0,0.1,0.1,0.1,,False
