setting,metric,world_EIGs,V_prior,alpha_prior,beta_prior,sigma_true,pooled_rmse,pooled_r2,within_r2,within_b,pred_bg1,pred_bg10,pred_dev10
3,kl,4.641588833612772e-05,1.0,1.0,0.1,0.5,4.714940736620582,0.14688918732572737,0.008535182549893489,0.04297201202764051,283.6103521940211,208.43545194522122,200.26255517292955
3,kl,0.0001,1.0,1.0,0.1,0.5,4.716050829613542,0.1453755027946866,0.008556214434210917,0.050594857524191274,192.4903236744242,128.42975657568948,121.29874740849449
3,kl,0.00021544346900318823,1.0,1.0,0.1,0.5,4.7011179368458675,0.1606376251689221,0.009476736687722418,0.0709668751038259,119.22999028992672,69.37889935536809,65.49610574765394
3,kl,0.00046415888336127773,1.0,1.0,0.1,0.5,4.675245582929886,0.18717217352330598,0.010896500883490255,0.11338348658575606,69.09962838838818,33.89235111836954,32.79592700307572
3,kl,0.001,1.0,1.0,0.1,0.5,4.653497688593854,0.2102041972500622,0.011965186533405982,0.20433186260445832,38.73424399740801,17.622421032440624,17.537479195128117
3,kl,0.002154434690031882,1.0,1.0,0.1,0.5,4.645322235803527,0.21883690141449574,0.012281327666628065,0.33846608888055474,23.57396671022552,10.50793547681691,10.532380782376293
3,kl,0.004641588833612773,1.0,1.0,0.1,0.5,4.6486446861132364,0.21779649121295583,0.012117986682032272,0.457288338730273,16.263408359125446,6.5472026264554595,6.551725271668739
3,kl,0.01,1.0,1.0,0.1,0.5,4.658072760249434,0.21189149984492636,0.011668469889880231,0.5874993719223761,11.714737381979532,4.166332522687105,4.149353122617119
3,kl,0.021544346900318822,1.0,1.0,0.1,0.5,4.671226647783047,0.20138612734277297,0.010978764343811074,0.7575503313235004,8.551524621271176,2.7593914544317326,2.7323874226582388
3,kl,0.046415888336127725,1.0,1.0,0.1,0.5,4.687821154944787,0.18633483183394445,0.010097942977470022,0.9866050493447279,6.304984870171012,1.9575078130820056,1.9308992260083802
3,kl,0.1,1.0,1.0,0.1,0.5,4.705880396783435,0.16912514296506007,0.00917953809717512,1.322061690074856,4.652301022910671,1.5124318447163725,1.4925436701384518
3,mi,1e-05,1.0,1.0,0.1,0.5,4.531615385501603,0.32612600670612985,0.01718156748840642,0.07196234544920788,200.95583030487285,123.4455723232926,133.8211351574807
3,mi,1.8957356524063752e-05,1.0,1.0,0.1,0.5,4.5414249298613845,0.31736118825142295,0.016663119240931116,0.11227071535757727,125.57122123870936,76.55516299541439,82.60123850587631
3,mi,3.5938136638046256e-05,1.0,1.0,0.1,0.5,4.5461559265867155,0.31266589114602467,0.016435327097961038,0.19865176874252072,78.1355015567834,50.61598815595256,53.9189454315841
3,mi,6.812920690579608e-05,1.0,1.0,0.1,0.5,4.551343321862007,0.3072028785420651,0.01622453968781063,0.3375202087214701,51.983355051372676,35.92884049412817,37.80838528750983
3,mi,0.0001291549665014884,1.0,1.0,0.1,0.5,4.559325696029268,0.2990900214057857,0.015920538982435048,0.5104182042265907,37.24938555335187,26.790119364921424,27.94895273386889
3,mi,0.00024484367468222265,1.0,1.0,0.1,0.5,4.570266666787535,0.28838387199787163,0.015497799507854453,0.6693410788057018,28.146663480657676,20.349751259247622,21.1174587671538
3,mi,0.0004641588833612782,1.0,1.0,0.1,0.5,4.5831594186027935,0.2759037678874524,0.014963230815294763,0.7999515057441408,21.751517641710326,15.412279849257722,15.920837300970078
3,mi,0.0008799225435691075,1.0,1.0,0.1,0.5,4.596928973686117,0.26255499618912187,0.014364541040821964,0.9314948167940132,16.819052551867447,11.54677290578684,11.862134331078833
3,mi,0.0016681005372000592,1.0,1.0,0.1,0.5,4.6107263855932175,0.24913423102735577,0.013752489648929193,1.0862090067307295,12.912938718427215,8.541843738651217,8.720551645558158
3,mi,0.0031622776601683794,1.0,1.0,0.1,0.5,4.6236341756017385,0.23654139754897105,0.013174829287820208,1.2782209363930581,9.834334825674718,6.241765308243301,6.332627457879899
3,mi,0.005994842503189409,1.0,1.0,0.1,0.5,4.634634629937786,0.22578343838207182,0.01267991234372231,1.5285386328475103,7.436278944560954,4.520174560009507,4.5585759690949965
3,mi,0.011364636663857255,1.0,1.0,0.1,0.5,4.642851412684443,0.2177428742788015,0.01230560907008868,1.8749770358741333,5.59601862520988,3.2717701690342658,3.2812680282222586
3,mi,0.021544346900318846,1.0,1.0,0.1,0.5,4.648170677016056,0.21264539735206042,0.012059298818478411,2.3846111194829165,4.207740280110585,2.404891610907866,2.401158102893903
3,mi,0.04084238652674522,1.0,1.0,0.1,0.5,4.651582941880782,0.20979621830111597,0.011906023171614936,3.1745057281401734,3.1799095184104917,1.8336827497184143,1.8261910429561343
3,mi,0.07742636826811278,1.0,1.0,0.1,0.5,4.65451816312936,0.2080681713697697,0.011789452527006304,4.4542918432811875,2.435441501104532,1.4771668621774026,1.4704010297809857
3,mi,0.14677992676220705,1.0,1.0,0.1,0.5,4.657875528479771,0.20651822232507264,0.01166500092400498,6.613295391517016,1.911287550644363,1.265384492538701,1.2606243693272852
3,mi,0.2782559402207126,1.0,1.0,0.1,0.5,4.661595564011694,0.20477017429985023,0.011522873413325165,10.396873133319573,1.555783935546742,1.1445832428994003,1.1416341787182123
3,mi,0.527499706370262,1.0,1.0,0.1,0.5,4.665049898536458,0.20298739037746777,0.011383233612867959,17.24908825048043,1.3256493857192495,1.0777108019570065,1.0760084191735555
3,mi,1.0,1.0,1.0,0.1,0.5,4.667728100189581,0.20148592709397828,0.011269574370723871,29.9515200893914,1.184207079049446,1.041425001966828,1.0404808882498136
3,surprisal,0.0031622776601683794,1.0,1.0,0.1,0.5,4.624491045865478,0.2704838662376094,0.014420748053791357,0.3930003385821702,352.6911236973538,340.02212400830075,342.26079611611834
3,surprisal,0.005623413251903491,1.0,1.0,0.1,0.5,4.637917429264975,0.25898167432374697,0.013849874877146154,0.3474799730600858,279.0646864855535,265.03553645364764,267.2912269940128
3,surprisal,0.01,1.0,1.0,0.1,0.5,4.650003790635363,0.2465269550748509,0.013215983033316768,0.3901441883824516,196.66720094427683,184.37852194366312,186.08461563376423
3,surprisal,0.01778279410038923,1.0,1.0,0.1,0.5,4.638675268052937,0.24963192158520947,0.013328319072448138,0.5611916392475295,123.16880659418575,114.37607193736557,115.46562701148575
3,surprisal,0.03162277660168379,1.0,1.0,0.1,0.5,4.584007049780084,0.28855375308384323,0.015162712754890709,0.9063785195724722,71.26184045272582,65.29303530138706,66.09715941547587
3,surprisal,0.05623413251903491,1.0,1.0,0.1,0.5,4.528251779931831,0.33296581141990605,0.017255650377588274,1.400091067030702,40.172793261873444,36.05714732786398,36.68014200218988
3,surprisal,0.1,1.0,1.0,0.1,0.5,4.498426794383272,0.3585744925775609,0.018503493370647755,2.174433500168653,22.782823779808695,20.07634552190231,20.517483974438942
3,surprisal,0.1778279410038923,1.0,1.0,0.1,0.5,4.478316475401119,0.3772689196459777,0.019528922231301326,3.6545813137761276,13.192855698934393,11.561090232289379,11.84384600110043
3,surprisal,0.31622776601683794,1.0,1.0,0.1,0.5,4.462426576292053,0.39240833952060317,0.020544284606472996,6.517129492602707,7.87387710083089,6.960576708558641,7.119254523090703
3,surprisal,0.5623413251903491,1.0,1.0,0.1,0.5,4.4593841923936,0.3948972898437771,0.02103861592094502,11.663223536698903,4.8924084209766825,4.404057042241775,4.481961554535743
3,surprisal,1.0,1.0,1.0,0.1,0.5,4.477199547156954,0.3773583256568621,0.020478194088395,20.280248106880627,3.2144820181572773,2.958712534482262,2.9938471752540097
3,surprisal,1.7782794100389228,1.0,1.0,0.1,0.5,4.511476984908839,0.3448438593209398,0.0190972623341693,34.38969024745025,2.266032093138026,2.1332113567324944,2.148605508373211
3,surprisal,3.1622776601683795,1.0,1.0,0.1,0.5,4.5496492643201885,0.30884972469705835,0.01768919547399688,58.27264793277156,1.725240083461726,1.6575864520133978,1.6642927170944963
3,surprisal,5.623413251903491,1.0,1.0,0.1,0.5,4.5830863639521215,0.27654671782578416,0.016747838272744547,100.19359000440375,1.4147969111487388,1.3813588924794047,1.3842766578612373
3,surprisal,10.0,1.0,1.0,0.1,0.5,4.610233288683066,0.2497510080376056,0.016235613506148276,174.50351015927188,1.2364283278948756,1.2202284028630923,1.2215108046188081
3,surprisal,17.78279410038923,1.0,1.0,0.1,0.5,4.6317003336992615,0.22866627099762493,0.015936429088001976,305.69875098205387,1.1342586069889438,1.1263896695603768,1.1269609467825628
3,surprisal,31.622776601683793,1.0,1.0,0.1,0.5,4.647680351911833,0.2132530076960139,0.015724227698059767,536.9541509119016,1.0759941485599822,1.072085545711631,1.0723440365967651
3,surprisal,56.23413251903491,1.0,1.0,0.1,0.5,4.658632584445712,0.2028625134739204,0.015567297102968567,945.6733786266803,1.0429106842766027,1.0409074597556796,1.0410277550199263
3,surprisal,100.0,1.0,1.0,0.1,0.5,4.6656180904053475,0.1963091070705889,0.015458749934725806,1670.2572172542953,1.0241902742251674,1.0231324125509835,1.0231907235719173
3,surprisal_b,0.0031622776601683794,1.0,1.0,0.1,0.5,4.695541155641117,0.22054439440487314,0.011893436718088455,1.56622891157712,418.15980122673324,415.3182796326601,415.7530833186507
3,surprisal_b,0.005623413251903491,1.0,1.0,0.1,0.5,4.701024929310075,0.21613338253039727,0.011670689672148092,1.0894284505376366,366.95183500377834,362.89857973089744,363.50390200714196
3,surprisal_b,0.01,1.0,1.0,0.1,0.5,4.7089779436677945,0.20956852282644411,0.01133978672328926,0.8795490714444539,296.0378257584577,291.0677626518434,291.78295394271896
3,surprisal_b,0.01778279410038923,1.0,1.0,0.1,0.5,4.716051600555536,0.2030123363848825,0.011011583236480776,0.8929039274660172,212.6371377915983,207.75419398611794,208.42918605922918
3,surprisal_b,0.03162277660168379,1.0,1.0,0.1,0.5,4.7034999300814055,0.21004272977260033,0.01136296309686685,1.2190856452086538,134.70507657096658,130.95817258672858,131.48347445254043
3,surprisal_b,0.05623413251903491,1.0,1.0,0.1,0.5,4.633504464055755,0.2600209550785468,0.01374046028559666,2.069006497501794,78.41865184671843,75.8795397029772,76.28055672983893
3,surprisal_b,0.1,1.0,1.0,0.1,0.5,4.538039123389133,0.3314716338453765,0.0169317407305177,3.3490391558240993,44.61256180568003,42.85152712773333,43.159412882104505
3,surprisal_b,0.1778279410038923,1.0,1.0,0.1,0.5,4.485288353972995,0.37278438460829927,0.018717549262466028,5.026327804731993,25.5209842487015,24.30837171468771,24.53139259251795
3,surprisal_b,0.31622776601683794,1.0,1.0,0.1,0.5,4.462390921837343,0.39230101889289803,0.01963500299055435,7.830871194501893,14.809501261033011,14.025407496156257,14.171676825391858
3,surprisal_b,0.5623413251903491,1.0,1.0,0.1,0.5,4.449472675951082,0.40412746552639367,0.020371126041465192,13.090277050853288,8.786892127971711,8.318651713056225,8.40183546842368
3,surprisal_b,1.0,1.0,1.0,0.1,0.5,4.445279805848294,0.4076916136888997,0.02088676750900181,22.70439931002678,5.39050665270427,5.129590442723084,5.170832608042288
3,surprisal_b,1.7782794100389228,1.0,1.0,0.1,0.5,4.459544653948948,0.3938739974430163,0.020660103659174422,39.133511861825525,3.475340881081342,3.336919523342519,3.356003737399156
3,surprisal_b,3.1622776601683795,1.0,1.0,0.1,0.5,4.496242385849438,0.3599239263378154,0.019502829647998314,65.8385328579896,2.3967513172311077,2.3255201962851606,2.33432836632603
3,surprisal_b,5.623413251903491,1.0,1.0,0.1,0.5,4.542168014728336,0.3170959610383938,0.018056571675955115,109.85100803870534,1.7888012277254834,1.7531263066399643,1.7571587753559788
3,surprisal_b,10.0,1.0,1.0,0.1,0.5,4.582547733294556,0.27776063477870444,0.01697459848104819,185.49507263109857,1.445480084482518,1.4280967757078653,1.4298680109079387
3,surprisal_b,17.78279410038923,1.0,1.0,0.1,0.5,4.613579603093805,0.24667079803636657,0.016322745747858188,317.898031948475,1.2514352721312618,1.2430524685884023,1.243803446842734
3,surprisal_b,31.622776601683793,1.0,1.0,0.1,0.5,4.636160786782675,0.22428947163614985,0.01593073567152591,550.4443510399116,1.141791862928427,1.1376883910309707,1.1380065347777055
3,surprisal_b,56.23413251903491,1.0,1.0,0.1,0.5,4.651572188316676,0.2094069967462812,0.015682145624343155,960.3436567380894,1.079892194631105,1.0778206749109442,1.077959947260571
3,surprisal_b,100.0,1.0,1.0,0.1,0.5,4.661424423949803,0.20010701062687947,0.015523894624783641,1685.8288050952888,1.0449836165156954,1.0439028607121223,1.043967135009454
4,eig_code,1e-07,1.0,1.0,1.0,0.1,4.776922893884425,0.13307038106008784,0.009459499151272654,3.2830046542550213,499.2857746378526,498.8995373804262,498.28387315929695
4,eig_code,2.1544346900318822e-07,1.0,1.0,1.0,0.1,4.787148104462322,0.12047740905862558,0.008582539706264748,1.5727595094000006,498.4646228431443,497.74593523449374,496.4520073781542
4,eig_code,4.641588833612782e-07,1.0,1.0,1.0,0.1,4.801162679353807,0.10160769408794018,0.007271111050837817,0.7740759209236181,496.7076537443595,495.54936979985274,492.92036482681834
4,eig_code,1e-06,1.0,1.0,1.0,0.1,4.814438402843652,0.08102262293941491,0.005816902386453696,0.4001162769899029,492.97753588391475,491.52105202802665,486.54585580199654
4,eig_code,2.1544346900318822e-06,1.0,1.0,1.0,0.1,4.826276185546188,0.06410601483103673,0.004523399632849768,0.22201658294070936,485.1855739213852,484.0498939299196,475.63037414863834
4,eig_code,4.641588833612773e-06,1.0,1.0,1.0,0.1,4.848115490199456,0.04682455667328463,0.003071432995325392,0.12749607792774112,469.42791300452177,470.04292682779914,457.46266535711726
4,eig_code,1e-05,1.0,1.0,1.0,0.1,4.896658176212954,0.020920976508754085,0.0010729061434967381,0.059343779512794306,439.4254613368533,444.79057803845336,428.2211717727159
4,eig_code,2.1544346900318823e-05,1.0,1.0,1.0,0.1,4.969030904113704,3.6952162286934123e-06,8.63257293804436e-05,-0.01435975665751924,387.70683031777895,402.143174785577,383.2271724424015
4,eig_code,4.641588833612772e-05,1.0,1.0,1.0,0.1,4.978450352456912,0.038039281838466346,0.0033878226588060652,-0.07418192823217344,310.54103906924996,336.63725653924945,318.16200324637845
4,eig_code,0.0001,1.0,1.0,1.0,0.1,4.899555243292202,0.1010225857332384,0.0074374969639720255,-0.09594458749306421,216.49729003483318,249.86512398346983,234.26974453531633
4,eig_code,0.00021544346900318823,1.0,1.0,1.0,0.1,4.827797619409315,0.13175552876043953,0.009189200426899205,-0.13168523348033306,130.02157461332237,157.2932514802177,146.0331735105615
4,eig_code,0.00046415888336127773,1.0,1.0,1.0,0.1,4.829407605647363,0.10666210675205823,0.007758841577645404,-0.27601849870057726,72.93308643615167,84.13417446394058,77.86826136295393
4,eig_code,0.001,1.0,1.0,1.0,0.1,4.793657055855059,0.0791603348186893,0.004396448729980886,0.7206715743423086,43.287198499348,42.36459592695103,39.5751276792913
4,eig_code,0.002154434690031882,1.0,1.0,1.0,0.1,4.627543072084886,0.2547103426548976,0.01426160454798566,0.7103950834095666,28.307998410518124,22.38585690467232,21.126670897647948
4,eig_code,0.004641588833612773,1.0,1.0,1.0,0.1,4.6515994602506225,0.24559104394360115,0.013827317753082604,0.5957759602930587,19.906125210007634,12.553164985838187,11.977506216470864
4,eig_code,0.01,1.0,1.0,1.0,0.1,4.669080865453389,0.23414125792685667,0.013113798103954336,0.6023676495471688,14.571462409905223,7.268335620091357,7.056077117621899
4,eig_code,0.021544346900318822,1.0,1.0,1.0,0.1,4.6860006538989625,0.22041786942834488,0.012251075110796117,0.6671736095530163,10.882442509856864,4.342274206146442,4.306638815258758
4,eig_code,0.046415888336127725,1.0,1.0,1.0,0.1,4.703363582244746,0.20401455597288662,0.011271929541706093,0.7920830828678623,8.162028096376241,2.7511450643830173,2.776990385575886
4,eig_code,0.1,1.0,1.0,1.0,0.1,4.719630413511408,0.18603360597662819,0.010250273347296628,1.0050534041981196,6.064504077770816,1.9059316474679011,1.9373474077086577
4,kl,1e-07,1.0,1.0,1.0,0.1,4.570124573046089,0.3186288686595915,0.016904525884676443,1.0050530355219973,498.55929624043057,494.58943861861417,494.01224760053265
4,kl,2.1544346900318822e-07,1.0,1.0,1.0,0.1,4.594504886899152,0.29332109479320306,0.01537357233389621,0.5198735727636954,496.92601841537584,489.43887498017403,488.22731764258083
4,kl,4.641588833612782e-07,1.0,1.0,1.0,0.1,4.62091229673409,0.2638824239774824,0.013648852509864147,0.28639774984969035,493.50905214366253,480.25991814580425,478.03947702226
4,kl,1e-06,1.0,1.0,1.0,0.1,4.638499147664923,0.24074179252145486,0.012294110168783385,0.16975929831574815,486.5648206155188,464.6265020414962,460.957803621807
4,kl,2.1544346900318822e-06,1.0,1.0,1.0,0.1,4.646480682921501,0.22761716900169104,0.011462310941687745,0.10876098459215215,473.1276790616562,439.3289671784298,433.3709982292456
4,kl,4.641588833612773e-06,1.0,1.0,1.0,0.1,4.648398147390626,0.2244073359599515,0.011188241100692114,0.07615166127792561,448.8493688051729,400.15213630902537,391.58552343733066
4,kl,1e-05,1.0,1.0,1.0,0.1,4.646494675770859,0.2291699808380529,0.011431596887901293,0.05893640206604834,408.4470613263066,343.08075349798537,333.7099873555513
4,kl,2.1544346900318823e-05,1.0,1.0,1.0,0.1,4.641184933558684,0.23794740355026658,0.012034330081397673,0.05107169380244688,347.8469008845761,268.791739849933,261.14352334305704
4,kl,4.641588833612772e-05,1.0,1.0,1.0,0.1,4.6286941462832125,0.24969971549289807,0.01297802669032101,0.05119722113095037,269.0724309653675,186.2295067369297,181.24774195669485
4,kl,0.0001,1.0,1.0,1.0,0.1,4.607844269020092,0.26258242432372236,0.014105640847720547,0.06085707119553187,185.10266473962952,111.54176585505273,108.6160797272351
4,kl,0.00021544346900318823,1.0,1.0,1.0,0.1,4.590145579232756,0.2702117571928271,0.0148261472473897,0.08464408941721346,113.74923439101734,58.97406312808661,57.096451736445005
4,kl,0.00046415888336127773,1.0,1.0,1.0,0.1,4.598014829268077,0.2646265081866327,0.01464061977175475,0.13173324270687997,64.40367862180574,29.209149895253663,28.19776456302976
4,kl,0.001,1.0,1.0,1.0,0.1,4.6259072952043265,0.24728916062403095,0.013817973076732734,0.21242928278133213,36.08525197978383,14.630784807137003,14.442217542305002
4,kl,0.002154434690031882,1.0,1.0,1.0,0.1,4.646689913987878,0.23385152603156703,0.013178782944086951,0.31394683914223775,22.45497867385006,8.18138409983356,8.2733507572308
4,kl,0.004641588833612773,1.0,1.0,1.0,0.1,4.663636766003531,0.22431750009640114,0.012586927243960442,0.4124368731893906,15.82401253132438,5.078537950143029,5.219899648542372
4,kl,0.01,1.0,1.0,1.0,0.1,4.681743755024402,0.2103970855568057,0.011688259520082893,0.5281212359863932,11.664107558495965,3.3991816582570014,3.5168336742670108
4,kl,0.021544346900318822,1.0,1.0,1.0,0.1,4.697526641327615,0.19421302093169082,0.010691630035917823,0.6935077643740881,8.626843491730211,2.45091592694632,2.5229217615357826
4,kl,0.046415888336127725,1.0,1.0,1.0,0.1,4.708600104386434,0.1794786377616252,0.009818534153644405,0.9563286906434776,6.274009806425728,1.874537656605984,1.9133005328839323
4,kl,0.1,1.0,1.0,1.0,0.1,4.713321905324255,0.1700277183346724,0.009256803009488656,1.4348416185411883,4.40492786130367,1.5011109407196317,1.5224866029931619
4,mi,1e-05,1.0,1.0,1.0,0.1,4.586020207423015,0.30577247911391126,0.015786451894437427,1.3497513428531336,16.499856664484035,12.478030235193415,12.97558628479612
4,mi,1.8957356524063752e-05,1.0,1.0,1.0,0.1,4.600764858426166,0.2928366250005798,0.015141559312555935,1.4703226733940742,13.671735836991077,10.053147078683685,10.462132927630872
4,mi,3.5938136638046256e-05,1.0,1.0,1.0,0.1,4.61733709654862,0.2779611118268398,0.014395640611770075,1.5729947265578448,11.399774452458551,8.096193095675993,8.42966309868401
4,mi,6.812920690579608e-05,1.0,1.0,1.0,0.1,4.63516191188968,0.2615932877805294,0.013579042902581707,1.6591799263125677,9.566896330399034,6.518090666561446,6.787412302441717
4,mi,0.0001291549665014884,1.0,1.0,1.0,0.1,4.653409520178261,0.24438462782811682,0.012728643790495747,1.7343254807706574,8.078922511657852,5.247114952503203,5.462257649934931
4,mi,0.00024484367468222265,1.0,1.0,1.0,0.1,4.6711648927334535,0.22710540427848408,0.011884592124149336,1.8070052665549428,6.860261566582476,4.225677275346492,4.395306694225922
4,mi,0.0004641588833612782,1.0,1.0,1.0,0.1,4.6876520073415495,0.21054769385425515,0.011085658698999953,1.8887381618381267,5.849698852769921,3.407383089095226,3.5391715519382174
4,mi,0.0008799225435691075,1.0,1.0,1.0,0.1,4.702388815403111,0.19533503791519985,0.010359770484721897,1.9940475185886697,4.998464012575091,2.7552290896260736,2.8559845906203662
4,mi,0.0016681005372000592,1.0,1.0,1.0,0.1,4.71530817757875,0.18166568553440848,0.009713337033821759,2.140453169013491,4.269670400767713,2.240357039254314,2.315971868220068
4,mi,0.0031622776601683794,1.0,1.0,1.0,0.1,4.726806185799352,0.16920509548261897,0.009128052025750238,2.3507773135999175,3.6371473827833753,1.8411803808447849,1.896588630302005
4,mi,0.005994842503189409,1.0,1.0,1.0,0.1,4.737629913614583,0.1571819903528088,0.008566224996455254,2.6601385004275957,3.083733281179395,1.5422736968769675,1.581455112072019
4,mi,0.011364636663857255,1.0,1.0,1.0,0.1,4.7483098066505445,0.1448981696688919,0.007994222218822811,3.1304025079613242,2.599831534804899,1.3309723167413015,1.3572402301516966
4,mi,0.021544346900318846,1.0,1.0,1.0,0.1,4.758473695884224,0.13256354312313504,0.0074209604147429725,3.877638021487465,2.1820782632662294,1.1922469052224347,1.2087504886618052
4,mi,0.04084238652674522,1.0,1.0,1.0,0.1,4.767159847093621,0.12134685649400291,0.0069002867242037936,5.125715244906295,1.8315908279231634,1.107537848109154,1.1172964848553772
4,mi,0.07742636826811278,1.0,1.0,1.0,0.1,4.773708882205656,0.11243294510617331,0.006486734782534704,7.31560851871466,1.5515639720474024,1.0586704490573469,1.0641833894508401
4,mi,0.14677992676220705,1.0,1.0,1.0,0.1,4.778117591205925,0.10621849064849942,0.006198318404651777,11.311029148906849,1.3435530794778785,1.0315313744313255,1.0345549292162817
4,mi,0.2782559402207126,1.0,1.0,1.0,0.1,4.780830658728657,0.10231712386532346,0.006017091171680849,18.768894252662218,1.2022033236028378,1.016801686349852,1.018431110134747
4,mi,0.527499706370262,1.0,1.0,1.0,0.1,4.78239841990419,0.10003877566049092,0.005911161226031413,32.831258153620965,1.114002971251905,1.0089109250424053,1.0097804231631053
4,mi,1.0,1.0,1.0,1.0,0.1,4.783269086492592,0.09876655528177584,0.005851971191348031,59.44471169366993,1.0624761050837075,1.004714035571262,1.0051755299355136
4,surprisal,0.0031622776601683794,1.0,1.0,1.0,0.1,4.644600242501299,0.23533334557663793,0.013322595494162577,0.017934997392521478,368.2922413430046,111.9622705281614,134.43864424721912
4,surprisal,0.005623413251903491,1.0,1.0,1.0,0.1,4.6291904082735655,0.23696934941744638,0.013416883071419798,0.019515656776943547,297.37658477592964,64.26400674465494,78.64972140587813
4,surprisal,0.01,1.0,1.0,1.0,0.1,4.623247371478524,0.23733900923885434,0.013396164869158156,0.025781416918348187,213.43961355106532,36.57739180016356,44.70810502205691
4,surprisal,0.01778279410038923,1.0,1.0,1.0,0.1,4.624352933065582,0.2358868505330856,0.013241597010863262,0.040296890848491924,134.83096026590965,21.057796329222093,25.536072172314135
4,surprisal,0.03162277660168379,1.0,1.0,1.0,0.1,4.625722652370735,0.23464659860759982,0.013136757950489185,0.06951250224689869,78.44886562052942,12.382943582693592,14.86439253790819
4,surprisal,0.05623413251903491,1.0,1.0,1.0,0.1,4.626057925046858,0.23433969639619867,0.013110851024577682,0.12294941821613442,44.879061799413456,7.513123740342089,8.911117506017126
4,surprisal,0.1,1.0,1.0,1.0,0.1,4.625822150560305,0.23461061363639607,0.013110763705797064,0.2175756731205005,25.913150685411605,4.759247379004621,5.556400835317955
4,surprisal,0.1778279410038923,1.0,1.0,1.0,0.1,4.625323211744094,0.23516774359534934,0.013116377229006845,0.3837357774765159,15.221815845573289,3.1894449927953095,3.6454964812761204
4,surprisal,0.31622776601683794,1.0,1.0,1.0,0.1,4.624789434047713,0.2357903963942007,0.013114046282688861,0.6726569563981526,9.17830469841961,2.2843699296401514,2.546063698139311
4,surprisal,0.5623413251903491,1.0,1.0,1.0,0.1,4.62443689297247,0.23625987430223996,0.013092973600289652,1.1685736018905795,5.743659441555113,1.7550234630755657,1.9060259220208093
4,surprisal,1.0,1.0,1.0,1.0,0.1,4.624382330971162,0.23645422474730685,0.013052487061086315,2.0094737955836437,3.7733615953096487,1.4419261760402844,1.5295854023442612
4,surprisal,1.7782794100389228,1.0,1.0,1.0,0.1,4.624630152273349,0.2363794414334019,0.013001808422480303,3.4285775506114455,2.6285683858069575,1.2564239191379356,1.3074548937375983
4,surprisal,3.1622776601683795,1.0,1.0,1.0,0.1,4.625121556230788,0.23610657583674147,0.012950970627122083,5.838461984251528,1.9552908170734347,1.1473844873175927,1.1770006255268357
4,surprisal,5.623413251903491,1.0,1.0,1.0,0.1,4.625742641882712,0.23573160745190289,0.012905770203909166,9.987397675708113,1.55694259206835,1.084052685084737,1.101117863585419
4,surprisal,10.0,1.0,1.0,1.0,0.1,4.626351733531225,0.23535376345113995,0.012869055517637864,17.23067675199313,1.3218955993884445,1.0476722545848258,1.0574301822997731
4,surprisal,17.78279410038923,1.0,1.0,1.0,0.1,4.626846414293018,0.2350425214799064,0.0128419004162076,29.998821695343686,1.1844649373157883,1.0269434565000364,1.0324889645867863
4,surprisal,31.622776601683793,1.0,1.0,1.0,0.1,4.627196911799122,0.23482006159246133,0.01282350830626065,52.621955085874596,1.1049931699105502,1.0151955578525942,1.018333911639686
4,surprisal,56.23413251903491,1.0,1.0,1.0,0.1,4.6274235193806845,0.2346754521249943,0.01281187708216347,92.79766351042028,1.0594777089792748,1.008559293285532,1.0103306932516245
4,surprisal,100.0,1.0,1.0,1.0,0.1,4.627561827083351,0.2345869020655376,0.012804857268313746,164.20739274754112,1.0335919914681715,1.004817780299706,1.0058160439348478
4,surprisal_b,0.0031622776601683794,1.0,1.0,1.0,0.1,4.6191480023688065,0.2412761787250896,0.013535762169393931,0.43688515779931353,460.08633905799616,449.45026785998635,449.99493475124956
4,surprisal_b,0.005623413251903491,1.0,1.0,1.0,0.1,4.619155243219355,0.2412031120334851,0.013528642258989164,0.27096782939842473,431.9605361062402,414.81331628406434,415.68236201243053
4,surprisal_b,0.01,1.0,1.0,1.0,0.1,4.619195034284679,0.24106742846710827,0.013515780781494565,0.1807513921421226,387.51239602037293,361.81073589279276,363.0904147389003
4,surprisal_b,0.01778279410038923,1.0,1.0,1.0,0.1,4.6193358570756455,0.2408139672139992,0.01349267804110268,0.13618020978538356,323.05966753565843,288.95586350710136,290.60490634679053
4,surprisal_b,0.03162277660168379,1.0,1.0,1.0,0.1,4.619727364411682,0.24035641602169183,0.013452929004549316,0.12424730606139674,241.8439768008997,204.48319483245612,206.21167360815048
4,surprisal_b,0.05623413251903491,1.0,1.0,1.0,0.1,4.6205130745241485,0.23965388401764445,0.013394676246569773,0.14729243731460198,158.97792897750978,127.48182513036384,128.86349495526892
4,surprisal_b,0.1,1.0,1.0,1.0,0.1,4.621377944176526,0.23895730965554857,0.013338987753350956,0.22595112236624942,94.13719156361145,73.6100237755142,74.47925472532084
4,surprisal_b,0.1778279410038923,1.0,1.0,1.0,0.1,4.621847333893329,0.2385464558085553,0.013307883215719395,0.3924932473544728,53.7079516750297,41.88640235515301,42.38546332926286
4,surprisal_b,0.31622776601683794,1.0,1.0,1.0,0.1,4.6221845833565105,0.23823148804412056,0.013281138389758364,0.6916854965878575,30.715269693175287,24.00135020423792,24.286076285904272
4,surprisal_b,0.5623413251903491,1.0,1.0,1.0,0.1,4.622466850968397,0.23799360505135297,0.013249228377759359,1.2135775971919098,17.775906614580258,13.94235726332358,14.104968543369475
