setting,metric,world_EIGs,pooled_rmse,pooled_r2,pooled_r,within_r2,within_rmse,within_b,pred_sd,pred_bg1,pred_bg10,pred_dev10,V_prior,alpha_prior,beta_prior,sigma_true,sd_epsilon,infer_eps,eps_fixed
18,surprisal_b,0.01778279410038923,4.874900030224914,0.07413667368915375,0.27228050552537497,0.001587260634081729,11.66858779414897,0.15363819801828488,2.9702701664918503,207.42996602513838,205.8285862613775,207.07900541050174,1.0,10.0,0.1,0.3,0.1,True,
18,surprisal_b,0.03162277660168379,4.863606122322157,0.09017730307218427,0.3002953597246955,0.002009184484821495,11.666223231574183,0.21801291189307623,2.332518610130263,130.91115447358587,129.3411633466011,130.94702416138253,1.0,10.0,0.1,0.3,0.1,True,
18,surprisal_b,0.056234132519034905,4.845499065457405,0.1142124290440059,0.33795329417540215,0.0026562639632393193,11.662024958351385,0.42866624922130814,1.3645456853205713,75.79750406663791,74.78097751015171,76.1195953740545,1.0,10.0,0.1,0.3,0.1,True,
18,surprisal_b,0.09999999999999999,4.806838427827553,0.14855536273912845,0.38542880372272187,0.0035360179008757293,11.656705005993166,1.052237337595051,0.652091793035639,42.64925552140954,42.17337576126747,42.99460406571359,1.0,10.0,0.1,0.3,0.1,True,
18,surprisal_b,0.1778279410038923,4.741989311951061,0.18763627416943435,0.43317002916803277,0.0044902439558609794,11.65413405561784,2.6787874901309614,0.30017449688738823,24.125319701791714,23.913959997989366,24.366788268879265,1.0,10.0,0.1,0.3,0.1,True,
18,surprisal_b,0.31622776601683794,4.692192680637868,0.20245024550097174,0.44994471382712314,0.004850463892278991,11.659015798790175,5.630230333578249,0.15510445254105348,13.950195640334186,13.816132713765207,14.0657697708628,1.0,10.0,0.1,0.3,0.1,True,
18,surprisal_b,0.5623413251903491,4.66726530013381,0.20687678133114387,0.45483709317858395,0.005175965363793417,11.658734443812358,9.942077115374625,0.0934017456348992,8.351510969563785,8.216463786251358,8.362259313503719,1.0,10.0,0.1,0.3,0.1,True,
18,surprisal_b,1.0,4.635706670325728,0.230322159274356,0.47991890906105794,0.006848622998576489,11.638650781938903,16.979692647374833,0.06545203988239134,5.230833535625634,5.080877846896496,5.174650009307576,1.0,10.0,0.1,0.3,0.1,True,
18,surprisal_b,1.7782794100389228,4.609283450647418,0.2555217958738228,0.5054916377882257,0.009290837563430167,11.610173120913588,25.807402612729568,0.052553632652720804,3.4642318981663665,3.313467470225295,3.3789718475286037,1.0,10.0,0.1,0.3,0.1,True,
18,surprisal_b,3.162277660168379,4.590626643221115,0.27666665035958005,0.5259911124340221,0.011449361990167004,11.590309512756935,36.13777022635115,0.043233537640363924,2.445923345334254,2.3132768753713395,2.3611774454204792,1.0,10.0,0.1,0.3,0.1,True,
18,surprisal_b,5.62341325190349,4.5667784182990285,0.30427887771690504,0.5516147910606686,0.0134629147691397,11.576505532284928,52.20988528247366,0.033436542396746614,1.8484821691955726,1.7451054865007372,1.7803573915566488,1.0,10.0,0.1,0.3,0.1,True,
18,surprisal_b,10.0,4.536925273885379,0.3376239077189418,0.5810541349297342,0.015457271140248044,11.5646153566945,80.55278985926134,0.023801532388541123,1.4947729050274556,1.4219394237477314,1.4470584722589546,1.0,10.0,0.1,0.3,0.1,True,
18,surprisal_b,17.78279410038923,4.507584658715864,0.3696862011600715,0.6080182572588355,0.017257357531641503,11.554351714787876,131.26421693309712,0.01572027303289278,1.2858913909825276,1.2384446012508024,1.255373951296243,1.0,10.0,0.1,0.3,0.1,True,
18,surprisal_b,31.622776601683796,4.483975135916339,0.39526856378676156,0.6287038760710495,0.018681271055916573,11.54639986256046,221.7384237498342,0.00980045591839613,1.1637574826683421,1.1345302917070186,1.1453115851759768,1.0,10.0,0.1,0.3,0.1,True,
18,surprisal_b,56.23413251903491,4.467473916636429,0.41313538695426294,0.6427560866722796,0.019686181034402356,11.540872858491586,382.785060646662,0.005870233174252815,1.093166382464901,1.075813714502692,1.0823780594186807,1.0,10.0,0.1,0.3,0.1,True,
