setting,metric,world_EIGs,V_prior,alpha_prior,beta_prior,sd_epsilon,sigma_true,pooled_rmse,pooled_r2,pooled_r,within_r2,within_b,pred_bg1,pred_bg10,pred_dev10
0,surprisal_b,0.01,1.0,1.0,0.1,0.5,0.1,4.373574767110837,0.4793892482940816,0.6923794106514733,0.024254904562711243,0.2107377779383884,349.5224788630512,317.0833952579406,327.3067413948358
0,surprisal_b,0.01778279410038923,1.0,1.0,0.1,0.5,0.1,4.3775106265697055,0.4767283328276381,0.6904551635172541,0.024033054886113178,0.17748437345760096,273.51534345477234,235.11417140677625,247.12281175719636
0,surprisal_b,0.03162277660168379,1.0,1.0,0.1,0.5,0.1,4.383460040019708,0.4726911581635775,0.6875253872865914,0.02371035100774534,0.1894469410431652,188.90910141380627,153.0873816209593,164.15703309882502
0,surprisal_b,0.056234132519034905,1.0,1.0,0.1,0.5,0.1,4.39074878017975,0.4676056461869686,0.6838169683379965,0.023337094048148304,0.2647367330334792,115.63686146437203,90.12437495973892,97.86848245027629
0,surprisal_b,0.09999999999999999,1.0,1.0,0.1,0.5,0.1,4.398416119946976,0.4617586641451881,0.6795282658912638,0.022980066331460193,0.4404496048363777,66.53423430495057,51.27157284220551,55.77316403221899
0,surprisal_b,0.1778279410038923,1.0,1.0,0.1,0.5,0.1,4.408039425193878,0.45381552529186986,0.6736583149430205,0.022551311606887756,0.7565444342147798,38.067791515303405,29.23945361421622,31.738015913234022
0,surprisal_b,0.31622776601683794,1.0,1.0,0.1,0.5,0.1,4.419995064931515,0.44347746941270055,0.6659410404928506,0.02199926505848895,1.2835809320438738,22.03186263522446,16.872890594874512,18.26603329724369
0,surprisal_b,0.5623413251903491,1.0,1.0,0.1,0.5,0.1,4.433611129799727,0.43121967701740127,0.6566731888979489,0.021336629223172726,2.140671646530342,12.99409049641406,9.932676416656058,10.72084110054356
0,surprisal_b,1.0,1.0,1.0,0.1,0.5,0.1,4.4489993404599195,0.41727753848524973,0.6459702303397965,0.0205726880382524,3.502338330805657,7.880321120698003,6.032464094722248,6.4840876432214705
0,surprisal_b,1.7782794100389228,1.0,1.0,0.1,0.5,0.1,4.465880893678477,0.40229436098153676,0.6342667900667169,0.01975354127870592,5.640383337412996,4.967835232464988,3.8369965593574187,4.097449912497355
0,surprisal_b,3.162277660168379,1.0,1.0,0.1,0.5,0.1,4.482377578031136,0.3880185428326949,0.6229113442799825,0.018984111999589808,9.034041495312945,3.2953321864899965,2.5997493247321772,2.750595944649861
0,surprisal_b,5.62341325190349,1.0,1.0,0.1,0.5,0.1,4.496085043515291,0.376566000644308,0.6136497377529856,0.0183752843618878,14.593380787902397,2.3271735726370175,1.9020312736015434,1.9897562347278923
0,surprisal_b,10.0,1.0,1.0,0.1,0.5,0.1,4.5058580320365795,0.3687842078766294,0.6072760557412332,0.017963873481411267,24.02649643712865,1.764330998158047,1.5084670569839043,1.5595610338013586
0,surprisal_b,17.78279410038923,1.0,1.0,0.1,0.5,0.1,4.512093074123071,0.3640877607685788,0.6033968518053262,0.017715140158151108,40.42720530582942,1.437653838727034,1.2864818315495103,1.31613878763313
0,surprisal_b,31.622776601683796,1.0,1.0,0.1,0.5,0.1,4.51580239494562,0.36145083594082,0.6012078142712551,0.017574953938127528,69.31178539291173,1.249188681921312,1.1613222622209767,1.1784165710317784
0,surprisal_b,56.23413251903491,1.0,1.0,0.1,0.5,0.1,4.51792765039664,0.360020349769874,0.6000169579019197,0.01749873457509724,120.48223910042596,1.1412481225044375,1.0907997067328818,1.100578448544583
0,surprisal_b,100.0,1.0,1.0,0.1,0.5,0.1,4.519125875328976,0.3592497083736501,0.5993744308640886,0.01745766324601887,211.35183706205538,1.0798153392189398,1.0510886182316952,1.0566479372245978
0,mi_concept,9.999999999999999e-06,1.0,1.0,0.1,0.5,0.1,4.829293242372971,0.28726572172303694,0.5359717545944347,0.015383405438936073,0.993812445658412,33.837000327688635,31.0149939791373,33.96981499266166
0,mi_concept,1.8957356524063752e-05,1.0,1.0,0.1,0.5,0.1,4.531298678822002,0.49210450570981823,0.7015016077742219,0.024027689490970193,1.57506603189079,27.01066006551818,23.45724428313534,25.882071699554317
0,mi_concept,3.5938136638046256e-05,1.0,1.0,0.1,0.5,0.1,4.393769013767307,0.5566347646649807,0.7460795967354829,0.02641842796065242,1.8167720277262842,21.9768126800036,18.231594659759995,20.236861937454545
0,mi_concept,6.812920690579608e-05,1.0,1.0,0.1,0.5,0.1,4.366808234244097,0.5476077802780408,0.7400052569259497,0.025915448618148255,1.9318392433163696,17.99667668748035,14.320393675737854,15.968808360207497
0,mi_concept,0.00012915496650148838,1.0,1.0,0.1,0.5,0.1,4.384824152969303,0.5125774007070663,0.7159451101216253,0.024350666902227258,2.013351691351981,14.793957721146633,11.29711833069097,12.637905289465465
0,mi_concept,0.00024484367468222265,1.0,1.0,0.1,0.5,0.1,4.421583572498699,0.4681498431129059,0.6842147638811267,0.022361673759845692,2.0791303347341707,12.210278394890521,8.932937935037701,10.007084343275721
0,mi_concept,0.00046415888336127817,1.0,1.0,0.1,0.5,0.1,4.465377330235707,0.42127348801723263,0.6490558435275293,0.020245396510257023,2.1347597954441166,10.119615153997513,7.07165454680451,7.916446250287559
0,mi_concept,0.0008799225435691074,1.0,1.0,0.1,0.5,0.1,4.509509623778342,0.37617332700911305,0.6133297049785809,0.01820639207748386,2.1912159751398583,8.415850438059694,5.599535840111489,6.251692649931525
0,mi_concept,0.001668100537200059,1.0,1.0,0.1,0.5,0.1,4.5498508215843945,0.33570422971537955,0.5793998875693536,0.01638495958994,2.268833495969674,7.009876703371159,4.433563394808037,4.927624999620232
0,mi_concept,0.0031622776601683794,1.0,1.0,0.1,0.5,0.1,4.58422093301214,0.3013516219773616,0.5489550272812533,0.014849401709243317,2.396810482219548,5.829031336862751,3.512666712458991,3.8793629698451437
0,mi_concept,0.005994842503189409,1.0,1.0,0.1,0.5,0.1,4.611758159513833,0.27366083066511754,0.5231260179585007,0.013619470414806698,2.616236530618099,4.818047166487463,2.790642588774659,3.0571515430480383
0,mi_concept,0.011364636663857255,1.0,1.0,0.1,0.5,0.1,4.6325144034215855,0.2525762126793087,0.5025696097848622,0.012688114191236543,2.990772815987312,3.9403223480208407,2.232439757686364,2.4223088887402313
0,mi_concept,0.021544346900318843,1.0,1.0,0.1,0.5,0.1,4.647387561614657,0.23742436716774856,0.4872621134130465,0.012023684772598539,3.6273236183736293,3.1795341192127182,1.8119194707251696,1.9442664613468512
0,mi_concept,0.04084238652674522,1.0,1.0,0.1,0.5,0.1,4.65807951009417,0.22677446751600183,0.4762084286486347,0.011561878364711614,4.715126918103413,2.5375583602139185,1.508613142124191,1.5979914030967766
0,mi_concept,0.07742636826811278,1.0,1.0,0.1,0.5,0.1,4.666409076649666,0.2188619905359907,0.4678268809463504,0.011221706564455067,6.608183589404048,2.024131026772358,1.3029133955497438,1.3605370017967136
0,mi_concept,0.14677992676220705,1.0,1.0,0.1,0.5,0.1,4.673271342776271,0.21257284515660296,0.46105622776034916,0.010950227711083746,9.993562206557412,1.6427308670079874,1.1728066036272666,1.2079743265212877
0,mi_concept,0.2782559402207126,1.0,1.0,0.1,0.5,0.1,4.678630530152349,0.207700150267963,0.45574131946528945,0.01073735775130901,16.20799881704592,1.3819725681854076,1.095538135146998,1.1159436637170292
0,mi_concept,0.5274997063702619,1.0,1.0,0.1,0.5,0.1,4.682376519008123,0.20427264557166452,0.4519653145670191,0.010585964557876708,27.81870047617181,1.2173086856402766,1.0517610768307517,1.0631603408044226
0,mi_concept,1.0,1.0,1.0,0.1,0.5,0.1,4.684737428409557,0.20209411003641126,0.4495487849348625,0.010489031665488433,49.70731626730223,1.1198873412997985,1.0277085796503533,1.033921303646918
1,eig_code,1e-07,1.0,1.0,0.1,0.5,0.2,4.821657983075797,0.08646253890532753,0.29404513072881777,0.005406575643868366,15.05876448760023,499.75220665300986,499.59012422525933,499.56197596853616
