setting,metric,world_EIGs,V_prior,alpha_prior,beta_prior,eps_fixed,sd_epsilon,infer_eps,sigma_true,window,r2_21,rmse21_full,rmse21_cv,b21,bg1,bg2,bg11,dev
1,mi_concept,0.0001,1.0,1.0,0.1,,0.5,True,0.2,exemplar_mean,0.40876518926850647,279.95885388989154,316.34818286872354,149.32940791287734,22.64583333333333,22.135416666666668,17.479166666666668,20.298958333333335
1,mi_concept,0.0003162277660168,1.0,1.0,0.1,,0.5,True,0.2,exemplar_mean,0.31235019818231147,301.9241621003448,336.77947435784694,185.21754784534411,15.854166666666666,14.291666666666666,11.708333333333334,12.951041666666669
1,mi_concept,0.001,1.0,1.0,0.1,,0.5,True,0.2,exemplar_mean,0.29680768039096944,305.31719793354233,347.04251163142993,228.02744504205666,10.604166666666666,10.104166666666666,7.229166666666667,8.573958333333334
1,mi_concept,0.0031622776601683,1.0,1.0,0.1,,0.5,True,0.2,exemplar_mean,0.2808240572668867,308.76764421589627,355.2235316870204,291.6373840714334,7.302083333333333,6.197916666666667,5.083333333333333,5.471874999999999
1,mi_concept,0.01,1.0,1.0,0.1,,0.5,True,0.2,exemplar_mean,0.13765575589656337,338.1072964791574,382.83314202149165,308.666000245408,4.6875,4.229166666666667,3.2291666666666665,3.5604166666666663
1,mi_concept,0.0316227766016837,1.0,1.0,0.1,,0.5,True,0.2,exemplar_mean,0.06091284908429188,352.83134303057886,375.02841265835133,303.6439933772491,2.6041666666666665,2.677083333333333,1.9583333333333333,2.34375
1,mi_concept,0.1,1.0,1.0,0.1,,0.5,True,0.2,exemplar_mean,0.1137721337477751,342.7574549988077,373.44790913716184,758.5259065081917,1.84375,1.6666666666666667,1.4479166666666667,1.6270833333333332
1,mi_concept,0.3162277660168379,1.0,1.0,0.1,,0.5,True,0.2,exemplar_mean,0.06833776263138666,351.4337405548687,370.56864014299305,1013.5921346708238,1.3541666666666667,1.4479166666666667,1.1145833333333333,1.2552083333333335
1,surprisal_b,0.01,1.0,1.0,0.1,,0.5,True,0.2,exemplar_mean,0.050793995206032824,354.72716427108077,371.41425681317924,37.40262629518358,75.55208333333333,76.13541666666667,73.45833333333333,73.45520833333333
1,surprisal_b,0.0273841963426436,1.0,1.0,0.1,,0.5,True,0.2,exemplar_mean,0.10368790915144127,344.70202607236314,368.23278749714524,45.062756432482836,66.77083333333333,61.5625,63.302083333333336,65.47083333333333
1,surprisal_b,0.0749894209332455,1.0,1.0,0.1,,0.5,True,0.2,exemplar_mean,0.02627797109797974,359.2788949740405,388.45667201096984,17.070042872675053,46.708333333333336,47.583333333333336,42.21875,45.82395833333334
1,surprisal_b,0.2053525026457146,1.0,1.0,0.1,,0.5,True,0.2,exemplar_mean,0.3414504571401136,295.46662740025175,320.02053909721235,75.30524822589985,29.39583333333333,21.760416666666668,20.71875,23.263541666666665
1,surprisal_b,0.5623413251903491,1.0,1.0,0.1,,0.5,True,0.2,exemplar_mean,5.546690416311835e-05,364.0844777922814,385.32299187227215,3.2418296955590944,10.375,10.0625,7.552083333333333,8.653125
1,surprisal_b,1.539926526059492,1.0,1.0,0.1,,0.5,True,0.2,exemplar_mean,0.23949010433150358,317.51675199260774,338.61144528306585,476.8834788156257,4.625,4.020833333333333,4.15625,4.121875000000001
