subject,experiment,trial_type,trial_number,fam_duration,block_num,LT,eig_code__pooled,eig_code__within,eig_within__pooled,eig_within__within,kl__pooled,kl__within,mi__pooled,mi__within,surprisal_b__pooled,surprisal_b__within,grid__paper122,grid__bestwithin
B_21,B,background,10,9,2,4.135,15.512058975618965,15.512058975618965,18.601275771415125,18.601275771415125,1.997520424253527,1.997520424253527,41.69970038735255,41.69970038735255,387.2746293789011,387.69305350349265,13.3785,49.1555
B_21,B,deviant,10,9,4,13.956,17.03235296089728,17.03235296089728,20.492494477464387,20.492494477464387,2.15104418089738,2.15104418089738,45.039596167163616,45.039596167163616,390.08726750614454,390.095540924543,37.52424242424242,61.567
B_22,B,deviant,2,1,1,16.737,17.127300851255814,17.127300851255814,20.57489009979307,20.57489009979307,2.135809336387272,2.135809336387272,45.195803099616164,45.195803099616164,390.46852671712924,390.72630875165606,45.774,72.378
B_22,B,background,2,1,3,21.806,17.006987921504088,17.006987921504088,20.424478463682785,20.424478463682785,2.121831849034423,2.121831849034423,44.86599646112938,44.86599646112938,390.1521545834859,390.54640301708815,35.2765,69.3295
B_22,B,background,4,3,2,44.855,16.64911189350777,16.64911189350777,19.91789067054472,19.91789067054472,2.095010848102898,2.095010848102898,43.85733336638341,43.85733336638341,388.9773573192961,389.45257617074367,27.576020408163263,62.9335
B_22,B,deviant,4,3,4,18.164,17.14694253722937,17.14694253722937,20.546263897386684,20.546263897386684,2.135971329711627,2.135971329711627,45.12918126425893,45.12918126425893,390.164243109521,390.3709486165845,44.9215,65.679
B_22,B,deviant,10,9,5,8.186,17.03235296089728,17.03235296089728,20.492494477464387,20.492494477464387,2.15104418089738,2.15104418089738,45.039596167163616,45.039596167163616,390.08726750614454,390.095540924543,37.52424242424242,61.567
B_22,B,background,10,9,6,9.831,15.512058975618965,15.512058975618965,18.601275771415125,18.601275771415125,1.997520424253527,1.997520424253527,41.69970038735255,41.69970038735255,387.2746293789011,387.69305350349265,13.3785,49.1555
B_24,B,background,2,1,4,5.938,17.006987921504088,17.006987921504088,20.424478463682785,20.424478463682785,2.121831849034423,2.121831849034423,44.86599646112938,44.86599646112938,390.1521545834859,390.54640301708815,35.2765,69.3295
B_24,B,deviant,2,1,6,6.185,17.127300851255814,17.127300851255814,20.57489009979307,20.57489009979307,2.135809336387272,2.135809336387272,45.195803099616164,45.195803099616164,390.46852671712924,390.72630875165606,45.774,72.378
B_24,B,deviant,4,3,3,6.132,17.14694253722937,17.14694253722937,20.546263897386684,20.546263897386684,2.135971329711627,2.135971329711627,45.12918126425893,45.12918126425893,390.164243109521,390.3709486165845,44.9215,65.679
B_24,B,background,4,3,5,22.828,16.64911189350777,16.64911189350777,19.91789067054472,19.91789067054472,2.095010848102898,2.095010848102898,43.85733336638341,43.85733336638341,388.9773573192961,389.45257617074367,27.576020408163263,62.9335
B_24,B,background,10,9,1,23.593,15.512058975618965,15.512058975618965,18.601275771415125,18.601275771415125,1.997520424253527,1.997520424253527,41.69970038735255,41.69970038735255,387.2746293789011,387.69305350349265,13.3785,49.1555
B_24,B,deviant,10,9,2,46.805,17.03235296089728,17.03235296089728,20.492494477464387,20.492494477464387,2.15104418089738,2.15104418089738,45.039596167163616,45.039596167163616,390.08726750614454,390.095540924543,37.52424242424242,61.567
B_26,B,background,2,1,1,13.561,17.006987921504088,17.006987921504088,20.424478463682785,20.424478463682785,2.121831849034423,2.121831849034423,44.86599646112938,44.86599646112938,390.1521545834859,390.54640301708815,35.2765,69.3295
B_26,B,deviant,2,1,2,3.602,17.127300851255814,17.127300851255814,20.57489009979307,20.57489009979307,2.135809336387272,2.135809336387272,45.195803099616164,45.195803099616164,390.46852671712924,390.72630875165606,45.774,72.378
B_26,B,background,4,3,4,2.463,16.64911189350777,16.64911189350777,19.91789067054472,19.91789067054472,2.095010848102898,2.095010848102898,43.85733336638341,43.85733336638341,388.9773573192961,389.45257617074367,27.576020408163263,62.9335
B_26,B,deviant,4,3,6,9.943,17.14694253722937,17.14694253722937,20.546263897386684,20.546263897386684,2.135971329711627,2.135971329711627,45.12918126425893,45.12918126425893,390.164243109521,390.3709486165845,44.9215,65.679
B_26,B,deviant,10,9,3,17.632,17.03235296089728,17.03235296089728,20.492494477464387,20.492494477464387,2.15104418089738,2.15104418089738,45.039596167163616,45.039596167163616,390.08726750614454,390.095540924543,37.52424242424242,61.567
B_26,B,background,10,9,5,2.61,15.512058975618965,15.512058975618965,18.601275771415125,18.601275771415125,1.997520424253527,1.997520424253527,41.69970038735255,41.69970038735255,387.2746293789011,387.69305350349265,13.3785,49.1555
B_27,B,background,2,1,4,33.958,17.006987921504088,17.006987921504088,20.424478463682785,20.424478463682785,2.121831849034423,2.121831849034423,44.86599646112938,44.86599646112938,390.1521545834859,390.54640301708815,35.2765,69.3295
B_27,B,deviant,2,1,6,6.17,17.127300851255814,17.127300851255814,20.57489009979307,20.57489009979307,2.135809336387272,2.135809336387272,45.195803099616164,45.195803099616164,390.46852671712924,390.72630875165606,45.774,72.378
B_27,B,deviant,4,3,3,17.425,17.14694253722937,17.14694253722937,20.546263897386684,20.546263897386684,2.135971329711627,2.135971329711627,45.12918126425893,45.12918126425893,390.164243109521,390.3709486165845,44.9215,65.679
B_27,B,background,4,3,5,4.287,16.64911189350777,16.64911189350777,19.91789067054472,19.91789067054472,2.095010848102898,2.095010848102898,43.85733336638341,43.85733336638341,388.9773573192961,389.45257617074367,27.576020408163263,62.9335
B_27,B,background,10,9,1,21.513,15.512058975618965,15.512058975618965,18.601275771415125,18.601275771415125,1.997520424253527,1.997520424253527,41.69970038735255,41.69970038735255,387.2746293789011,387.69305350349265,13.3785,49.1555
B_27,B,deviant,10,9,2,29.56,17.03235296089728,17.03235296089728,20.492494477464387,20.492494477464387,2.15104418089738,2.15104418089738,45.039596167163616,45.039596167163616,390.08726750614454,390.095540924543,37.52424242424242,61.567
B_28,B,deviant,2,1,1,46.784,17.127300851255814,17.127300851255814,20.57489009979307,20.57489009979307,2.135809336387272,2.135809336387272,45.195803099616164,45.195803099616164,390.46852671712924,390.72630875165606,45.774,72.378
B_28,B,background,2,1,3,11.758,17.006987921504088,17.006987921504088,20.424478463682785,20.424478463682785,2.121831849034423,2.121831849034423,44.86599646112938,44.86599646112938,390.1521545834859,390.54640301708815,35.2765,69.3295
B_28,B,background,4,3,2,8.598,16.64911189350777,16.64911189350777,19.91789067054472,19.91789067054472,2.095010848102898,2.095010848102898,43.85733336638341,43.85733336638341,388.9773573192961,389.45257617074367,27.576020408163263,62.9335
B_28,B,deviant,4,3,4,18.787,17.14694253722937,17.14694253722937,20.546263897386684,20.546263897386684,2.135971329711627,2.135971329711627,45.12918126425893,45.12918126425893,390.164243109521,390.3709486165845,44.9215,65.679
B_29,B,deviant,2,1,5,2.988,17.127300851255814,17.127300851255814,20.57489009979307,20.57489009979307,2.135809336387272,2.135809336387272,45.195803099616164,45.195803099616164,390.46852671712924,390.72630875165606,45.774,72.378
B_29,B,background,2,1,6,4.871,17.006987921504088,17.006987921504088,20.424478463682785,20.424478463682785,2.121831849034423,2.121831849034423,44.86599646112938,44.86599646112938,390.1521545834859,390.54640301708815,35.2765,69.3295
B_29,B,deviant,4,3,1,22.635,17.14694253722937,17.14694253722937,20.546263897386684,20.546263897386684,2.135971329711627,2.135971329711627,45.12918126425893,45.12918126425893,390.164243109521,390.3709486165845,44.9215,65.679
B_29,B,background,4,3,3,8.753,16.64911189350777,16.64911189350777,19.91789067054472,19.91789067054472,2.095010848102898,2.095010848102898,43.85733336638341,43.85733336638341,388.9773573192961,389.45257617074367,27.576020408163263,62.9335
B_29,B,background,10,9,2,17.094,15.512058975618965,15.512058975618965,18.601275771415125,18.601275771415125,1.997520424253527,1.997520424253527,41.69970038735255,41.69970038735255,387.2746293789011,387.69305350349265,13.3785,49.1555
B_29,B,deviant,10,9,4,6.51,17.03235296089728,17.03235296089728,20.492494477464387,20.492494477464387,2.15104418089738,2.15104418089738,45.039596167163616,45.039596167163616,390.08726750614454,390.095540924543,37.52424242424242,61.567
B_30,B,background,2,1,4,9.809,17.006987921504088,17.006987921504088,20.424478463682785,20.424478463682785,2.121831849034423,2.121831849034423,44.86599646112938,44.86599646112938,390.1521545834859,390.54640301708815,35.2765,69.3295
B_30,B,deviant,2,1,6,21.589,17.127300851255814,17.127300851255814,20.57489009979307,20.57489009979307,2.135809336387272,2.135809336387272,45.195803099616164,45.195803099616164,390.46852671712924,390.72630875165606,45.774,72.378
B_30,B,deviant,4,3,3,8.739,17.14694253722937,17.14694253722937,20.546263897386684,20.546263897386684,2.135971329711627,2.135971329711627,45.12918126425893,45.12918126425893,390.164243109521,390.3709486165845,44.9215,65.679
B_30,B,background,4,3,5,5.079,16.64911189350777,16.64911189350777,19.91789067054472,19.91789067054472,2.095010848102898,2.095010848102898,43.85733336638341,43.85733336638341,388.9773573192961,389.45257617074367,27.576020408163263,62.9335
B_30,B,background,10,9,1,18.793,15.512058975618965,15.512058975618965,18.601275771415125,18.601275771415125,1.997520424253527,1.997520424253527,41.69970038735255,41.69970038735255,387.2746293789011,387.69305350349265,13.3785,49.1555
B_30,B,deviant,10,9,2,48.654,17.03235296089728,17.03235296089728,20.492494477464387,20.492494477464387,2.15104418089738,2.15104418089738,45.039596167163616,45.039596167163616,390.08726750614454,390.095540924543,37.52424242424242,61.567
B_31,B,background,2,1,2,25.477,17.006987921504088,17.006987921504088,20.424478463682785,20.424478463682785,2.121831849034423,2.121831849034423,44.86599646112938,44.86599646112938,390.1521545834859,390.54640301708815,35.2765,69.3295
B_31,B,deviant,2,1,4,8.964,17.127300851255814,17.127300851255814,20.57489009979307,20.57489009979307,2.135809336387272,2.135809336387272,45.195803099616164,45.195803099616164,390.46852671712924,390.72630875165606,45.774,72.378
B_31,B,deviant,4,3,5,3.871,17.14694253722937,17.14694253722937,20.546263897386684,20.546263897386684,2.135971329711627,2.135971329711627,45.12918126425893,45.12918126425893,390.164243109521,390.3709486165845,44.9215,65.679
B_31,B,deviant,10,9,1,22.034,17.03235296089728,17.03235296089728,20.492494477464387,20.492494477464387,2.15104418089738,2.15104418089738,45.039596167163616,45.039596167163616,390.08726750614454,390.095540924543,37.52424242424242,61.567
B_32,B,deviant,2,1,3,20.885,17.127300851255814,17.127300851255814,20.57489009979307,20.57489009979307,2.135809336387272,2.135809336387272,45.195803099616164,45.195803099616164,390.46852671712924,390.72630875165606,45.774,72.378
B_32,B,background,2,1,5,34.215,17.006987921504088,17.006987921504088,20.424478463682785,20.424478463682785,2.121831849034423,2.121831849034423,44.86599646112938,44.86599646112938,390.1521545834859,390.54640301708815,35.2765,69.3295
B_32,B,background,4,3,1,60.0,16.64911189350777,16.64911189350777,19.91789067054472,19.91789067054472,2.095010848102898,2.095010848102898,43.85733336638341,43.85733336638341,388.9773573192961,389.45257617074367,27.576020408163263,62.9335
B_32,B,deviant,4,3,2,31.751,17.14694253722937,17.14694253722937,20.546263897386684,20.546263897386684,2.135971329711627,2.135971329711627,45.12918126425893,45.12918126425893,390.164243109521,390.3709486165845,44.9215,65.679
B_32,B,background,10,9,4,10.768,15.512058975618965,15.512058975618965,18.601275771415125,18.601275771415125,1.997520424253527,1.997520424253527,41.69970038735255,41.69970038735255,387.2746293789011,387.69305350349265,13.3785,49.1555
B_32,B,deviant,10,9,6,12.145,17.03235296089728,17.03235296089728,20.492494477464387,20.492494477464387,2.15104418089738,2.15104418089738,45.039596167163616,45.039596167163616,390.08726750614454,390.095540924543,37.52424242424242,61.567
B_33,B,background,2,1,2,56.012,17.006987921504088,17.006987921504088,20.424478463682785,20.424478463682785,2.121831849034423,2.121831849034423,44.86599646112938,44.86599646112938,390.1521545834859,390.54640301708815,35.2765,69.3295
B_33,B,deviant,2,1,4,35.624,17.127300851255814,17.127300851255814,20.57489009979307,20.57489009979307,2.135809336387272,2.135809336387272,45.195803099616164,45.195803099616164,390.46852671712924,390.72630875165606,45.774,72.378
B_33,B,deviant,4,3,5,26.233,17.14694253722937,17.14694253722937,20.546263897386684,20.546263897386684,2.135971329711627,2.135971329711627,45.12918126425893,45.12918126425893,390.164243109521,390.3709486165845,44.9215,65.679
B_33,B,background,4,3,6,25.346,16.64911189350777,16.64911189350777,19.91789067054472,19.91789067054472,2.095010848102898,2.095010848102898,43.85733336638341,43.85733336638341,388.9773573192961,389.45257617074367,27.576020408163263,62.9335
B_33,B,deviant,10,9,1,55.213,17.03235296089728,17.03235296089728,20.492494477464387,20.492494477464387,2.15104418089738,2.15104418089738,45.039596167163616,45.039596167163616,390.08726750614454,390.095540924543,37.52424242424242,61.567
B_33,B,background,10,9,3,40.682,15.512058975618965,15.512058975618965,18.601275771415125,18.601275771415125,1.997520424253527,1.997520424253527,41.69970038735255,41.69970038735255,387.2746293789011,387.69305350349265,13.3785,49.1555
B_34,B,deviant,2,1,1,50.8,17.127300851255814,17.127300851255814,20.57489009979307,20.57489009979307,2.135809336387272,2.135809336387272,45.195803099616164,45.195803099616164,390.46852671712924,390.72630875165606,45.774,72.378
B_34,B,background,2,1,3,23.474,17.006987921504088,17.006987921504088,20.424478463682785,20.424478463682785,2.121831849034423,2.121831849034423,44.86599646112938,44.86599646112938,390.1521545834859,390.54640301708815,35.2765,69.3295
B_34,B,background,4,3,2,31.821,16.64911189350777,16.64911189350777,19.91789067054472,19.91789067054472,2.095010848102898,2.095010848102898,43.85733336638341,43.85733336638341,388.9773573192961,389.45257617074367,27.576020408163263,62.9335
B_34,B,deviant,4,3,4,27.437,17.14694253722937,17.14694253722937,20.546263897386684,20.546263897386684,2.135971329711627,2.135971329711627,45.12918126425893,45.12918126425893,390.164243109521,390.3709486165845,44.9215,65.679
B_34,B,deviant,10,9,5,10.545,17.03235296089728,17.03235296089728,20.492494477464387,20.492494477464387,2.15104418089738,2.15104418089738,45.039596167163616,45.039596167163616,390.08726750614454,390.095540924543,37.52424242424242,61.567
B_34,B,background,10,9,6,9.386,15.512058975618965,15.512058975618965,18.601275771415125,18.601275771415125,1.997520424253527,1.997520424253527,41.69970038735255,41.69970038735255,387.2746293789011,387.69305350349265,13.3785,49.1555
B_35,B,background,2,1,2,12.499,17.006987921504088,17.006987921504088,20.424478463682785,20.424478463682785,2.121831849034423,2.121831849034423,44.86599646112938,44.86599646112938,390.1521545834859,390.54640301708815,35.2765,69.3295
B_35,B,deviant,2,1,4,19.619,17.127300851255814,17.127300851255814,20.57489009979307,20.57489009979307,2.135809336387272,2.135809336387272,45.195803099616164,45.195803099616164,390.46852671712924,390.72630875165606,45.774,72.378
B_35,B,deviant,4,3,5,5.214,17.14694253722937,17.14694253722937,20.546263897386684,20.546263897386684,2.135971329711627,2.135971329711627,45.12918126425893,45.12918126425893,390.164243109521,390.3709486165845,44.9215,65.679
B_35,B,background,4,3,6,2.533,16.64911189350777,16.64911189350777,19.91789067054472,19.91789067054472,2.095010848102898,2.095010848102898,43.85733336638341,43.85733336638341,388.9773573192961,389.45257617074367,27.576020408163263,62.9335
B_35,B,deviant,10,9,1,21.513,17.03235296089728,17.03235296089728,20.492494477464387,20.492494477464387,2.15104418089738,2.15104418089738,45.039596167163616,45.039596167163616,390.08726750614454,390.095540924543,37.52424242424242,61.567
B_35,B,background,10,9,3,6.194,15.512058975618965,15.512058975618965,18.601275771415125,18.601275771415125,1.997520424253527,1.997520424253527,41.69970038735255,41.69970038735255,387.2746293789011,387.69305350349265,13.3785,49.1555
C_1,C,background,3,2,1,15.704,16.838509587145303,16.838509587145303,20.170163753439674,20.170163753439674,2.1075602569337337,2.1075602569337337,44.33462197467092,44.33462197467092,389.4927694045639,389.94500920099273,30.653535353535354,65.4725
C_1,C,deviant,3,2,2,23.176,17.147658670366322,17.147658670366322,20.56117203886329,20.56117203886329,2.134974633311069,2.134974633311069,45.15204594493911,45.15204594493911,390.27290462755633,390.51451650288845,47.0385,72.3355
C_1,C,background,5,4,4,18.341,16.45287818752446,16.45287818752446,19.673687848315648,19.673687848315648,2.0819459465716337,2.0819459465716337,43.42390295070851,43.42390295070851,388.5620086672506,389.0413990039381,24.4565,60.9075
C_1,C,deviant,5,4,6,15.373,17.135739851934314,17.135739851934314,20.532924104197445,20.532924104197445,2.1378426086308058,2.1378426086308058,45.114674838146435,45.114674838146435,390.10634728357064,390.27298084476973,47.2535,69.2415
C_1,C,deviant,7,6,3,24.176,17.099749566274596,17.099749566274596,20.51298484415213,20.51298484415213,2.1428678449819087,2.1428678449819087,45.09023084301771,45.09023084301771,390.06886687480545,390.1603477035723,42.139,68.274
C_1,C,background,7,6,5,12.226,16.06360401005178,16.06360401005178,19.21644482475848,19.21644482475848,2.051994681791676,2.051994681791676,42.659893164872294,42.659893164872294,387.9295443389858,388.39173677872674,18.6875,54.9015
C_2,C,background,3,2,1,59.121,16.838509587145303,16.838509587145303,20.170163753439674,20.170163753439674,2.1075602569337337,2.1075602569337337,44.33462197467092,44.33462197467092,389.4927694045639,389.94500920099273,30.653535353535354,65.4725
C_2,C,deviant,3,2,2,55.075,17.147658670366322,17.147658670366322,20.56117203886329,20.56117203886329,2.134974633311069,2.134974633311069,45.15204594493911,45.15204594493911,390.27290462755633,390.51451650288845,47.0385,72.3355
C_2,C,background,5,4,4,4.988,16.45287818752446,16.45287818752446,19.673687848315648,19.673687848315648,2.0819459465716337,2.0819459465716337,43.42390295070851,43.42390295070851,388.5620086672506,389.0413990039381,24.4565,60.9075
C_2,C,deviant,5,4,6,18.481,17.135739851934314,17.135739851934314,20.532924104197445,20.532924104197445,2.1378426086308058,2.1378426086308058,45.114674838146435,45.114674838146435,390.10634728357064,390.27298084476973,47.2535,69.2415
C_2,C,deviant,7,6,3,24.269,17.099749566274596,17.099749566274596,20.51298484415213,20.51298484415213,2.1428678449819087,2.1428678449819087,45.09023084301771,45.09023084301771,390.06886687480545,390.1603477035723,42.139,68.274
C_2,C,background,7,6,5,7.518,16.06360401005178,16.06360401005178,19.21644482475848,19.21644482475848,2.051994681791676,2.051994681791676,42.659893164872294,42.659893164872294,387.9295443389858,388.39173677872674,18.6875,54.9015
C_3,C,deviant,3,2,1,57.483,17.147658670366322,17.147658670366322,20.56117203886329,20.56117203886329,2.134974633311069,2.134974633311069,45.15204594493911,45.15204594493911,390.27290462755633,390.51451650288845,47.0385,72.3355
C_3,C,background,3,2,3,13.216,16.838509587145303,16.838509587145303,20.170163753439674,20.170163753439674,2.1075602569337337,2.1075602569337337,44.33462197467092,44.33462197467092,389.4927694045639,389.94500920099273,30.653535353535354,65.4725
C_3,C,background,5,4,2,54.628,16.45287818752446,16.45287818752446,19.673687848315648,19.673687848315648,2.0819459465716337,2.0819459465716337,43.42390295070851,43.42390295070851,388.5620086672506,389.0413990039381,24.4565,60.9075
C_3,C,deviant,5,4,4,18.818,17.135739851934314,17.135739851934314,20.532924104197445,20.532924104197445,2.1378426086308058,2.1378426086308058,45.114674838146435,45.114674838146435,390.10634728357064,390.27298084476973,47.2535,69.2415
C_3,C,deviant,7,6,5,15.124,17.099749566274596,17.099749566274596,20.51298484415213,20.51298484415213,2.1428678449819087,2.1428678449819087,45.09023084301771,45.09023084301771,390.06886687480545,390.1603477035723,42.139,68.274
C_3,C,background,7,6,6,5.202,16.06360401005178,16.06360401005178,19.21644482475848,19.21644482475848,2.051994681791676,2.051994681791676,42.659893164872294,42.659893164872294,387.9295443389858,388.39173677872674,18.6875,54.9015
C_4,C,background,3,2,4,7.004,16.838509587145303,16.838509587145303,20.170163753439674,20.170163753439674,2.1075602569337337,2.1075602569337337,44.33462197467092,44.33462197467092,389.4927694045639,389.94500920099273,30.653535353535354,65.4725
C_4,C,deviant,3,2,6,8.565,17.147658670366322,17.147658670366322,20.56117203886329,20.56117203886329,2.134974633311069,2.134974633311069,45.15204594493911,45.15204594493911,390.27290462755633,390.51451650288845,47.0385,72.3355
C_4,C,deviant,5,4,3,2.124,17.135739851934314,17.135739851934314,20.532924104197445,20.532924104197445,2.1378426086308058,2.1378426086308058,45.114674838146435,45.114674838146435,390.10634728357064,390.27298084476973,47.2535,69.2415
C_4,C,background,5,4,5,18.524,16.45287818752446,16.45287818752446,19.673687848315648,19.673687848315648,2.0819459465716337,2.0819459465716337,43.42390295070851,43.42390295070851,388.5620086672506,389.0413990039381,24.4565,60.9075
C_4,C,background,7,6,1,27.113,16.06360401005178,16.06360401005178,19.21644482475848,19.21644482475848,2.051994681791676,2.051994681791676,42.659893164872294,42.659893164872294,387.9295443389858,388.39173677872674,18.6875,54.9015
C_4,C,deviant,7,6,2,6.761,17.099749566274596,17.099749566274596,20.51298484415213,20.51298484415213,2.1428678449819087,2.1428678449819087,45.09023084301771,45.09023084301771,390.06886687480545,390.1603477035723,42.139,68.274
C_5,C,deviant,3,2,3,25.763,17.147658670366322,17.147658670366322,20.56117203886329,20.56117203886329,2.134974633311069,2.134974633311069,45.15204594493911,45.15204594493911,390.27290462755633,390.51451650288845,47.0385,72.3355
C_5,C,background,3,2,5,4.773,16.838509587145303,16.838509587145303,20.170163753439674,20.170163753439674,2.1075602569337337,2.1075602569337337,44.33462197467092,44.33462197467092,389.4927694045639,389.94500920099273,30.653535353535354,65.4725
C_5,C,background,5,4,1,25.632,16.45287818752446,16.45287818752446,19.673687848315648,19.673687848315648,2.0819459465716337,2.0819459465716337,43.42390295070851,43.42390295070851,388.5620086672506,389.0413990039381,24.4565,60.9075
C_5,C,deviant,5,4,2,50.449,17.135739851934314,17.135739851934314,20.532924104197445,20.532924104197445,2.1378426086308058,2.1378426086308058,45.114674838146435,45.114674838146435,390.10634728357064,390.27298084476973,47.2535,69.2415
C_5,C,background,7,6,4,2.821,16.06360401005178,16.06360401005178,19.21644482475848,19.21644482475848,2.051994681791676,2.051994681791676,42.659893164872294,42.659893164872294,387.9295443389858,388.39173677872674,18.6875,54.9015
C_5,C,deviant,7,6,6,5.454,17.099749566274596,17.099749566274596,20.51298484415213,20.51298484415213,2.1428678449819087,2.1428678449819087,45.09023084301771,45.09023084301771,390.06886687480545,390.1603477035723,42.139,68.274
C_6,C,background,3,2,2,19.379,16.838509587145303,16.838509587145303,20.170163753439674,20.170163753439674,2.1075602569337337,2.1075602569337337,44.33462197467092,44.33462197467092,389.4927694045639,389.94500920099273,30.653535353535354,65.4725
C_6,C,deviant,3,2,4,11.839,17.147658670366322,17.147658670366322,20.56117203886329,20.56117203886329,2.134974633311069,2.134974633311069,45.15204594493911,45.15204594493911,390.27290462755633,390.51451650288845,47.0385,72.3355
C_6,C,deviant,5,4,5,3.121,17.135739851934314,17.135739851934314,20.532924104197445,20.532924104197445,2.1378426086308058,2.1378426086308058,45.114674838146435,45.114674838146435,390.10634728357064,390.27298084476973,47.2535,69.2415
C_6,C,background,5,4,6,5.315,16.45287818752446,16.45287818752446,19.673687848315648,19.673687848315648,2.0819459465716337,2.0819459465716337,43.42390295070851,43.42390295070851,388.5620086672506,389.0413990039381,24.4565,60.9075
C_6,C,deviant,7,6,1,24.835,17.099749566274596,17.099749566274596,20.51298484415213,20.51298484415213,2.1428678449819087,2.1428678449819087,45.09023084301771,45.09023084301771,390.06886687480545,390.1603477035723,42.139,68.274
C_6,C,background,7,6,3,3.94,16.06360401005178,16.06360401005178,19.21644482475848,19.21644482475848,2.051994681791676,2.051994681791676,42.659893164872294,42.659893164872294,387.9295443389858,388.39173677872674,18.6875,54.9015
C_7,C,background,3,2,5,60.0,16.838509587145303,16.838509587145303,20.170163753439674,20.170163753439674,2.1075602569337337,2.1075602569337337,44.33462197467092,44.33462197467092,389.4927694045639,389.94500920099273,30.653535353535354,65.4725
C_7,C,background,5,4,1,9.311,16.45287818752446,16.45287818752446,19.673687848315648,19.673687848315648,2.0819459465716337,2.0819459465716337,43.42390295070851,43.42390295070851,388.5620086672506,389.0413990039381,24.4565,60.9075
C_7,C,deviant,5,4,2,17.924,17.135739851934314,17.135739851934314,20.532924104197445,20.532924104197445,2.1378426086308058,2.1378426086308058,45.114674838146435,45.114674838146435,390.10634728357064,390.27298084476973,47.2535,69.2415
C_7,C,background,7,6,4,13.96,16.06360401005178,16.06360401005178,19.21644482475848,19.21644482475848,2.051994681791676,2.051994681791676,42.659893164872294,42.659893164872294,387.9295443389858,388.39173677872674,18.6875,54.9015
C_7,C,deviant,7,6,6,26.105,17.099749566274596,17.099749566274596,20.51298484415213,20.51298484415213,2.1428678449819087,2.1428678449819087,45.09023084301771,45.09023084301771,390.06886687480545,390.1603477035723,42.139,68.274
C_8,C,deviant,3,2,5,5.774,17.147658670366322,17.147658670366322,20.56117203886329,20.56117203886329,2.134974633311069,2.134974633311069,45.15204594493911,45.15204594493911,390.27290462755633,390.51451650288845,47.0385,72.3355
C_8,C,background,3,2,6,2.186,16.838509587145303,16.838509587145303,20.170163753439674,20.170163753439674,2.1075602569337337,2.1075602569337337,44.33462197467092,44.33462197467092,389.4927694045639,389.94500920099273,30.653535353535354,65.4725
C_8,C,deviant,5,4,1,20.708,17.135739851934314,17.135739851934314,20.532924104197445,20.532924104197445,2.1378426086308058,2.1378426086308058,45.114674838146435,45.114674838146435,390.10634728357064,390.27298084476973,47.2535,69.2415
C_8,C,background,5,4,3,4.163,16.45287818752446,16.45287818752446,19.673687848315648,19.673687848315648,2.0819459465716337,2.0819459465716337,43.42390295070851,43.42390295070851,388.5620086672506,389.0413990039381,24.4565,60.9075
C_8,C,background,7,6,2,9.903,16.06360401005178,16.06360401005178,19.21644482475848,19.21644482475848,2.051994681791676,2.051994681791676,42.659893164872294,42.659893164872294,387.9295443389858,388.39173677872674,18.6875,54.9015
C_8,C,deviant,7,6,4,5.884,17.099749566274596,17.099749566274596,20.51298484415213,20.51298484415213,2.1428678449819087,2.1428678449819087,45.09023084301771,45.09023084301771,390.06886687480545,390.1603477035723,42.139,68.274
C_9,C,background,3,2,4,10.932,16.838509587145303,16.838509587145303,20.170163753439674,20.170163753439674,2.1075602569337337,2.1075602569337337,44.33462197467092,44.33462197467092,389.4927694045639,389.94500920099273,30.653535353535354,65.4725
C_9,C,deviant,3,2,6,6.472,17.147658670366322,17.147658670366322,20.56117203886329,20.56117203886329,2.134974633311069,2.134974633311069,45.15204594493911,45.15204594493911,390.27290462755633,390.51451650288845,47.0385,72.3355
C_9,C,deviant,5,4,3,8.762,17.135739851934314,17.135739851934314,20.532924104197445,20.532924104197445,2.1378426086308058,2.1378426086308058,45.114674838146435,45.114674838146435,390.10634728357064,390.27298084476973,47.2535,69.2415
C_9,C,background,5,4,5,2.191,16.45287818752446,16.45287818752446,19.673687848315648,19.673687848315648,2.0819459465716337,2.0819459465716337,43.42390295070851,43.42390295070851,388.5620086672506,389.0413990039381,24.4565,60.9075
C_9,C,background,7,6,1,3.35,16.06360401005178,16.06360401005178,19.21644482475848,19.21644482475848,2.051994681791676,2.051994681791676,42.659893164872294,42.659893164872294,387.9295443389858,388.39173677872674,18.6875,54.9015
C_9,C,deviant,7,6,2,18.828,17.099749566274596,17.099749566274596,20.51298484415213,20.51298484415213,2.1428678449819087,2.1428678449819087,45.09023084301771,45.09023084301771,390.06886687480545,390.1603477035723,42.139,68.274
C_10,C,background,3,2,2,10.38,16.838509587145303,16.838509587145303,20.170163753439674,20.170163753439674,2.1075602569337337,2.1075602569337337,44.33462197467092,44.33462197467092,389.4927694045639,389.94500920099273,30.653535353535354,65.4725
C_10,C,deviant,5,4,5,12.364,17.135739851934314,17.135739851934314,20.532924104197445,20.532924104197445,2.1378426086308058,2.1378426086308058,45.114674838146435,45.114674838146435,390.10634728357064,390.27298084476973,47.2535,69.2415
C_10,C,background,5,4,6,19.587,16.45287818752446,16.45287818752446,19.673687848315648,19.673687848315648,2.0819459465716337,2.0819459465716337,43.42390295070851,43.42390295070851,388.5620086672506,389.0413990039381,24.4565,60.9075
