setting,metric,world_EIGs,V_prior,alpha_prior,beta_prior,eps_fixed,cond_r2,cond_rmse,n_cond,within_r2,within_b,bg1,bg2,bg11,dev1,dev5,dev10
2,surprisal,4.216965034285822,1.0,0.1,0.1,0.3,0.48082607028739827,292.47494195152467,75,,,1.379995083492627,1.242243799065912,1.0,1.2438618107454404,1.05827109187231,1.005857438972676
2,surprisal,11.547819846894582,1.0,0.1,0.1,0.3,0.48309681983180275,291.7809592649808,75,,,1.148723988497176,1.094167383650026,1.0,1.094672892429509,1.0232707969567827,1.002480095959398
2,surprisal,31.622776601683793,1.0,0.1,0.1,0.3,0.4847013153328702,291.2722372357613,75,,,1.0560628529513436,1.0353572367029638,1.0,1.0355259552969451,1.0088265680155817,1.0009617696436102
2,mi,3.1622776601683795e-05,1.0,0.1,0.1,0.3,0.6342701776526527,250.2324993012352,75,,,35.9897175290456,34.6241578508621,30.525020864944377,34.94585719892582,34.95356340511247,34.98679148155247
2,mi,0.0001,1.0,0.1,0.1,0.3,0.5548094692629666,275.11655957781556,75,,,24.032101057334057,23.0234837811237,19.582509403754777,23.220434653299648,22.66843026497338,22.025238727484236
2,mi,0.0003162277660168,1.0,0.1,0.1,0.3,0.4598169930307344,301.369779439907,75,,,15.93186223929582,15.174112143755972,12.33745172567068,15.289285332112971,14.46484786426247,13.559876526074657
2,mi,0.001,1.0,0.1,0.1,0.3,0.38669091244605924,321.3123779446066,75,,,10.450460999565342,9.880453068305249,7.636729895218762,9.942509130755344,9.058523948707466,8.178655347134477
2,mi,0.0031622776601683,1.0,0.1,0.1,0.3,0.3461122538407265,332.61640626186926,75,,,6.76726512810338,6.345451272217465,4.68274223909451,6.374822227806741,5.584989686776856,4.891286499426931
2,mi,0.01,1.0,0.1,0.1,0.3,0.3327728112418052,336.4115439930541,75,,,4.328446609928908,4.030390885744609,2.9082530131732205,4.041552451807048,3.4386374652039366,2.9776623350175813
2,mi,0.0316227766016837,1.0,0.1,0.1,0.3,0.3368420971773911,335.29789866498004,75,,,2.76314298308223,2.571570855049834,1.9052061734640156,2.5742273959475286,2.1861586033665565,1.925581297945857
2,mi,0.1,1.0,0.1,0.1,0.3,0.34694018067624505,332.4426884466793,75,,,1.8234488981914283,1.7191664380344822,1.3844066723345465,1.7189827199808054,1.5146640307215578,1.389930583336591
2,mi,0.3162277660168379,1.0,0.1,0.1,0.3,0.35293964872495603,330.7324294466195,75,,,1.3297140582117275,1.2843426275606185,1.1449114403715084,1.283826680377288,1.1969576482344273,1.14639815635493
1,eig_within,3.162277660168379e-06,1.0,0.1,0.1,0.2,0.00011624587352474497,414.86456723418416,75,,,10.407594253138114,10.249543493394578,11.346218068044015,10.411419799884843,11.700579294842196,13.004158337422757
1,eig_within,1e-05,1.0,0.1,0.1,0.2,0.007537479368805487,408.914250437484,75,,,8.048854331472514,7.909233056016125,8.499916524896147,8.029456596267048,8.894297497768921,9.717353422735435
1,eig_within,3.1622776601683795e-05,1.0,0.1,0.1,0.2,0.0487579753008501,393.95948568398364,75,,,6.183933535493198,6.060887113978703,6.2871277718564516,6.14859005061142,6.693374140441729,7.166561080585794
1,eig_within,0.0001,1.0,0.1,0.1,0.2,0.20544241360606202,360.698717870308,75,,,4.713625542739308,4.60597724548701,4.584987186850433,4.668509049643115,4.978426775871543,5.208425672102723
1,eig_within,0.0003162277660168,1.0,0.1,0.1,0.2,0.5043324807880217,284.04938211479487,75,,,3.56031187344236,3.4675359801679546,3.298317938450693,3.5108285759095166,3.656251777525715,3.730215698813612
1,eig_within,0.001,1.0,0.1,0.1,0.2,0.5902436865588528,264.3376000808786,75,,,2.664634784297975,2.5869791636932513,2.35537798090771,2.615818135212618,2.6559662016959495,2.6445696516167243
1,eig_within,0.0031622776601683,1.0,0.1,0.1,0.2,0.5377841678877279,281.8149811419777,75,,,1.9840518169584735,1.92293689888526,1.7046276560959868,1.9411355304193365,1.927243319662749,1.8860793137968737
1,eig_within,0.01,1.0,0.1,0.1,0.2,0.5173736050807305,286.6521323150976,75,,,1.4962930531201408,1.4555737908156146,1.3089639721754198,1.4658210369752578,1.4411004276093584,1.407547543549508
1,eig_within,0.0316227766016837,1.0,0.1,0.1,0.2,0.519914545174194,285.14893435183257,75,,,1.204071480812403,1.1843020950103358,1.1153042907879305,1.188829198919171,1.174287956826101,1.158056237331
0,eig_within,3.162277660168379e-06,1.0,0.1,0.1,0.1,0.010643950064095572,417.9231198618796,75,,,7.087781123190065,7.020194435028442,8.43126666953896,7.144309739822832,8.364165021985869,9.754966795625789
0,eig_within,1e-05,1.0,0.1,0.1,0.1,0.008252610814210843,417.98777706873045,75,,,5.526437686431623,5.468648277504788,6.488118297996776,5.564271230444066,6.478299415950263,7.501344114834396
0,eig_within,3.1622776601683795e-05,1.0,0.1,0.1,0.1,0.005446274093260733,417.90812813561814,75,,,4.290294722279984,4.2407822373321435,4.954881017912551,4.313736278168401,4.986668495928752,5.721972885500874
