setting,metric,world_EIGs,pooled_rmse,pooled_r2,within_r2,within_rmse,within_b,pred_sd,pred_bg1,pred_bg10,pred_dev10,V_prior,alpha_prior,beta_prior,eps_fixed,sd_epsilon,infer_eps
68,mi,2.6101572156825386e-05,4.809218761590952,0.060120922864336,0.004015211946735467,11.639016629866372,0.9787968012811288,0.8910408859434538,3.8987890760900785,1.000000014275961,1.0000000157855247,3.0,1.0,1.0,,1.0,True
68,mi,4.216965034285822e-05,4.8092187617363855,0.060120922547009646,0.004015211932023307,11.639016629972334,0.9979992880961946,0.8732938441539104,3.84301351569095,1.000000008836332,1.0000000097707002,3.0,1.0,1.0,,1.0,True
68,mi,6.812920690579608e-05,4.809218761826708,0.06012092234992927,0.004015211922886101,11.639016630038139,1.027044079057184,0.8477767537141921,3.762613130251157,1.0000000054693874,1.0000000060477297,3.0,1.0,1.0,,1.0,True
68,mi,0.00011006941712522103,4.809218761882999,0.06012092222710462,0.004015211917191591,11.639016630079153,1.0699453191539336,0.8127562850145515,3.651841550470117,1.000000003385364,1.0000000037433379,3.0,1.0,1.0,,1.0,True
68,mi,0.00017782794100389227,4.8092187619183004,0.060120922150077284,0.004015211913620386,11.639016630104875,1.1314797211457515,0.7674011222184735,3.5076237766129883,1.0000000020954245,1.0000000023169981,3.0,1.0,1.0,,1.0,True
68,mi,0.0002872984833353666,4.80921876194066,0.06012092210128955,0.004015211911358446,11.639016630121164,1.216987554166099,0.7123536779450748,3.331433415374097,1.000000001296996,1.0000000014341428,3.0,1.0,1.0,,1.0,True
68,mi,0.0004641588833612782,4.809218761955021,0.06012092206995521,0.004015211909905695,11.639016630131627,1.3321396052398127,0.6498588281140398,3.1299009786019316,1.0000000008027963,1.0000000008876853,3.0,1.0,1.0,,1.0,True
68,mi,0.0007498942093324559,4.809218761964411,0.06012092204946987,0.004015211908955938,11.63901663013847,1.482532443775063,0.5833767130990273,2.913837002398553,1.0000000004969034,1.000000000549447,3.0,1.0,1.0,,1.0,True
68,mi,0.001211527658628589,4.809218761970678,0.060120922035793445,0.004015211908321859,11.639016630143036,1.67286438919332,0.5168604383953079,2.696088138421201,1.0000000003075662,1.0000000003400888,3.0,1.0,1.0,,1.0,True
68,mi,0.0019573417814876615,4.809218761974957,0.0601209220264572,0.004015211907889,11.639016630146152,1.9060455129087002,0.45384957683967686,2.48859270577307,1.000000000190373,1.0000000002105034,3.0,1.0,1.0,,1.0,True
68,mi,0.0031622776601683794,4.809218761977935,0.060120922019961685,0.004015211907587852,11.639016630148323,2.1839931811923203,0.3965370224403941,2.2991457444121974,1.0000000001178344,1.0000000001302942,3.0,1.0,1.0,,1.0,True
68,mi,0.00510896977450693,4.809218761980024,0.06012092201540095,0.004015211907376402,11.639016630149843,2.5126857773685893,0.34517804903096433,2.1292002655385347,1.0000000000729354,1.0000000000806477,3.0,1.0,1.0,,1.0,True
68,mi,0.00825404185268019,4.809218761981485,0.06012092201221292,0.004015211907228598,11.639016630150909,2.91235241192498,0.2982619842140004,1.9742383632199403,1.0000000000451446,1.0000000000499183,3.0,1.0,1.0,,1.0,True
68,mi,0.01333521432163324,4.809218761982491,0.06012092201002067,0.004015211907126956,11.639016630151641,3.4307946352979624,0.25352021904989047,1.8270169883234872,1.000000000027943,1.0000000000308977,3.0,1.0,1.0,,1.0,True
