metric,setting,world_EIGs,V_prior,alpha_prior,beta_prior,sd_epsilon,sigma_true,eps_fixed,r2_21_reeval,rmse21_cv_reeval,b21_reeval,r2_21_grid,rmse21_cv_grid,r2_mc_sd,r2_mc_lo,r2_mc_hi,hab,dis,rollouts,pairs,seed,window,bg_1,bg_2,bg_3,bg_4,bg_5,bg_6,bg_7,bg_8,bg_9,bg_10,bg_11,dev_1,dev_2,dev_3,dev_4,dev_5,dev_6,dev_7,dev_8,dev_9,dev_10
surprisal_b,40,1.0,0.3,10.0,0.1,0.5,0.1,,0.8447788109701101,139.96705640430386,1155.2997500280107,0.4428004785505979,273.38836459378,0.0384805243642984,0.7246479856217614,0.8770011023853914,0.8486859395532194,1.106986916466672,4,1180,7000006,exemplar_mean,6.4491525423728815,6.09978813559322,5.815466101694915,5.676059322033899,5.623093220338983,5.583050847457627,5.324364406779661,5.565889830508475,5.494279661016949,5.588983050847458,5.473305084745762,6.155720338983051,6.15656779661017,6.015042372881356,6.021610169491526,5.941525423728813,6.02521186440678,5.952330508474576,6.128177966101695,6.027966101694915,6.164618644067796
surprisal_b,34,6.309573444801936,0.3,1.0,0.1,1.0,0.1,,0.238678735593586,368.35247752717174,1580.9327748471885,0.4754542216191885,274.9825272627127,0.0284896820762109,0.1819559384809538,0.2922266655596495,0.8003722661703118,1.0649767441860465,4,1180,7000007,exemplar_mean,2.2764830508474576,2.1389830508474574,1.9985169491525423,1.9264830508474575,1.9008474576271184,1.894915254237288,1.8597457627118643,1.8779661016949152,1.8351694915254235,1.827542372881356,1.8220338983050848,2.119491525423729,1.9883474576271187,1.9713983050847457,1.9491525423728813,1.9796610169491529,1.9057203389830508,1.896822033898305,1.8671610169491528,1.8442796610169492,1.8822033898305084
surprisal_b,10,0.0630957344480193,0.03,10.0,0.1,1.0,0.1,,0.67299900220424,220.26818306860008,251.93346115095775,0.4652247689980532,278.8829943458905,0.0576715848317672,0.5060846008723499,0.7290679500516334,0.9234417121441252,1.0562977829596734,4,1180,7000008,exemplar_mean,51.55593220338983,50.21483050847458,49.79216101694915,49.5218220338983,49.07457627118644,48.92372881355932,47.40550847457627,48.48877118644068,47.77542372881356,47.25741525423729,47.60889830508474,49.76843220338983,50.26377118644068,50.80063559322034,50.27881355932203,50.30677966101695,50.36779661016949,50.43093220338983,50.764618644067795,49.91271186440678,49.99724576271186
surprisal_b,19,1.0,0.1,1.0,0.1,1.0,0.2,,0.2886172485678187,347.06952765973034,480.86206294815247,0.4306661745688284,279.16841181109623,0.0302148251422712,0.2268585497618496,0.346322764985147,0.7412923585100422,1.074004376367615,4,1180,7000009,exemplar_mean,7.183686440677966,6.248516949152543,5.895762711864407,5.741313559322034,5.502966101694915,5.540889830508474,5.498516949152543,5.6375,5.365889830508475,5.418220338983051,5.325211864406779,6.174364406779661,6.0201271186440675,5.894491525423729,5.7076271186440675,5.653177966101695,5.601694915254237,5.656991525423729,5.6023305084745765,5.487288135593221,5.394915254237288
surprisal_b,24,6.309573444801936,0.1,10.0,0.1,0.5,0.1,,0.6943289443329818,218.91178249988133,3578.6270390908685,0.461975900630872,288.52792957301665,0.0342379917328066,0.6106446910019844,0.7462907716166531,0.8245811197384552,1.0823813653822327,4,1180,7000010,exemplar_mean,2.073728813559322,1.8913135593220336,1.834957627118644,1.7633474576271186,1.7328389830508475,1.7398305084745762,1.7377118644067795,1.7372881355932204,1.7516949152542374,1.701694915254237,1.709957627118644,1.9218220338983052,1.8796610169491528,1.857627118644068,1.810593220338983,1.8466101694915251,1.8633474576271187,1.8078389830508472,1.8438559322033896,1.85021186440678,1.826694915254237
surprisal_b,16,0.1584893192461114,0.1,1.0,0.1,0.5,0.1,,0.4007241309265764,304.8019568766295,118.2315245682876,0.4431640265783437,299.16224697175915,0.0332138015197906,0.3238293913819602,0.4583900993318093,0.7715905472410498,1.1274770625299384,4,1180,7000011,exemplar_mean,37.25932203389831,34.57966101694915,32.60699152542373,32.16970338983051,31.484957627118643,31.764194915254237,30.152966101694915,29.579025423728815,29.620550847457626,30.21843220338983,28.7489406779661,34.93135593220339,34.029661016949156,32.790889830508476,32.851694915254235,32.266525423728815,31.621398305084742,31.94533898305085,31.257627118644063,31.38707627118644,31.05614406779661
mi_concept,32,3.1622776601683795e-05,0.3,1.0,0.1,0.5,0.1,,0.5753346822510449,246.14615660828417,151.57475379363296,0.7907443141742754,164.92513530156202,0.0117440628974146,0.5502478648000932,0.5953439291727816,0.6824855009746904,1.1590672592592592,4,1180,7000000,exemplar_mean,26.192584745762712,22.340677966101698,20.839194915254236,19.9375,19.40720338983051,18.784533898305085,18.815677966101696,18.189618644067796,18.147457627118644,18.04872881355932,17.8760593220339,22.23771186440678,21.29385593220339,20.622669491525425,20.57923728813559,20.411228813559323,20.44830508474576,20.44385593220339,20.147457627118644,20.47436440677966,20.53686440677966
mi_concept,18,0.0001,0.1,1.0,0.1,1.0,0.1,,0.5008293436309866,266.27726334547066,162.8497065850048,0.599998019635271,235.6889750382006,0.0098695401784161,0.4795070397286688,0.5189995067401507,0.6238188139638804,1.1738433852819905,4,1180,7000001,exemplar_mean,19.43877118644068,15.72436440677966,14.559957627118644,13.790889830508474,13.197245762711864,12.886864406779662,12.795127118644068,12.491101694915256,12.23686440677966,12.203389830508474,12.126271186440675,15.857627118644068,14.677966101694915,14.379237288135592,14.095550847457629,14.029025423728813,13.871822033898304,13.778601694915254,13.732203389830508,13.946398305084744,13.975
mi_concept,18,3.1622776601683795e-05,0.1,1.0,0.1,1.0,0.1,,0.5553732509864823,253.30319014119252,129.8747560398868,0.6015543177236319,237.13410315351743,0.0107051700987476,0.5340778576036048,0.5757520635876697,0.655986302106128,1.1676959091707146,4,1180,7000002,exemplar_mean,27.593008474576273,23.189194915254237,21.27457627118644,20.205932203389832,19.733898305084747,19.13877118644068,18.820762711864408,18.446822033898304,18.330932203389832,18.26186440677966,18.10063559322034,22.98665254237288,21.95762711864407,21.160805084745764,20.79364406779661,20.772245762711865,20.776906779661015,20.71673728813559,20.776694915254236,20.847033898305085,20.572033898305083
mi_concept,16,0.0001,0.1,1.0,0.1,0.5,0.1,,0.4951964510945547,267.70564895149664,159.24502008819795,0.657575239456984,239.8324004792678,0.0099738427075549,0.4744657591098373,0.5135092715194307,0.6177517610015256,1.177762208365445,4,1180,7000003,exemplar_mean,19.58029661016949,15.844703389830508,14.51292372881356,13.840677966101694,13.177330508474576,13.01207627118644,12.619915254237288,12.633898305084744,12.28114406779661,12.235381355932205,12.095762711864406,15.91271186440678,14.734110169491526,14.228177966101695,14.232838983050849,13.988771186440678,13.835593220338984,13.893008474576272,14.015042372881355,13.78135593220339,13.83771186440678
