setting,metric,world_EIGs,V_prior,alpha_prior,beta_prior,eps_fixed,r2_21,rmse21_full,rmse21_cv,bg1,bg2,bg11,dev
15,eig_within,0.0001,1.0,1.0,0.1,0.1,0.507829414584735,255.43007794317703,235.06243853972902,4.038304296917944,3.74752415749242,3.837409578022604,4.209364520382715
15,eig_within,0.0003162277660168,1.0,1.0,0.1,0.1,0.6014633393191572,229.85203197010733,212.2611164813975,3.1030695675086677,2.873245588280848,2.8713271958061215,3.1807244134390884
15,eig_within,0.001,1.0,1.0,0.1,0.1,0.7097477723965808,196.15617731057944,182.53994101499697,2.3707335306894852,2.191946150283433,2.133428978435093,2.3842010609666433
15,eig_within,0.0031622776601683,1.0,1.0,0.1,0.1,0.8038139010795559,161.26804619616175,154.65140787952424,1.8062692647923515,1.6723740198527497,1.5947928272377023,1.7846462422893388
15,eig_within,0.01,1.0,1.0,0.1,0.1,0.8448835474537277,143.39801534502655,141.97444913472327,1.3962371296401803,1.3120275318928702,1.254335156773989,1.3722967407057818
15,eig_within,0.0316227766016837,1.0,1.0,0.1,0.1,0.8488260472371751,141.56395682983418,140.9310567669387,1.1576508373400949,1.1191587356686168,1.09166964441329,1.1457800350979945
17,kl,3.162277660168379e-06,1.0,1.0,0.1,0.3,0.8891951258420062,121.19749429134092,125.06790177215024,15.360116671807484,14.19530084018032,12.850970244753398,14.734143563818154
17,kl,1e-05,1.0,1.0,0.1,0.3,0.8411151645151426,145.1294110830567,144.8290916568982,11.965971990696518,11.024752686773734,9.547475655950477,11.148756901122445
17,kl,3.1622776601683795e-05,1.0,1.0,0.1,0.3,0.7019744405580893,198.76548126742563,205.0320655496471,9.296905253673431,8.53761342667477,7.034386163914722,8.385529127880554
17,kl,0.0001,1.0,1.0,0.1,0.3,0.5448857974445358,245.62603794116382,260.51994999933294,7.207712368342416,6.596943974276934,5.14857402931128,6.27620433853405
17,kl,0.0003162277660168,1.0,1.0,0.1,0.3,0.4150268216108552,278.47241776688514,302.63309660607877,5.583319246212624,5.094006865062875,3.757156692274796,4.684721027935125
17,kl,0.001,1.0,1.0,0.1,0.3,0.3193610598424589,300.3811008802279,332.1097598300062,4.332620734336578,3.942424660785373,2.751160576971808,3.5008658507839905
17,kl,0.0031622776601683,1.0,1.0,0.1,0.3,0.2512167330392061,315.05927839666623,352.3790389654396,3.3836690319735765,3.073358850557205,2.0412733101144847,2.634941109723536
17,kl,0.01,1.0,1.0,0.1,0.3,0.2059229257574933,324.44832581152247,366.01942489171296,2.6798642576575507,2.4305053682674065,1.5585123988297824,2.0127835251047985
17,kl,0.0316227766016837,1.0,1.0,0.1,0.3,0.18823609291744556,328.04171783475266,374.2100891403088,2.173208922725657,1.954448747588901,1.2599586395393718,1.5742069531121377
17,surprisal,0.01,1.0,1.0,0.1,0.3,0.11442089545920806,342.6319745030439,379.67786861262255,33.64171474034595,11.365329898601388,80.0,65.30182995207265
17,surprisal,0.0273841963426436,1.0,1.0,0.1,0.3,0.06551026888547365,351.96661817958153,373.8297655965403,15.361865701422008,6.130495108293502,80.0,53.512221926397295
17,surprisal,0.0749894209332455,1.0,1.0,0.1,0.3,0.05330463585902516,354.2577287022822,375.44535603325056,6.969049343379057,3.6310163367827784,80.0,39.42901380003969
17,surprisal,0.2053525026457146,1.0,1.0,0.1,0.3,0.03337873371277687,357.96649671768034,373.9476402488593,3.5862088844965982,2.3331261935071375,80.0,9.188704792895365
17,surprisal,0.5623413251903491,1.0,1.0,0.1,0.3,0.21969335749543184,321.62282376622704,377.5486346576951,2.1413028336989584,1.6386448433205398,1.0,1.1482714222807282
17,surprisal,1.539926526059492,1.0,1.0,0.1,0.3,0.21080819703374098,323.44876073257103,380.3343580325227,1.489253282900083,1.2813183544645566,1.0,1.0684697897667554
17,surprisal,4.216965034285822,1.0,1.0,0.1,0.3,0.20677706838125606,324.2737837454936,381.7620626349825,1.197288612074384,1.1141738299798924,1.0,1.0284449612961257
17,surprisal,11.547819846894582,1.0,1.0,0.1,0.3,0.20490382232505744,324.65645446483364,382.46716763488286,1.0755320687347585,1.0437965330707188,1.0,1.011014000890854
17,surprisal,31.622776601683793,1.0,1.0,0.1,0.3,0.20399495607848991,324.84195719203154,382.8385582405377,1.0281212796335135,1.0163184853173877,1.0,1.0041184349574332
16,eig_code,3.162277660168379e-06,1.0,1.0,0.1,0.2,0.33832537709518357,296.16685112569667,270.3248180063647,11.021882901313084,10.49930773084375,11.07882470282728,11.84264469681908
16,eig_code,1e-05,1.0,1.0,0.1,0.2,0.4565835549827201,268.3988169092332,240.6025782052503,8.513742766507669,8.087844336327512,8.268847376092713,8.959811567241037
16,eig_code,3.1622776601683795e-05,1.0,1.0,0.1,0.2,0.6244055408827575,223.13813404253588,196.83226106509935,6.531993792958483,6.185380489862821,6.09009262308466,6.7073144613195925
16,eig_code,0.0001,1.0,1.0,0.1,0.2,0.7969991787576967,164.04504086987149,157.45449032946672,4.97093620371808,4.690148858123774,4.4209138090046824,4.961230583600188
16,eig_code,0.0003162277660168,1.0,1.0,0.1,0.2,0.8524222169753122,139.87004016476354,144.8355573962957,3.74769483344577,3.5225961096493705,3.1671853702641757,3.6244592863965805
16,eig_code,0.001,1.0,1.0,0.1,0.2,0.7638917232800915,176.91710101649358,184.86274272673148,2.7985107002828435,2.6220528141681436,2.2578879082536036,2.6225739769710343
16,eig_code,0.0031622776601683,1.0,1.0,0.1,0.2,0.6510055959148606,215.09159512746996,225.40235903821343,2.076916127545817,1.9454089114914432,1.641228717095483,1.9016196488755206
16,eig_code,0.01,1.0,1.0,0.1,0.2,0.5883096954826375,233.61435648000412,244.60378012976204,1.5558924807967711,1.4705089209062363,1.2763233678981514,1.427467109185921
16,eig_code,0.0316227766016837,1.0,1.0,0.1,0.2,0.5635008854878345,240.5502940667473,251.2461351488536,1.234558276548674,1.1928307878297502,1.1022498828942038,1.16926643485958
17,mi,3.1622776601683795e-05,1.0,1.0,0.1,0.3,0.5448758429097073,245.6287241675721,258.1102192780474,43.29367489383493,39.91128615961561,31.711080110257463,37.58111887106991
17,mi,0.0001,1.0,1.0,0.1,0.3,0.4101050435340359,279.64145307572505,303.6351804174313,28.81975199560036,26.4400399736906,20.269551245055855,24.217112569790288
17,mi,0.0003162277660168,1.0,1.0,0.1,0.3,0.2885206753624819,307.1109848488723,342.7847739979711,19.02577556722779,17.350843165227435,12.71221702514574,15.342112289152613
17,mi,0.001,1.0,1.0,0.1,0.3,0.2029238745408577,325.06043272960966,369.14612422315804,12.400913257168488,11.226443289747866,7.827022470903048,9.538576046959772
17,mi,0.0031622776601683,1.0,1.0,0.1,0.3,0.15343075069348416,335.00049844256716,384.27877994136173,7.952395913215253,7.143932454699931,4.7747832777650965,5.8466084331796315
17,mi,0.01,1.0,1.0,0.1,0.3,0.12949306900161803,339.7037376558275,392.4584182919233,5.011314231873929,4.479096496374671,2.954190185279405,3.585739806864088
17,mi,0.0316227766016837,1.0,1.0,0.1,0.3,0.12026498445635218,341.49955946167773,396.91200153816175,3.12872746550271,2.8078859830877136,1.930858532548309,2.2708752395131273
17,mi,0.1,1.0,1.0,0.1,0.3,0.11753936199452789,342.0281726296801,399.3124553170066,2.0010886061710096,1.8344106586402948,1.3993102305055547,1.5610488966332634
17,mi,0.3162277660168379,1.0,1.0,0.1,0.3,0.11618286544507353,342.2909502856809,400.44460212486075,1.405699145401344,1.3345993032043229,1.1524426254311595,1.2187977237072931
16,eig_within,3.162277660168379e-06,1.0,1.0,0.1,0.2,0.6292843614465705,221.6841597843903,204.74889112598893,12.566978094464456,11.6522798875131,11.555233371531235,12.8209143475725
16,eig_within,1e-05,1.0,1.0,0.1,0.2,0.7502415464641511,181.95932075529345,170.027846916604,9.7112051939751,8.976156199467965,8.625556273543731,9.702826638661449
16,eig_within,3.1622776601683795e-05,1.0,1.0,0.1,0.2,0.8576592312494361,137.36587666514265,139.22451175947813,7.451812046729657,6.862469972603745,6.350951840562275,7.262169372829038
16,eig_within,0.0001,1.0,1.0,0.1,0.2,0.890209244798558,120.64160180083088,121.04533407351705,5.668611846602098,5.198564917204414,4.605668900813181,5.366130999142139
16,eig_within,0.0003162277660168,1.0,1.0,0.1,0.2,0.8185660318388701,155.086326206166,154.7972540824066,4.2673551172711175,3.896407071902309,3.292677345990067,3.9109709159893575
16,eig_within,0.001,1.0,1.0,0.1,0.2,0.6953108273100861,200.9753156492896,205.18904051840767,3.1754679765510736,2.8888201403012888,2.33883822768606,2.8172922741559985
16,eig_within,0.0031622776601683,1.0,1.0,0.1,0.2,0.5890399131255087,233.40708291313607,242.14752045053643,2.3397310253694537,2.127679543984899,1.69014458588761,2.0270125441278903
16,eig_within,0.01,1.0,1.0,0.1,0.2,0.5277297952220502,250.212776544854,261.1874568212316,1.7265300466003597,1.5849083092301206,1.302507115364754,1.5009558621732895
16,eig_within,0.0316227766016837,1.0,1.0,0.1,0.2,0.4993396480131259,257.6236973464888,268.7313017977278,1.3263876117517277,1.2514910837924815,1.113820589184153,1.204829915884333
17,surprisal_b,0.01,1.0,1.0,0.1,0.3,0.26313769070615267,312.54127538688084,351.7632123127393,72.58122410796074,72.0378013442489,70.52619632953369,71.29474209919807
17,surprisal_b,0.0273841963426436,1.0,1.0,0.1,0.3,0.2638976094673806,312.38007346230717,351.77853220471104,61.81254304697014,60.637987817729694,57.48163739183211,59.071577379675865
17,surprisal_b,0.0749894209332455,1.0,1.0,0.1,0.3,0.265291469643032,312.08417681351114,351.9115744594028,41.99965350914423,40.23898122288965,35.86869295681525,38.02200324481473
17,surprisal_b,0.2053525026457146,1.0,1.0,0.1,0.3,0.2649693387163806,312.1525855387683,352.92082739935626,20.160118381589633,18.860314594476215,15.991298555365685,17.35501097031266
17,surprisal_b,0.5623413251903491,1.0,1.0,0.1,0.3,0.2562667376858421,313.995056880188,356.6006004783906,8.238541368132044,7.709265782991137,6.6037400550539616,7.114275017465161
17,surprisal_b,1.539926526059492,1.0,1.0,0.1,0.3,0.24105385889810493,317.19014627009807,362.6063370808826,3.708235286527882,3.5053914215079858,3.094159720698335,3.2780362716810965
17,surprisal_b,4.216965034285822,1.0,1.0,0.1,0.3,0.22512597072869037,320.5012748103068,368.9184680290791,2.018181090219284,1.939077431572575,1.782634840855876,1.850222936545603
17,surprisal_b,11.547819846894582,1.0,1.0,0.1,0.3,0.2138792065852868,322.81882359674506,373.40273743579354,1.381016332000195,1.3503400216240722,1.290615998043539,1.3157586721422223
17,surprisal_b,31.622776601683793,1.0,1.0,0.1,0.3,0.20803005572608424,324.0175685557123,375.7359342661819,1.1411487037799084,1.129533477765274,1.107079795594588,1.1163996460120413
17,eig_code,3.162277660168379e-06,1.0,1.0,0.1,0.3,0.7784655177117712,171.37003126151254,160.95573334873325,13.954396556852776,13.109127572136416,12.408917721649178,13.972681106511084
17,eig_code,1e-05,1.0,1.0,0.1,0.3,0.8597715215778957,136.34283479690453,140.70212541660473,10.638759820019771,9.952683510048988,8.982612098533613,10.33107699097915
17,eig_code,3.1622776601683795e-05,1.0,1.0,0.1,0.3,0.7903225853065216,166.72089583994384,173.8681988411742,8.032788068996386,7.478594725757652,6.391371350052157,7.531790575946016
17,eig_code,0.0001,1.0,1.0,0.1,0.3,0.6385900079339595,218.8841359626979,231.30048900924362,5.995269284609174,5.5516041902228235,4.472797265460163,5.407613813958575
17,eig_code,0.0003162277660168,1.0,1.0,0.1,0.3,0.5011141114089666,257.1667512392531,276.04351246785393,4.415290679299645,4.06584178871359,3.097127287368152,3.8261994631392744
17,eig_code,0.001,1.0,1.0,0.1,0.3,0.40671366438667544,280.44414770137007,305.4347261361103,3.2071442520827107,2.9402510385716942,2.1587760917957763,2.6842665318948558
17,eig_code,0.0031622776601683,1.0,1.0,0.1,0.3,0.34957001337638993,293.63950700154436,323.3323946149945,2.307471174411381,2.11601479024518,1.568291036208891,1.9024055028100346
17,eig_code,0.01,1.0,1.0,0.1,0.3,0.3181407509591621,300.6502550176953,333.7229223644294,1.6751828848951806,1.5554719440525102,1.2419386845133815,1.4176805324026172
17,eig_code,0.0316227766016837,1.0,1.0,0.1,0.3,0.3006047182577128,304.4917692828984,339.96684866015704,1.289227269752128,1.2310153415673253,1.0902946275788428,1.1645861214090654
17,eig_within,3.162277660168379e-06,1.0,1.0,0.1,0.3,0.8847222213080667,123.61950730175624,128.17511601249552,15.192511395117153,13.97861363010512,12.687469110810737,14.62306451239796
17,eig_within,1e-05,1.0,1.0,0.1,0.3,0.8637564772389829,134.39160506300257,132.5454021665971,11.589830468178857,10.615220407137125,9.182362078896844,10.812462708540696
17,eig_within,3.1622776601683795e-05,1.0,1.0,0.1,0.3,0.7457265261222408,183.59664334878678,187.2299264418771,8.75414786904615,7.97593222486289,6.529353599828151,7.879528680416402
17,eig_within,0.0001,1.0,1.0,0.1,0.3,0.6005001558966024,230.12961755559994,240.67331721716943,6.532677589081045,5.917297890392002,4.563799818640459,5.6511397243723085
17,eig_within,0.0003162277660168,1.0,1.0,0.1,0.3,0.48028199430848734,262.48113194753023,280.9344039486022,4.805612005370735,4.327192250326689,3.154137479984166,3.9902785189699053
17,eig_within,0.001,1.0,1.0,0.1,0.3,0.39689314985010915,282.7556809578627,307.90121508013533,3.480589442738895,3.1198892679464505,2.1928496733349885,2.7897517502067606
17,eig_within,0.0031622776601683,1.0,1.0,0.1,0.3,0.34445188729692316,294.792543560632,324.9239890741387,2.489368555799336,2.233016239373169,1.5878416111089335,1.966431091196862
17,eig_within,0.01,1.0,1.0,0.1,0.3,0.31400534739588604,301.5605826966312,335.3169472422428,1.7866763313895109,1.6253655935797735,1.2523248812418517,1.4532538576299996
17,eig_within,0.0316227766016837,1.0,1.0,0.1,0.3,0.2963315544464745,305.42054436977827,341.8681364151392,1.3471524841194136,1.2662745106893094,1.095056567976608,1.1814273526103491
18,surprisal_b,0.01,1.0,1.0,0.1,0.5,0.2510886401412826,315.08622553342286,358.5301495364955,71.3711304001467,70.93130168902037,70.005432721166,70.4221394326257
18,surprisal_b,0.0273841963426436,1.0,1.0,0.1,0.5,0.25093523682661095,315.1184942364094,358.8170359645042,59.22454294999121,58.309779316333525,56.42807629017854,57.268668833322735
18,surprisal_b,0.0749894209332455,1.0,1.0,0.1,0.5,0.24968048106964486,315.38231074521707,359.80591619414423,38.21308511212074,36.95895055054924,34.506088004306754,35.58254863821323
18,surprisal_b,0.2053525026457146,1.0,1.0,0.1,0.5,0.24261626649202078,316.86348566378336,363.2255617041518,17.467129639227743,16.65486889979686,15.157416320795637,15.795505228495742
18,surprisal_b,0.5623413251903491,1.0,1.0,0.1,0.5,0.22482372841177334,320.5637750361686,370.21949228542314,7.163912728777656,6.849310379967984,6.268694336086133,6.509066241186791
18,surprisal_b,1.539926526059492,1.0,1.0,0.1,0.5,0.2022833402261852,325.19101658574,378.3429577960766,3.297050389851902,3.1806964764337726,2.9587909016551395,3.047945276698581
18,surprisal_b,4.216965034285822,1.0,1.0,0.1,0.5,0.18307247787323377,329.0833975530403,384.7141413344339,1.856047531176839,1.8129633527590152,1.727573440585915,1.76103313253472
18,surprisal_b,11.547819846894582,1.0,1.0,0.1,0.5,0.17139201638968748,331.4276712731694,388.313606853895,1.3172161619866087,1.3012837527133576,1.268813557525697,1.281344074996115
18,surprisal_b,31.622776601683793,1.0,1.0,0.1,0.5,0.16584715422879756,332.5347427882611,389.9378522228823,1.1167410689621942,1.1108796614150935,1.0987549611358205,1.1034001387947103
18,surprisal,0.01,1.0,1.0,0.1,0.5,0.24220700976792822,316.9490836196061,359.55016243440406,60.13109640825655,57.68275004702334,51.278052721506015,54.31644448747515
18,surprisal,0.0273841963426436,1.0,1.0,0.1,0.5,0.24514656338119786,316.33374795349187,360.1945607893908,39.55880518364451,36.20415843842888,28.724377751681885,32.10909647629328
18,surprisal,0.0749894209332455,1.0,1.0,0.1,0.5,0.2429482932353069,316.7940237256462,362.90725607470307,18.521530838254797,16.349917944009213,12.271026725983528,14.015882712953779
18,surprisal,0.2053525026457146,1.0,1.0,0.1,0.5,0.2264572861037605,320.2258289376589,369.55312590407186,7.711857596555515,6.875486441852013,5.327340578657056,5.970159839921702
18,surprisal,0.5623413251903491,1.0,1.0,0.1,0.5,0.20418701619401258,324.8027658903734,377.59040324257177,3.571619535237768,3.2628907843534334,2.672676601338307,2.9107647664138936
18,surprisal,1.539926526059492,1.0,1.0,0.1,0.5,0.1846839939946929,328.75865332510045,384.12074773481754,1.986425350006406,1.8712652451804292,1.6429377824017977,1.7327242288771394
18,surprisal,4.216965034285822,1.0,1.0,0.1,0.5,0.17238046864957815,331.22993109043506,387.97918197156133,1.3737618489226855,1.3307071577602128,1.2430457542060496,1.2769469976414942
18,surprisal,11.547819846894582,1.0,1.0,0.1,0.5,0.16631728090837727,332.4410216622282,389.78837627333525,1.1392944580871749,1.1233357520885252,1.0903523857632902,1.103001265815772
18,surprisal,31.622776601683793,1.0,1.0,0.1,0.5,0.1637634472623429,332.9498182660584,390.5272715719478,1.0513275944953389,1.0454599588254916,1.0332482281970994,1.0379147032344949
18,kl,3.162277660168379e-06,1.0,1.0,0.1,0.5,0.6015444898299976,229.82862940609522,241.0946277570345,20.39499247380525,18.57418813115284,14.506825594752652,17.818884984458617
18,kl,1e-05,1.0,1.0,0.1,0.5,0.46533934151453654,266.2277508132732,286.5224721978118,15.458492090257431,14.000779447596932,10.235151410197153,12.949328469395434
18,kl,3.1622776601683795e-05,1.0,1.0,0.1,0.5,0.3633426151810704,290.51402211077186,318.79058568391343,11.629670546567263,10.469674864322148,7.134631512450154,9.307690914179462
18,kl,0.0001,1.0,1.0,0.1,0.5,0.2908526567345345,306.60727034904914,341.0525460366231,8.686990036217392,7.7707202247453635,4.937719407065352,6.6275906746771724
18,kl,0.0003162277660168,1.0,1.0,0.1,0.5,0.23971772061799493,317.4692329577754,356.643245259305,6.45237357932005,5.734570490861545,3.42359800816162,4.693254925112008
18,kl,0.001,1.0,1.0,0.1,0.5,0.20393303481690084,324.85459168021436,367.8740879303614,4.781678170073443,4.223614968432793,2.412724321926054,3.3295606447130766
18,kl,0.0031622776601683,1.0,1.0,0.1,0.5,0.18057295291021785,329.5864556101635,376.1026144243356,3.5571171149247895,3.1242735695564625,1.7644449816466423,2.394737984967757
18,kl,0.01,1.0,1.0,0.1,0.5,0.17016908089493432,331.672156742352,382.0685789218417,2.6801746037524543,2.339030272146707,1.3741849914489024,1.776231052240848
18,kl,0.0316227766016837,1.0,1.0,0.1,0.5,0.17563706309141663,330.5776115591281,386.14349923913767,2.05931760069221,1.7789380954716725,1.162823061417319,1.3889016537773742
18,mi,3.1622776601683795e-05,1.0,1.0,0.1,0.5,0.2898987869342426,306.81340884544727,341.56848420743916,56.37774614630463,52.37183071095751,39.39233662293959,47.004333882769544
18,mi,0.0001,1.0,1.0,0.1,0.5,0.21659767881113876,322.26017280845974,364.74440634444255,38.305578552372296,34.71492794780615,24.240771241925536,29.67234970580325
18,mi,0.0003162277660168,1.0,1.0,0.1,0.5,0.15743374415760258,334.20753685231307,382.26348253866024,24.665824006664447,22.158083269087705,14.572727910626044,18.10182914654773
18,mi,0.001,1.0,1.0,0.1,0.5,0.12703372712855965,340.18326191666944,391.6755740256547,15.56733556902474,13.841694873332235,8.613975484038395,10.832671063349535
18,mi,0.0031622776601683,1.0,1.0,0.1,0.5,0.11417245601388151,342.68003194251884,396.7349166511446,9.569868126896546,8.431581645088224,5.082852599416931,6.4058235301307604
18,mi,0.01,1.0,1.0,0.1,0.5,0.11047014425229518,343.39539998698837,399.52549171437556,5.7236700001244625,5.027627117804525,3.0747071534462527,3.80844630411422
18,mi,0.0316227766016837,1.0,1.0,0.1,0.5,0.10998712088322869,343.4886208558994,401.0076575804569,3.374447975167498,2.9972856232780822,1.9817161933156624,2.352697000315066
18,mi,0.1,1.0,1.0,0.1,0.5,0.10899808337727315,343.6794207920107,401.61840526685813,2.0557514972076616,1.8827531233770507,1.42130761768566,1.588448684131971
18,mi,0.3162277660168379,1.0,1.0,0.1,0.5,0.10672839073420078,344.11687805634983,401.6906164557062,1.4092114859952805,1.3426932303068573,1.1610388455810725,1.2270292285132756
19,surprisal,0.01,1.0,1.0,0.1,1.0,0.24104628923026383,317.1917280806735,365.878086669352,70.29986419682561,70.08039003933834,69.73065899240638,69.87106135834587
19,surprisal,0.0273841963426436,1.0,1.0,0.1,1.0,0.23823130219053396,317.7794214945875,367.111650947535,57.01149998269957,56.57193301590096,55.874237086906064,56.15221838980392
19,surprisal,0.0749894209332455,1.0,1.0,0.1,1.0,0.22982471721799422,319.5280558649312,370.8056092350742,35.21679410264571,34.664385769471906,33.789182491091694,34.130913180989694
19,surprisal,0.2053525026457146,1.0,1.0,0.1,1.0,0.2085382507321257,323.91359331303465,378.8511963795199,15.533841920043312,15.218300467080873,14.69509749681284,14.893553235628989
19,surprisal,0.5623413251903491,1.0,1.0,0.1,1.0,0.17873560634886576,329.955753565871,387.9464882501675,6.3835453021265565,6.270805015469426,6.060688763359014,6.139135852362331
19,surprisal,1.539926526059492,1.0,1.0,0.1,1.0,0.15117969523916092,335.44559142693953,394.51942442341095,2.984803301897913,2.9468808918631284,2.8661913245764796,2.8960359038374834
19,surprisal,4.216965034285822,1.0,1.0,0.1,1.0,0.13207900877402043,339.19879810167225,398.01535609610266,1.7303647936560478,1.717623982179184,1.6874228645671827,1.6985635474676708
19,surprisal,11.547819846894582,1.0,1.0,0.1,1.0,0.1218276036224685,341.19613233686783,399.5234356738379,1.2679470855582806,1.2635482743003954,1.2524213742717416,1.2565263943325486
19,surprisal,31.622776601683793,1.0,1.0,0.1,1.0,0.1172757347013571,342.0792577570183,400.10777638267797,1.098063021085321,1.096500943623986,1.0924261299969902,1.0939300876900928
19,surprisal_b,0.01,1.0,1.0,0.1,1.0,0.24104628923026383,317.1917280806735,365.878086669352,70.29986419682561,70.08039003933834,69.73065899240638,69.87106135834587
19,surprisal_b,0.0273841963426436,1.0,1.0,0.1,1.0,0.23823130219053396,317.7794214945875,367.111650947535,57.01149998269957,56.57193301590096,55.874237086906064,56.15221838980392
19,surprisal_b,0.0749894209332455,1.0,1.0,0.1,1.0,0.22982471721799422,319.5280558649312,370.8056092350742,35.21679410264571,34.664385769471906,33.789182491091694,34.130913180989694
19,surprisal_b,0.2053525026457146,1.0,1.0,0.1,1.0,0.2085382507321257,323.91359331303465,378.8511963795199,15.533841920043312,15.218300467080873,14.69509749681284,14.893553235628989
19,surprisal_b,0.5623413251903491,1.0,1.0,0.1,1.0,0.17873560634886576,329.955753565871,387.9464882501675,6.3835453021265565,6.270805015469426,6.060688763359014,6.139135852362331
19,surprisal_b,1.539926526059492,1.0,1.0,0.1,1.0,0.15117969523916092,335.44559142693953,394.51942442341095,2.984803301897913,2.9468808918631284,2.8661913245764796,2.8960359038374834
19,surprisal_b,4.216965034285822,1.0,1.0,0.1,1.0,0.13207900877402043,339.19879810167225,398.01535609610266,1.7303647936560478,1.717623982179184,1.6874228645671827,1.6985635474676708
19,surprisal_b,11.547819846894582,1.0,1.0,0.1,1.0,0.1218276036224685,341.19613233686783,399.5234356738379,1.2679470855582806,1.2635482743003954,1.2524213742717416,1.2565263943325486
19,surprisal_b,31.622776601683793,1.0,1.0,0.1,1.0,0.1172757347013571,342.0792577570183,400.10777638267797,1.098063021085321,1.096500943623986,1.0924261299969902,1.0939300876900928
18,eig_within,3.162277660168379e-06,1.0,1.0,0.1,0.5,0.5767297084454613,236.87711352758436,249.35782385097818,18.179971638499445,16.46471119097914,12.541112443246622,15.647334013628955
18,eig_within,1e-05,1.0,1.0,0.1,0.5,0.45189405686513423,269.55442415101186,290.6643040392718,13.479700551465232,12.121243164207469,8.596558187109514,11.07758021863825
18,eig_within,3.1622776601683795e-05,1.0,1.0,0.1,0.5,0.3617019106466443,290.88811734028167,319.36809949640866,9.842307818690957,8.780118415405061,5.792341832337344,7.695880488795103
18,eig_within,0.0001,1.0,1.0,0.1,0.5,0.29963474500413545,304.7028420109136,338.9716836986455,7.058170620898025,6.2437505440897185,3.869999298084488,5.251683447835547
18,eig_within,0.0003162277660168,1.0,1.0,0.1,0.5,0.2574583430458081,313.7434154648585,352.7320769101584,4.961095645337283,4.356116830865014,2.6110224387478715,3.5423247678906846
18,eig_within,0.001,1.0,1.0,0.1,0.5,0.22892876061756037,319.7138577635698,362.8953070326579,3.4207666847496716,2.9952511825327406,1.832844280021234,2.40215808957759
18,eig_within,0.0031622776601683,1.0,1.0,0.1,0.5,0.20994621910221964,323.62535253467433,370.7477867217704,2.3378024317508053,2.066525778302231,1.387964150643364,1.693983437912658
18,eig_within,0.01,1.0,1.0,0.1,0.5,0.19765330373489404,326.13337364798093,376.69362493182103,1.6387322505199478,1.49308542732062,1.1600888081576333,1.3002923278843057
18,eig_within,0.0316227766016837,1.0,1.0,0.1,0.5,0.189707325714594,327.74431325393675,380.54933096390494,1.256380572978142,1.1942481674925052,1.058774838763345,1.1134263482390978
18,eig_code,3.162277660168379e-06,1.0,1.0,0.1,0.5,0.5953913957137512,231.5963794068268,245.16527043554507,17.384584940441712,15.952788671407449,12.435394350030384,15.33577566288236
18,eig_code,1e-05,1.0,1.0,0.1,0.5,0.4606985932627604,267.3806564526856,288.69112045153645,12.88477133268672,11.743089163334966,8.529063870739144,10.860070399762984
18,eig_code,3.1622776601683795e-05,1.0,1.0,0.1,0.5,0.36406907527054044,290.34822879255097,318.6476547745298,9.407278746248627,8.507778083109214,5.751649442862519,7.549359817628195
18,eig_code,0.0001,1.0,1.0,0.1,0.5,0.29863194461178016,304.9209045360448,338.8276153860469,6.749753578860187,6.054117655397042,3.846662055116043,5.1570548972528645
18,eig_code,0.0003162277660168,1.0,1.0,0.1,0.5,0.25487337000049065,314.2890506162034,352.81730809149434,4.751412815413305,4.229746019024438,2.5978904262459617,3.4839925500144915
18,eig_code,0.001,1.0,1.0,0.1,0.5,0.22574297038605404,320.3736485447508,363.03445302690454,3.285989466768141,2.915565021798471,1.8252373689265635,2.367854750379334
18,eig_code,0.0031622776601683,1.0,1.0,0.1,0.5,0.20673441727763298,324.282501628128,370.83325532555136,2.2574291041924774,2.0196039486787254,1.3834219647931527,1.6747880505738515
18,eig_code,0.01,1.0,1.0,0.1,0.5,0.1946565227786934,326.7418633336079,376.65267689319893,1.5957416510788052,1.4680754957297584,1.1575555599726894,1.290401587475092
18,eig_code,0.0316227766016837,1.0,1.0,0.1,0.5,0.18692300644660484,328.3069261591364,380.35628641639306,1.2370344327846627,1.1829307218587872,1.057594399056261,1.1090430797479347
19,mi,3.1622776601683795e-05,1.0,1.0,0.1,1.0,0.10185655446081203,345.0539958563594,388.9473280102861,67.04940096758455,63.42825898848616,45.56683222944368,54.07673827005391
19,mi,0.0001,1.0,1.0,0.1,1.0,0.11110190667829803,343.27343508449746,393.97498247805896,50.27887566162816,45.03420107922925,27.03867421652572,34.56790717964554
19,mi,0.0003162277660168,1.0,1.0,0.1,1.0,0.10920000518617187,343.64047570043044,398.10136388514013,31.282808565719986,27.28072593816041,15.358712792865704,19.98141677121618
19,mi,0.001,1.0,1.0,0.1,1.0,0.10786848462985364,343.89720757177224,400.2211271592602,18.23957144037586,15.750124663079166,8.687669907565517,11.310157690836444
19,mi,0.0031622776601683,1.0,1.0,0.1,1.0,0.10920876305291087,343.6387864520544,401.3264799031336,10.198572310002117,8.784697804645555,4.968234164077403,6.352292391271177
19,mi,0.01,1.0,1.0,0.1,1.0,0.10966327130378231,343.5511078888061,401.71385098929755,5.5085730196652225,4.804030554197431,2.9441262262795145,3.6160188601152905
19,mi,0.0316227766016837,1.0,1.0,0.1,1.0,0.10722511584787164,344.0211875279348,401.53761380955547,2.9875350217688093,2.6892639814954213,1.8799404589629591,2.1759924599812726
