setting,metric,world_EIGs,V_prior,alpha_prior,beta_prior,eps_fixed,r2_21,rmse21_full,rmse21_cv,b21,bg1,bg2,bg11,dev
4,kl,0.001,1.0,10.0,0.1,,0.3001166070566885,304.5980038575839,336.12561259864015,44.07371358873332,30.229166666666668,18.322916666666668,8.8125,13.815625
4,kl,0.0031622776601683,1.0,10.0,0.1,,0.3145636657845192,301.43784042045104,317.69587743558003,65.40366019267222,20.885416666666668,10.84375,5.864583333333333,8.333333333333332
4,kl,0.01,1.0,10.0,0.1,,0.29785037882683935,305.09075073146323,333.2424651242045,110.11716800171644,12.260416666666666,6.635416666666667,3.7708333333333335,5.050000000000001
4,kl,0.0316227766016837,1.0,10.0,0.1,,0.30966597509529853,302.51286471413175,328.21911368050013,185.14541250597887,7.260416666666667,4.416666666666667,2.145833333333333,3.202083333333333
4,mi,3.1622776601683795e-05,1.0,10.0,0.1,,0.1068252369490389,344.09822341643064,379.92330790111265,11.218922609923661,79.27083333333333,75.0625,42.145833333333336,57.67395833333334
4,mi,0.0001,1.0,10.0,0.1,,0.0902989332244968,347.26703629451475,388.64240348275695,9.442273277234815,75.35416666666667,60.84375,33.927083333333336,46.603125
4,mi,0.0003162277660168,1.0,10.0,0.1,,0.1415483738662595,337.3433259700341,387.4462394007581,11.949574431825333,66.10416666666667,50.677083333333336,20.61458333333333,31.02708333333333
4,mi,0.001,1.0,10.0,0.1,,0.21698013586667939,322.18149948831746,373.0262204012528,19.68425873439668,52.44791666666666,32.21875,11.447916666666666,20.717708333333334
4,mi,0.0031622776601683,1.0,10.0,0.1,,0.20283560326692632,325.07843145220477,375.88288245462854,32.90926610274231,31.65625,17.25,8.010416666666666,12.305208333333335
4,mi,0.01,1.0,10.0,0.1,,0.24534036392641603,316.29313769377256,369.51551119119716,61.00011697251806,18.375,9.322916666666666,5.552083333333333,6.855208333333333
4,mi,0.0316227766016837,1.0,10.0,0.1,,0.21627650684282104,322.32622464753365,377.518538545046,92.99619237281412,11.322916666666666,5.90625,3.0625,3.8791666666666673
4,mi,0.0999999999999999,1.0,10.0,0.1,,0.2400168926488978,317.40676454106364,372.6034838575864,135.562137280238,7.78125,3.7395833333333335,1.7083333333333333,2.3989583333333337
4,mi,0.3162277660168379,1.0,10.0,0.1,,0.23840288367305326,317.7436310144351,370.74547818539304,275.37210066226146,4.229166666666667,2.6354166666666665,1.40625,1.8489583333333335
4,surprisal_b,0.01,1.0,10.0,0.1,,0.02368301257600841,364.09457553176964,362.94850427035817,-24.667564481022428,68.77083333333333,71.72916666666667,74.07291666666667,73.89375
4,surprisal_b,0.0273841963426436,1.0,10.0,0.1,,0.24061064016375733,317.2827510601295,308.1866353883002,57.39055886207719,62.63541666666666,66.64583333333333,62.802083333333336,65.71979166666667
4,surprisal_b,0.0749894209332455,1.0,10.0,0.1,,0.5039420607670265,256.43683673062026,254.547123950404,91.26015552421438,49.3125,47.66666666666666,42.44791666666666,48.196875
4,surprisal_b,0.2053525026457146,1.0,10.0,0.1,,0.3883006562994144,284.7627746352324,296.86255253144594,113.20862692556305,25.53125,23.385416666666668,20.34375,24.78020833333333
4,surprisal_b,0.5623413251903491,1.0,10.0,0.1,,0.08245946194988507,348.76013663868315,376.615829545456,107.01656043008448,10.395833333333334,8.84375,8.864583333333334,9.736458333333335
4,surprisal_b,1.539926526059492,1.0,10.0,0.1,,0.3230759645584483,299.56024426262417,311.92796664204707,459.446974478984,4.8125,3.489583333333333,3.8020833333333335,4.172916666666667
4,surprisal_b,4.216965034285822,1.0,10.0,0.1,,0.1845067920044921,328.794377830802,337.73299791312064,1205.6315751228801,2.208333333333333,2.0729166666666665,2.0104166666666665,2.175
4,surprisal_b,11.547819846894582,1.0,10.0,0.1,,0.18964495097692674,327.7569275677583,322.8912000554707,2256.2127785905564,1.3958333333333333,1.4375,1.4375,1.4625
4,surprisal_b,31.6227766016838,1.0,10.0,0.1,,0.03857625396589613,357.0028070309565,362.110918379413,2017.1552189968045,1.125,1.1875,1.1770833333333333,1.1645833333333333
5,eig_code,3.162277660168379e-06,1.0,10.0,0.1,,0.10653095965211842,344.15490434830525,366.3502719344907,74.87331747869119,79.70833333333333,79.13541666666667,75.58333333333333,77.44166666666666
5,eig_code,1e-05,1.0,10.0,0.1,,0.09644945053674588,346.0911036573611,372.8249096235185,25.18880709303444,79.89583333333333,78.92708333333333,64.61458333333333,72.47395833333333
5,eig_code,3.1622776601683795e-05,1.0,10.0,0.1,,0.1305990273607577,339.4878763113194,380.62917379561276,15.18285883517199,78.76041666666667,77.40625,51.47916666666666,62.153125
5,eig_code,0.0001,1.0,10.0,0.1,,0.12521522282579317,340.53740096566,385.4811222577568,10.146875090736156,77.83333333333333,70.29166666666667,33.65625,47.78541666666666
5,eig_code,0.0003162277660168,1.0,10.0,0.1,,0.19193763309560222,327.29294902995815,382.3038918723172,12.110239661322938,72.10416666666667,54.29166666666666,24.822916666666668,33.90833333333333
5,eig_code,0.001,1.0,10.0,0.1,,0.2122056047477235,323.16227140797923,377.5507843524055,14.947131998437822,64.39583333333333,37.5625,14.270833333333334,23.291666666666664
5,eig_code,0.0031622776601683,1.0,10.0,0.1,,0.22513857242131516,320.4986686609074,376.051754246355,23.691295531582977,42.84375,22.77083333333333,9.34375,14.820833333333335
5,eig_code,0.01,1.0,10.0,0.1,,0.18297996894405727,329.1020297389415,384.19050918006315,39.33821582574394,23.15625,14.489583333333334,6.96875,9.189583333333335
5,eig_code,0.0316227766016837,1.0,10.0,0.1,,0.20563880121739012,324.50636519452405,380.4982612989973,69.02903155489366,14.697916666666666,8.572916666666666,4.052083333333333,5.401041666666667
5,kl,3.162277660168379e-06,1.0,10.0,0.1,,0.14659458571719347,336.35036674473844,373.1410586517349,17.9889101083078,79.38541666666667,79.0,57.85416666666666,66.84791666666668
5,kl,1e-05,1.0,10.0,0.1,,0.19447311368004966,326.7790673470227,364.6442275978164,13.256341522254665,76.98958333333333,72.27083333333333,36.427083333333336,54.421874999999986
5,kl,3.1622776601683795e-05,1.0,10.0,0.1,,0.16493640363211168,332.71622846885145,381.9501888151581,10.564066713123507,76.1875,66.52083333333333,29.30208333333333,41.481249999999996
5,kl,0.0001,1.0,10.0,0.1,,0.18913188728978197,327.86066824869243,384.67685647425236,13.022664368133029,68.41666666666667,49.32291666666666,17.84375,29.382291666666667
5,kl,0.0003162277660168,1.0,10.0,0.1,,0.19999933292433436,325.65622422444164,382.43037669639205,18.560792053564466,51.614583333333336,33.072916666666664,13.125,20.66979166666667
5,kl,0.001,1.0,10.0,0.1,,0.2113761645620427,323.33234957795503,379.10553832489603,28.546579739468005,34.375,21.385416666666668,8.302083333333334,13.383333333333331
5,kl,0.0031622776601683,1.0,10.0,0.1,,0.2398491311348007,317.44179538624786,369.1332171946363,56.338897843512285,19.916666666666668,12.1875,5.666666666666667,8.380208333333332
5,kl,0.01,1.0,10.0,0.1,,0.2589599530152549,313.4260200306974,353.5720468024614,90.8775306314902,13.052083333333334,7.427083333333333,3.5729166666666665,5.069791666666666
5,kl,0.0316227766016837,1.0,10.0,0.1,,0.2052943403588139,324.5767158272924,378.9277849547611,145.05898774778169,7.5625,4.697916666666667,2.125,3.107291666666667
5,mi,3.1622776601683795e-05,1.0,10.0,0.1,,0.13143594742497458,339.3244346805617,383.77393268202934,10.373076684468616,79.625,71.76041666666667,34.322916666666664,51.515625
5,mi,0.0001,1.0,10.0,0.1,,0.14319555324128327,337.01952684287045,388.5690254037704,9.892052160560313,75.25,64.96875,23.95833333333333,36.96666666666667
5,mi,0.0003162277660168,1.0,10.0,0.1,,0.17198871488313994,331.3083156718979,385.74824632122835,12.091374357454622,65.80208333333333,47.427083333333336,14.385416666666666,26.28020833333333
5,mi,0.001,1.0,10.0,0.1,,0.18294227447687175,329.1096214638123,385.60972104161493,17.250953601976864,48.302083333333336,33.21875,10.302083333333334,17.544791666666665
5,mi,0.0031622776601683,1.0,10.0,0.1,,0.2367220749213448,318.09406034533185,375.2544029729137,34.58926142479374,30.322916666666668,15.416666666666666,6.447916666666667,11.001041666666667
5,mi,0.01,1.0,10.0,0.1,,0.22039382316825343,321.4784341655861,375.99549183863553,57.79199672289262,17.510416666666668,10.572916666666666,5.0625,6.613541666666667
5,mi,0.0316227766016837,1.0,10.0,0.1,,0.20865856024185986,323.88897344561707,378.94458943604593,94.47229797187798,10.729166666666666,6.489583333333333,2.802083333333333,3.8625
5,mi,0.0999999999999999,1.0,10.0,0.1,,0.1872749555100317,328.2358628879001,378.4708854349947,158.62326249378404,6.395833333333333,3.53125,1.96875,2.3906249999999996
5,mi,0.3162277660168379,1.0,10.0,0.1,,0.1677377860927831,332.1576791420349,386.59811580481636,251.0594120925649,3.8125,2.9166666666666665,1.5208333333333333,1.753125
5,surprisal_b,0.01,1.0,10.0,0.1,,0.025240061354963657,364.09457553176964,360.26577905524965,-49.181592569389174,73.66666666666667,72.13541666666667,72.25,72.71979166666667
5,surprisal_b,0.0273841963426436,1.0,10.0,0.1,,0.0014210428434441365,364.09457553176964,366.36110856430463,-4.028541896253433,58.395833333333336,63.82291666666666,60.94791666666666,62.561458333333334
5,surprisal_b,0.0749894209332455,1.0,10.0,0.1,,0.011366722542193801,362.01938062757296,380.6316070670869,13.717647991493378,41.145833333333336,45.97916666666666,47.145833333333336,45.327083333333334
5,surprisal_b,0.2053525026457146,1.0,10.0,0.1,,0.000409297292981441,364.09457553176964,370.38175850526943,-4.882426873034179,22.34375,18.33333333333333,21.229166666666668,20.061458333333327
5,surprisal_b,0.5623413251903491,1.0,10.0,0.1,,0.03456897256162575,357.74603970700525,364.4748037760137,83.20418962652295,9.364583333333334,9.260416666666666,8.71875,8.779166666666667
5,surprisal_b,1.539926526059492,1.0,10.0,0.1,,0.0015335301998217516,363.81529340521024,375.14868741419195,41.079222494395,3.9791666666666665,3.6979166666666665,3.3125,3.83125
5,surprisal_b,4.216965034285822,1.0,10.0,0.1,,0.0014508539229614668,364.09457553176964,374.66742216546675,-104.21609474136912,2.2604166666666665,2.34375,1.9583333333333333,2.053125
5,surprisal_b,11.547819846894582,1.0,10.0,0.1,,0.04202403806470584,364.09457553176964,360.26577905524965,-870.5473575759706,1.3125,1.4895833333333333,1.4583333333333333,1.4072916666666668
5,surprisal_b,31.6227766016838,1.0,10.0,0.1,,0.10102045406452617,345.2145674625608,360.8144719791049,2628.126623669467,1.1666666666666667,1.1041666666666667,1.125,1.1583333333333332
6,eig_code,3.162277660168379e-06,1.0,10.0,1.0,,0.013307692939191687,361.6638321441087,380.82717341557355,7.1324403347148255,79.89583333333333,78.45833333333333,61.0625,71.54583333333333
6,eig_code,1e-05,1.0,10.0,1.0,,0.06561117799036467,351.9476144420013,383.0141129454787,10.399091525748288,77.89583333333333,77.60416666666667,53.083333333333336,62.2875
6,eig_code,3.1622776601683795e-05,1.0,10.0,1.0,,0.04247913854807494,356.277446493623,384.13414494549255,5.925693051552374,78.10416666666667,74.98958333333333,35.166666666666664,52.33437499999999
6,eig_code,0.0001,1.0,10.0,1.0,,0.12320560468069347,340.9283300114086,389.33813771096493,11.27241242165707,74.85416666666667,64.05208333333333,33.135416666666664,41.1375
6,eig_code,0.0003162277660168,1.0,10.0,1.0,,0.09109555713010457,347.11495237213666,390.22775400309763,8.835988570337882,68.51041666666667,53.46875,23.125,30.25208333333333
6,eig_code,0.001,1.0,10.0,1.0,,0.18919674019593655,327.84755690420906,381.4263687733142,20.254350542457715,45.802083333333336,31.90625,15.770833333333334,21.059374999999996
6,eig_code,0.0031622776601683,1.0,10.0,1.0,,0.22178023224345206,321.1924571167501,376.52917179196965,35.01310640529321,32.760416666666664,17.3125,11.791666666666666,12.723958333333334
6,eig_code,0.01,1.0,10.0,1.0,,0.22080890696219882,321.3928407860897,376.21660406139097,61.39832830106804,18.30208333333333,10.0625,6.010416666666667,7.28125
6,eig_code,0.0316227766016837,1.0,10.0,1.0,,0.23510817815221247,318.430176374859,370.97695434928113,87.99100963747398,12.552083333333334,5.625,3.2604166666666665,4.122916666666667
6,kl,3.162277660168379e-06,1.0,10.0,1.0,,0.09851536492596415,345.695218912748,389.44849716301735,12.796008281823918,79.82291666666667,72.98958333333333,47.29166666666666,56.646875
6,kl,1e-05,1.0,10.0,1.0,,0.10409899845533589,344.62296902905626,391.18542830222947,9.387143863248077,77.60416666666667,67.94791666666667,31.260416666666668,45.329166666666666
6,kl,3.1622776601683795e-05,1.0,10.0,1.0,,0.1118506337184763,343.12883344234183,389.79251612738057,9.012728575194886,77.51041666666667,59.25,22.21875,35.389583333333334
6,kl,0.0001,1.0,10.0,1.0,,0.24662676683002316,316.02344395857625,372.9879501951229,16.47607127854777,64.57291666666667,39.25,15.583333333333334,25.202083333333334
6,kl,0.0003162277660168,1.0,10.0,1.0,,0.15710501989138828,334.2727254431582,382.67916062662334,19.225855052001172,45.875,24.28125,10.927083333333334,16.34791666666667
6,kl,0.001,1.0,10.0,1.0,,0.1982805677915363,326.00586533865396,378.7505560317022,31.471206265501984,31.072916666666668,18.010416666666668,7.28125,10.203125
6,kl,0.0031622776601683,1.0,10.0,1.0,,0.21963142334228491,321.6355873651087,373.0491910952701,58.29006840730495,18.21875,10.28125,4.885416666666667,6.7375
6,kl,0.01,1.0,10.0,1.0,,0.20025156953380796,325.60488120621795,380.68810176231466,87.61649928353629,11.65625,6.739583333333333,3.489583333333333,4.151041666666666
6,kl,0.0316227766016837,1.0,10.0,1.0,,0.24791533998768797,315.7530642943658,355.37761321932913,159.35970208460063,7.041666666666667,4.1875,1.9166666666666667,2.7333333333333334
6,mi,3.1622776601683795e-05,1.0,10.0,1.0,,0.0660780580237707,351.8596757589342,384.779633506739,6.615796831878917,78.07291666666667,69.0625,29.64583333333333,47.62291666666666
6,mi,0.0001,1.0,10.0,1.0,,0.13149818206249425,339.31227776972224,388.05583945969175,9.539915474682209,73.875,63.395833333333336,26.90625,36.70520833333334
6,mi,0.0003162277660168,1.0,10.0,1.0,,0.17060672916301872,331.58468417097515,385.11382016384886,12.549836850363794,66.5625,45.489583333333336,15.958333333333334,27.78020833333333
6,mi,0.001,1.0,10.0,1.0,,0.1520373841216415,335.276073409956,387.3446190037142,14.80760565620806,51.34375,34.770833333333336,10.59375,16.792708333333334
6,mi,0.0031622776601683,1.0,10.0,1.0,,0.15680176138171162,334.3328527037919,386.09636665252685,26.21378218069528,29.92708333333333,20.23958333333333,6.604166666666667,9.616666666666667
6,mi,0.01,1.0,10.0,1.0,,0.15978550735518163,333.74079242731284,384.1969097345148,46.50228420349779,18.58333333333333,10.0625,4.895833333333333,5.719791666666666
6,mi,0.0316227766016837,1.0,10.0,1.0,,0.23053175122247183,319.38135609495487,373.67492569924576,100.9791903009222,10.802083333333334,5.21875,2.8125,3.4958333333333336
6,mi,0.0999999999999999,1.0,10.0,1.0,,0.18872260309597266,327.94340134587816,380.61254440917804,127.66916092127127,7.333333333333333,4.041666666666667,1.6875,2.3041666666666667
6,mi,0.3162277660168379,1.0,10.0,1.0,,0.23331519230047804,318.8031746147118,375.9384640621503,259.29033752279395,4.447916666666667,2.708333333333333,1.4166666666666667,1.7770833333333331
6,surprisal_b,0.01,1.0,10.0,1.0,,,,,,80.0,80.0,80.0,80.0
6,surprisal_b,0.0273841963426436,1.0,10.0,1.0,,1.176983145512251e-05,364.09243285957103,373.55603197146263,0.6563925739261866,68.35416666666667,69.71875,64.07291666666667,68.13333333333334
6,surprisal_b,0.0749894209332455,1.0,10.0,1.0,,0.024971819526068657,359.51978272961213,380.55486368256027,21.718126726922907,54.10416666666666,57.020833333333336,50.04166666666666,51.305208333333326
6,surprisal_b,0.2053525026457146,1.0,10.0,1.0,,0.03818855267240303,364.09457553176964,360.26577905524965,-32.71448965303711,29.34375,31.5,31.916666666666668,29.153125
6,surprisal_b,0.5623413251903491,1.0,10.0,1.0,,0.014131777725282827,361.51276989467755,371.22086728631797,24.547616245658244,13.489583333333334,14.677083333333334,10.864583333333334,12.515625000000002
6,surprisal_b,1.539926526059492,1.0,10.0,1.0,,0.06168373869671411,352.6864949941641,374.41559014133117,294.9691457430816,5.385416666666667,5.927083333333333,5.041666666666667,5.30625
6,surprisal_b,4.216965034285822,1.0,10.0,1.0,,0.1172136544952469,342.09128641551104,370.1561889561245,491.09542923467666,3.020833333333333,3.0625,2.1875,2.6
6,surprisal_b,11.547819846894582,1.0,10.0,1.0,,0.13878755711193866,337.8853457355885,377.1548425828988,1248.3368132471217,1.7604166666666667,1.59375,1.53125,1.634375
6,surprisal_b,31.6227766016838,1.0,10.0,1.0,,0.007590286030155047,362.7101525009064,380.93343188246484,698.6563801800738,1.2916666666666667,1.2604166666666667,1.1979166666666667,1.21875
7,eig_code,3.162277660168379e-06,1.0,10.0,1.0,,0.04408612175133143,355.9783552082404,380.57818134239653,7.648687000282887,79.80208333333333,79.47916666666667,53.28125,62.25729166666666
7,eig_code,1e-05,1.0,10.0,1.0,,0.053861634517568625,354.1534976477683,381.74629745968883,5.512896523651709,79.32291666666667,77.52083333333333,35.5625,51.13125
7,eig_code,3.1622776601683795e-05,1.0,10.0,1.0,,0.09435720017109607,346.4915740785548,389.7329237175868,6.666811759411103,79.10416666666667,73.72916666666667,24.635416666666668,38.469791666666666
7,eig_code,0.0001,1.0,10.0,1.0,,0.11006852925335579,343.4729112583766,388.38176565102924,7.593910753931801,74.04166666666667,59.395833333333336,18.36458333333333,31.089583333333337
7,eig_code,0.0003162277660168,1.0,10.0,1.0,,0.13865500417967397,337.91134743266224,388.52876876063067,10.376820125096902,67.69791666666667,42.15625,12.979166666666666,21.815625
7,eig_code,0.001,1.0,10.0,1.0,,0.15713726884193557,334.266330786672,386.70414016573596,16.364729653170507,49.208333333333336,29.36458333333333,13.208333333333334,16.003125
7,eig_code,0.0031622776601683,1.0,10.0,1.0,,0.18193166809097,329.3130939304523,381.72871246019116,30.601134438021308,30.322916666666668,15.958333333333334,6.96875,10.070833333333331
7,eig_code,0.01,1.0,10.0,1.0,,0.17356531423910784,330.99274668874205,381.4984675518053,47.91687662113626,19.291666666666668,10.333333333333334,5.677083333333333,6.198958333333333
7,eig_code,0.0316227766016837,1.0,10.0,1.0,,0.21905083117556293,321.7552131340803,373.58671979936327,84.62149478818675,12.177083333333334,5.854166666666667,3.208333333333333,3.9197916666666672
7,kl,3.162277660168379e-06,1.0,10.0,1.0,,0.0849696076634899,348.28275264977003,384.0705161112567,6.312234106379499,78.88541666666667,77.91666666666667,32.21875,47.2375
7,kl,1e-05,1.0,10.0,1.0,,0.10215959421803839,344.9957791531225,386.55018637089495,6.898711469356565,78.6875,69.125,22.979166666666668,37.09791666666666
7,kl,3.1622776601683795e-05,1.0,10.0,1.0,,0.11974507424835841,341.6004551174072,387.34272578546614,7.811973219447271,73.89583333333333,60.0,17.447916666666668,29.771875
7,kl,0.0001,1.0,10.0,1.0,,0.16054143356599393,333.5906282822641,386.9438072465924,11.292113116260218,66.67708333333333,45.03125,13.6875,22.667708333333334
7,kl,0.0003162277660168,1.0,10.0,1.0,,0.21823049741126646,321.9241597170343,376.51457449320816,18.009009935444976,53.41666666666666,25.697916666666668,10.34375,15.659375
7,kl,0.001,1.0,10.0,1.0,,0.23368936115427377,318.72537160182935,374.1835040867072,32.192739140261935,32.541666666666664,16.239583333333332,7.46875,10.647916666666669
7,kl,0.0031622776601683,1.0,10.0,1.0,,0.16815937746902898,332.0735394626958,385.15702858385686,45.458454319181236,19.27083333333333,12.854166666666666,4.447916666666667,6.611458333333334
7,kl,0.01,1.0,10.0,1.0,,0.15513158377302774,334.6638063158482,387.52313413147846,75.28332094942674,11.84375,7.895833333333333,3.0416666666666665,4.260416666666666
7,kl,0.0316227766016837,1.0,10.0,1.0,,0.20563936223048987,324.5062506041121,378.9228746869018,153.65377193751243,6.864583333333333,4.5625,2.3854166666666665,2.935416666666667
7,mi,3.1622776601683795e-05,1.0,10.0,1.0,,0.09235940595266268,346.8735334645373,387.8309267106227,5.972461539449402,77.89583333333333,71.41666666666667,20.34375,35.287499999999994
7,mi,0.0001,1.0,10.0,1.0,,0.14873568156439038,335.9281696110587,387.6763683365608,8.658880116770204,75.04166666666667,59.145833333333336,16.041666666666668,27.878125000000004
7,mi,0.0003162277660168,1.0,10.0,1.0,,0.15820016324625144,334.05550055305855,387.0043292448815,10.89581382157087,64.88541666666667,43.8125,11.489583333333334,21.047916666666666
7,mi,0.001,1.0,10.0,1.0,,0.18511110588499632,328.6725302002289,384.25102297282183,16.41048143043485,51.15625,27.39583333333333,8.90625,13.592708333333338
7,mi,0.0031622776601683,1.0,10.0,1.0,,0.215978861675507,322.38742591088544,378.4434443036375,31.077247754678147,30.260416666666668,16.979166666666668,5.885416666666667,9.395833333333332
7,mi,0.01,1.0,10.0,1.0,,0.1975382691785395,326.15675210987735,378.70863379691247,52.431306753021616,18.05208333333333,9.083333333333334,4.53125,5.604166666666666
7,mi,0.0316227766016837,1.0,10.0,1.0,,0.21373446695736062,322.8485407383609,377.15389190086813,88.39829740057014,11.239583333333334,6.125,2.677083333333333,3.4979166666666663
7,mi,0.0999999999999999,1.0,10.0,1.0,,0.18906275329119465,327.874644526408,384.28240588756717,150.41828723303888,6.333333333333333,4.104166666666667,1.8541666666666667,2.3989583333333333
7,mi,0.3162277660168379,1.0,10.0,1.0,,0.20888955879772703,323.8416971738703,377.3448517487322,284.67183422568223,3.9895833333333335,2.46875,1.4375,1.6895833333333332
7,surprisal_b,0.01,1.0,10.0,1.0,,0.06522542790218844,364.09457553176964,360.26577905524965,-52.747982809879645,74.85416666666667,78.5625,75.10416666666667,73.59895833333333
7,surprisal_b,0.0273841963426436,1.0,10.0,1.0,,0.05467031244741948,354.0021152756679,373.8528853572946,28.314173786601405,70.0625,68.17708333333333,67.72916666666667,66.48125
7,surprisal_b,0.0749894209332455,1.0,10.0,1.0,,0.028340341858468315,358.89821186901486,371.8957097778704,18.48879126749413,51.125,44.69791666666666,49.9375,46.01875
7,surprisal_b,0.2053525026457146,1.0,10.0,1.0,,0.005034060371665382,363.1769822326329,372.92617487679274,9.190786256324778,27.23958333333333,30.20833333333333,25.92708333333333,24.601041666666664
7,surprisal_b,0.5623413251903491,1.0,10.0,1.0,,0.10578723031785177,344.2981129225301,351.64504078056706,115.97515639821134,12.197916666666666,8.739583333333334,8.677083333333334,10.222916666666666
7,surprisal_b,1.539926526059492,1.0,10.0,1.0,,0.00416023834179814,363.33642608276523,364.692777153234,63.61321948324249,4.395833333333333,5.03125,4.625,4.421874999999999
7,surprisal_b,4.216965034285822,1.0,10.0,1.0,,0.22431187760466723,320.6695920975191,361.8626677392638,780.2134367041733,2.739583333333333,2.364583333333333,2.333333333333333,2.221875
7,surprisal_b,11.547819846894582,1.0,10.0,1.0,,0.014515331505017218,361.44243946143797,389.91892651635504,573.2551773221351,1.4166666666666667,1.5416666666666667,1.4166666666666667,1.5010416666666668
7,surprisal_b,31.6227766016838,1.0,10.0,1.0,,0.002099782890737883,364.09457553176964,360.72965895801786,-432.2855558121788,1.2291666666666667,1.2395833333333333,1.125,1.1583333333333337
