setting,metric,world_EIGs,V_prior,alpha_prior,beta_prior,eps_fixed,cond_r2,cond_rmse,n_cond,within_r2,within_b,bg1,bg2,bg11,dev1,dev5,dev10
1,surprisal_b,1.539926526059492,1.0,1.0,0.1,,0.16759800466733774,376.24030038402043,75,,,4.447916666666667,3.9583333333333335,3.78125,4.6875,4.6875,3.8229166666666665
1,surprisal_b,4.216965034285822,1.0,1.0,0.1,,0.0010031882375778514,408.43937049664726,75,,,2.21875,2.3125,2.0,2.21875,2.1875,1.9791666666666667
1,surprisal_b,11.547819846894582,1.0,1.0,0.1,,0.001683555604124876,408.4579826109345,75,,,1.4583333333333333,1.6145833333333333,1.5104166666666667,1.3958333333333333,1.3645833333333333,1.3854166666666667
1,surprisal_b,31.6227766016838,1.0,1.0,0.1,,0.044809485234916985,407.29263902803655,75,,,1.1145833333333333,1.1875,1.0833333333333333,1.2395833333333333,1.0625,1.1354166666666667
2,eig_code,3.162277660168379e-06,1.0,1.0,1.0,,0.16606014011490564,380.12641033532316,75,,,79.52083333333333,77.88541666666667,56.375,77.4375,65.07291666666667,52.520833333333336
2,eig_code,1e-05,1.0,1.0,1.0,,0.2442111220455745,359.1776469252501,75,,,77.70833333333333,75.67708333333333,42.614583333333336,75.70833333333333,52.427083333333336,45.26041666666666
2,eig_code,3.1622776601683795e-05,1.0,1.0,1.0,,0.3545921783549147,328.8600020925497,75,,,76.625,67.57291666666667,30.635416666666668,65.07291666666667,39.3125,32.25
2,eig_code,0.0001,1.0,1.0,1.0,,0.5742579541334796,262.20558276756634,75,,,69.625,47.9375,32.854166666666664,52.9375,34.34375,29.59375
2,eig_code,0.0003162277660168,1.0,1.0,1.0,,0.5258621378162521,280.6984884643572,75,,,58.63541666666666,36.864583333333336,13.822916666666666,37.427083333333336,21.791666666666668,20.375
2,eig_code,0.001,1.0,1.0,1.0,,0.5760492302104653,262.2637554912276,75,,,38.5,23.885416666666668,12.760416666666666,21.03125,15.458333333333334,12.03125
2,eig_code,0.0031622776601683,1.0,1.0,1.0,,0.6268080731353879,247.37589750161368,75,,,21.75,12.5,9.21875,11.479166666666666,9.40625,8.479166666666666
2,eig_code,0.01,1.0,1.0,1.0,,0.6737098769134864,228.57386084227792,75,,,13.791666666666666,7.03125,5.791666666666667,7.15625,6.3125,4.71875
2,eig_code,0.0316227766016837,1.0,1.0,1.0,,0.6187194825189284,247.26650277413387,75,,,8.979166666666666,5.21875,2.739583333333333,5.25,3.3854166666666665,2.677083333333333
2,kl,3.162277660168379e-06,1.0,1.0,1.0,,0.272245095575751,351.0197566177465,75,,,78.46875,70.35416666666667,45.5625,75.30208333333333,54.54166666666666,42.145833333333336
2,kl,1e-05,1.0,1.0,1.0,,0.3574632139328618,330.0910315470336,75,,,78.09375,63.625,31.73958333333333,67.16666666666667,38.46875,29.53125
2,kl,3.1622776601683795e-05,1.0,1.0,1.0,,0.5067297771606719,285.33292499083274,75,,,72.10416666666667,50.75,21.885416666666668,53.083333333333336,29.58333333333333,20.59375
2,kl,0.0001,1.0,1.0,1.0,,0.5795264378048595,261.4542901681648,75,,,58.645833333333336,34.760416666666664,13.84375,40.239583333333336,23.260416666666668,14.291666666666666
2,kl,0.0003162277660168,1.0,1.0,1.0,,0.5813752240156914,259.83118221773975,75,,,47.770833333333336,26.95833333333333,9.21875,25.86458333333333,14.34375,8.854166666666666
2,kl,0.001,1.0,1.0,1.0,,0.6467903471335313,237.071051600546,75,,,29.45833333333333,13.916666666666666,6.34375,15.697916666666666,8.572916666666666,7.020833333333333
