setting,metric,world_EIGs,pooled_rmse,pooled_r2,within_r2,within_rmse,within_b,pred_sd,pred_bg1,pred_bg10,pred_dev10,V_prior,alpha_prior,beta_prior,eps_fixed,sd_epsilon,infer_eps
24,surprisal,0.06493816315762113,4.638181259167414,0.22233220513151916,0.012405873337957013,11.60924029011812,0.29315521987148135,4.7795702959995605,51.23772143831254,35.75554702293892,36.12364359872544,1.0,10.0,10.0,,0.1,True
24,surprisal,0.09999999999999999,4.638206212136559,0.22231316194850267,0.012400858826389949,11.609194322337569,0.4498084851946984,3.114574576232237,33.672105094172544,23.578436716522447,23.817785094238214,1.0,10.0,10.0,,0.1,True
24,surprisal,0.1539926526059492,4.638244254230544,0.2222845690134555,0.012393609710629843,11.609129454664275,0.6890750650233525,2.03269772459479,22.26253079508447,15.670511749373418,15.826242993571393,1.0,10.0,10.0,,0.1,True
24,surprisal,0.23713737056616552,4.638307536328941,0.22223744315804206,0.012382680206640332,11.609035792115364,1.0529500047795792,1.3298403012033162,14.851739580231566,10.534794819913559,10.636215324476174,1.0,10.0,10.0,,0.1,True
24,surprisal,0.3651741272548377,4.638413976349298,0.22215896608245178,0.012366399488980315,11.608904764291736,1.6032776007051266,0.8729712975844337,10.036982129434111,7.199122188316395,7.265257898166745,1.0,10.0,10.0,,0.1,True
24,surprisal,0.5623413251903491,4.638592813734583,0.2220283900096382,0.012342619790175216,11.60872962064476,2.4297067542411477,0.5756538028740323,6.9071335281559785,5.032161890971503,5.075361318468517,1.0,10.0,10.0,,0.1,True
24,surprisal,0.8659643233600653,4.638887061028183,0.22181533978063042,0.012308935715604338,11.608509804012648,3.6606224345235825,0.381714373460404,4.870382346316249,3.623944873259959,3.652219301251172,1.0,10.0,10.0,,0.1,True
24,surprisal,1.333521432163324,4.6393487786378795,0.22148308265683395,0.012263356099356897,11.608255981233592,5.47963736478342,0.254660262854896,3.542438225649732,2.7083059713092923,2.7268505645272074,1.0,10.0,10.0,,0.1,True
24,surprisal,2.053525026457146,4.6400200510015015,0.22100175069025055,0.012205497215133332,11.607991814328605,8.154101422869397,0.17083883489097404,2.674050777549158,2.1125211870512484,2.1247051367132097,1.0,10.0,10.0,,0.1,True
24,surprisal,3.162277660168379,4.640901605310215,0.22037034624317808,0.012137818987848265,11.607748057983514,12.087076170081415,0.11501322937300862,2.103963362194549,1.7245687177477027,1.7325804644342533,1.0,10.0,10.0,,0.1,True
24,surprisal,4.869675251658631,4.641930667519581,0.21963267363315853,0.012065810923650966,11.607550136819647,17.90660409054931,0.07746201910279871,1.72819518734408,1.4718096781358325,1.4770762893112979,1.0,10.0,10.0,,0.1,True
24,surprisal,7.498942093324558,4.642994771977451,0.21886827860826308,0.011996408947725279,11.607408068397977,26.60471248792633,0.052023264891984895,1.479790160138146,1.3071035773717457,1.310560963983369,1.0,10.0,10.0,,0.1,True
24,surprisal,11.547819846894582,4.643977947333559,0.218160150113785,0.011935479304730542,11.607316398809267,39.741437633698744,0.03475938233204138,1.3154472611537038,1.1998001451850004,1.202065385012969,1.0,10.0,10.0,,0.1,True
24,surprisal,17.78279410038923,4.644803410325414,0.21756405666144138,0.011886125908799729,11.60726185901195,59.74522462689233,0.023084745932097646,1.2068664151922754,1.1299285739860925,1.1314096575942696,1.0,10.0,10.0,,0.1,True
24,surprisal,27.384196342643612,4.64544592687105,0.2170990287452117,0.01184864262085796,11.607231053566707,90.36831916978765,0.015243559503530008,1.1353257814810365,1.0844582049438516,1.0854247927755596,1.0,10.0,10.0,,0.1,True
24,surprisal,42.169650342858226,4.645918551380877,0.21675635634619028,0.011821522313206203,11.607214063817043,137.38937707361526,0.010017680093742083,1.0883417565451488,1.054884001004116,1.0555138841857519,1.0,10.0,10.0,,0.1,True
24,surprisal,64.93816315762113,4.646252424886588,0.21651396810274146,0.011802573083874588,11.60720469729748,209.70065515223118,0.006559224352277958,1.0575774311045936,1.035657617916246,1.036067632777732,1.0,10.0,10.0,,0.1,True
24,surprisal,100.0,4.64648175705962,0.21634732199340034,0.011789651063130555,11.607199449614688,320.9869293414493,0.00428333168102757,1.037482558443982,1.0231627744163667,1.0234294594840039,1.0,10.0,10.0,,0.1,True
24,surprisal_b,0.0031622776601683794,4.638132559432114,0.22265599153623958,0.012488210454736146,11.611079511494827,0.5453206129728202,2.573400988620524,446.7300569962287,438.4288953929729,438.65645513479626,1.0,10.0,10.0,,0.1,True
24,surprisal_b,0.004869675251658631,4.6380942911757455,0.222659404020599,0.012485790267394567,11.610988759373967,0.38657549079389764,3.6300777597427887,421.14751446978147,409.4360926984494,409.7550714137603,1.0,10.0,10.0,,0.1,True
24,surprisal_b,0.007498942093324559,4.638044382001027,0.22266141382866703,0.012481991097577975,11.610854902492893,0.28670779797831003,4.894338016162871,385.5603000079041,369.7666888695321,370.192726141254,1.0,10.0,10.0,,0.1,True
24,surprisal_b,0.011547819846894581,4.6379868658566625,0.2226577055245074,0.012476032754496248,11.610662680030703,0.22726486415220343,6.174045326110626,338.54893958828615,318.6194378495838,319.1495223508577,1.0,10.0,10.0,,0.1,True
