setting,metric,world_EIGs,V_prior,alpha_prior,beta_prior,sd_epsilon,sigma_true,pooled_rmse,pooled_r2,pooled_r,within_r2,within_b,pred_bg1,pred_bg10,pred_dev10
8,eig_code,9.999999999999999e-05,1.0,10.0,0.1,0.5,0.1,4.8487428299514495,0.02132642427408663,0.14603569520527038,0.00201844495721392,0.024530884359421523,396.80418559767253,342.7619950329285,329.0196189026736
8,eig_code,0.00021544346900318823,1.0,10.0,0.1,0.5,0.1,4.861037779093412,0.008558715399688627,0.09251332552496763,0.0011707966137548674,0.016803174357089067,320.9888886243556,265.1385476401406,245.79378855616082
8,eig_code,0.00046415888336127773,1.0,10.0,0.1,0.5,0.1,4.865574298254671,0.0035418579688919526,0.059513510809663654,0.0007654567289125805,0.014965305871191981,224.7413386354716,176.8929822920339,157.12514045010042
8,eig_code,0.001,1.0,10.0,0.1,0.5,0.1,4.859959453698261,0.007084524022107375,0.08416961460115743,0.0011067721725517006,0.025272254224616868,134.26829111610746,99.39391465703272,86.00543962694535
8,eig_code,0.002154434690031882,1.0,10.0,0.1,0.5,0.1,4.827793876639424,0.03482426736996785,0.18661261310524496,0.0030882809316792287,0.06885916883971148,74.5970578303553,50.476753775035384,44.17602047269102
8,eig_code,0.004641588833612772,1.0,10.0,0.1,0.5,0.1,4.7646783934986505,0.09673715138453935,0.3110259657722155,0.006684955861515623,0.1557023772804321,43.837149631135965,26.028548741261346,23.567600305805257
8,eig_code,0.01,1.0,10.0,0.1,0.5,0.1,4.714770170856916,0.15097533122490664,0.3885554416359481,0.009420888733723837,0.2501465557268739,28.432107128830562,14.230289466102002,13.287038580132858
8,eig_code,0.021544346900318822,1.0,10.0,0.1,0.5,0.1,4.69763337972764,0.17620627751685378,0.4197693146441909,0.010492788477664038,0.33382677007107064,19.852709460106457,8.130216226753,7.759976836715592
8,eig_code,0.046415888336127725,1.0,10.0,0.1,0.5,0.1,4.699009746177438,0.18410719533325334,0.4290771438019664,0.010660364770782412,0.42516409120401755,14.371497775609862,4.7973577692960525,4.674423121557083
8,eig_code,0.09999999999999999,1.0,10.0,0.1,0.5,0.1,4.708567254527548,0.18191043367517304,0.42650959388409193,0.0103225562364798,0.5451079710247438,10.542060008428482,2.981077876593005,2.9554530176735123
8,kl,1e-07,1.0,10.0,0.1,0.5,0.1,4.478249624456271,0.38474742248830224,0.620280116147779,0.02022498095358711,1.7244795938654103,498.74481712649225,494.89560087459057,496.4794710396555
8,kl,2.1544346900318822e-07,1.0,10.0,0.1,0.5,0.1,4.48365952853967,0.3792337452174454,0.615819571966859,0.019973201441868097,0.8332897002218828,497.309377443869,489.4313682501573,492.6304687914496
8,kl,4.641588833612782e-07,1.0,10.0,0.1,0.5,0.1,4.493876371578686,0.36892537032155537,0.6073922705480828,0.01951510755898829,0.4186894799240222,494.2649004979741,478.89333325186504,485.0049637768352
8,kl,1e-06,1.0,10.0,0.1,0.5,0.1,4.510640225478008,0.35231677826846064,0.5935627837629821,0.01881741039145651,0.22482194739406744,487.91723376531223,460.11107165807147,470.9065810293051
8,kl,2.1544346900318822e-06,1.0,10.0,0.1,0.5,0.1,4.533333976798557,0.33056197976162066,0.5749451971811058,0.017994020559668308,0.13314590384904237,475.120494130914,429.6608615578254,447.0362435381765
8,kl,4.641588833612773e-06,1.0,10.0,0.1,0.5,0.1,4.561601041317006,0.30465233799922686,0.5519532027257626,0.01710102233082132,0.08892188286956446,450.8434559741607,385.02631210218084,409.6144723266937
8,kl,9.999999999999999e-06,1.0,10.0,0.1,0.5,0.1,4.5967797867295195,0.27250761436194404,0.5220226186305954,0.01591797942935743,0.06706137803699558,409.0017717851754,325.8646998226555,354.7958292435564
8,kl,2.154434690031882e-05,1.0,10.0,0.1,0.5,0.1,4.632157397510104,0.2372506089265072,0.4870837801923887,0.014421125715510437,0.0568130124958198,345.7234420626972,254.62778054756458,282.1448187684139
8,kl,4.641588833612773e-05,1.0,10.0,0.1,0.5,0.1,4.65937587105736,0.20634118400734314,0.45424793230937566,0.012911270139114847,0.05464548270175235,264.2733989146954,178.2814875068808,199.28315904116448
8,kl,9.999999999999999e-05,1.0,10.0,0.1,0.5,0.1,4.6749953829167765,0.1870795643532549,0.43252695216975195,0.011875525271504412,0.061535936450066143,178.37025085870474,108.95517224354795,122.27055278705784
8,kl,0.00021544346900318823,1.0,10.0,0.1,0.5,0.1,4.672985863315195,0.18832007084996608,0.43395860499587524,0.011952714430223305,0.08400652770291742,107.47640854374104,58.62186671016582,66.15010594112499
8,kl,0.00046415888336127773,1.0,10.0,0.1,0.5,0.1,4.649069322238757,0.2155297612753686,0.4642518295875296,0.013309529968244244,0.13839152565444168,60.980973295849566,29.56418550110973,33.62733331392143
8,kl,0.001,1.0,10.0,0.1,0.5,0.1,4.614395968587351,0.253087138560504,0.5030776665292388,0.014689938856780738,0.24301478832821202,35.150908116081276,15.569694257439515,17.796507094134217
8,kl,0.002154434690031882,1.0,10.0,0.1,0.5,0.1,4.603032217160896,0.2666297084538862,0.5163619936187076,0.014683031115232496,0.36945744061857566,22.57499926730975,9.202893658800429,10.571306038144096
