,sample_n,run_id,v_type
4,12,52,animacy
5,51,52,animacy
0,23,53,background
1,8,53,background
2,1,53,background
3,3,53,background
4,3,53,background
5,10,53,background
0,7,53,identity
1,1,53,identity
2,1,53,identity
3,1,53,identity
4,4,53,identity
5,11,53,identity
0,3,53,number
1,1,53,number
2,1,53,number
3,19,53,number
4,3,53,number
5,4,53,number
0,19,53,pose
1,5,53,pose
2,2,53,pose
3,4,53,pose
4,5,53,pose
5,9,53,pose
0,2,53,animacy
1,15,53,animacy
2,2,53,animacy
3,49,53,animacy
4,7,53,animacy
5,6,53,animacy
0,5,54,background
1,21,54,background
2,4,54,background
3,1,54,background
4,2,54,background
5,2,54,background
0,11,54,identity
1,6,54,identity
2,5,54,identity
3,6,54,identity
4,4,54,identity
5,13,54,identity
0,3,54,number
1,15,54,number
2,2,54,number
3,3,54,number
4,4,54,number
5,6,54,number
0,3,54,pose
1,3,54,pose
2,60,54,pose
3,3,54,pose
4,10,54,pose
5,12,54,pose
0,7,54,animacy
1,5,54,animacy
2,5,54,animacy
3,4,54,animacy
4,4,54,animacy
5,2,54,animacy
0,20,55,background
1,5,55,background
2,40,55,background
3,6,55,background
4,4,55,background
5,5,55,background
0,14,55,identity
1,7,55,identity
2,3,55,identity
3,3,55,identity
4,4,55,identity
5,44,55,identity
0,38,55,number
1,2,55,number
2,3,55,number
3,16,55,number
4,9,55,number
5,1,55,number
0,9,55,pose
1,2,55,pose
2,1,55,pose
3,2,55,pose
4,1,55,pose
5,1,55,pose
0,19,55,animacy
1,1,55,animacy
2,3,55,animacy
3,3,55,animacy
4,3,55,animacy
5,9,55,animacy
0,37,56,background
1,2,56,background
2,1,56,background
3,1,56,background
4,1,56,background
5,1,56,background
0,93,56,identity
1,4,56,identity
2,3,56,identity
3,13,56,identity
4,4,56,identity
5,48,56,identity
0,104,56,number
1,23,56,number
2,9,56,number
3,11,56,number
4,2,56,number
5,5,56,number
0,37,56,pose
1,24,56,pose
2,7,56,pose
3,6,56,pose
4,1,56,pose
5,34,56,pose
0,19,56,animacy
1,7,56,animacy
2,8,56,animacy
3,6,56,animacy
4,5,56,animacy
5,8,56,animacy
0,124,57,background
1,51,57,background
2,15,57,background
3,18,57,background
4,9,57,background
5,8,57,background
0,116,57,identity
1,12,57,identity
2,4,57,identity
3,4,57,identity
4,5,57,identity
5,3,57,identity
0,88,57,number
1,76,57,number
2,2,57,number
3,10,57,number
4,19,57,number
5,229,57,number
0,79,57,pose
1,8,57,pose
2,13,57,pose
3,2,57,pose
4,1,57,pose
5,79,57,pose
0,39,57,animacy
1,22,57,animacy
2,4,57,animacy
3,5,57,animacy
4,2,57,animacy
5,19,57,animacy
0,19,58,background
1,45,58,background
2,5,58,background
3,57,58,background
4,52,58,background
5,3,58,background
0,5,58,identity
1,46,58,identity
2,13,58,identity
3,1,58,identity
4,4,58,identity
5,4,58,identity
0,27,58,number
1,16,58,number
2,31,58,number
3,10,58,number
4,16,58,number
5,8,58,number
0,23,58,pose
1,52,58,pose
2,41,58,pose
3,29,58,pose
4,13,58,pose
5,2,58,pose
0,23,58,animacy
1,12,58,animacy
2,13,58,animacy
3,3,58,animacy
4,2,58,animacy
5,9,58,animacy
0,38,59,background
1,12,59,background
2,2,59,background
3,3,59,background
4,2,59,background
5,1,59,background
0,25,59,identity
1,3,59,identity
2,5,59,identity
3,1,59,identity
4,1,59,identity
5,9,59,identity
0,43,59,number
1,9,59,number
2,1,59,number
3,16,59,number
4,1,59,number
5,21,59,number
0,22,59,pose
1,2,59,pose
2,2,59,pose
3,1,59,pose
4,1,59,pose
5,1,59,pose
0,59,59,animacy
1,12,59,animacy
2,13,59,animacy
3,15,59,animacy
4,6,59,animacy
5,1,59,animacy
0,36,60,background
1,15,60,background
2,3,60,background
3,5,60,background
4,4,60,background
5,5,60,background
0,48,60,identity
1,24,60,identity
2,16,60,identity
3,14,60,identity
4,3,60,identity
5,110,60,identity
0,87,60,number
1,37,60,number
2,5,60,number
3,6,60,number
4,5,60,number
5,109,60,number
0,44,60,pose
1,32,60,pose
2,25,60,pose
3,3,60,pose
4,2,60,pose
5,45,60,pose
0,88,60,animacy
1,18,60,animacy
2,7,60,animacy
3,3,60,animacy
4,9,60,animacy
5,1,60,animacy
0,1,61,background
1,20,61,background
2,17,61,background
3,17,61,background
4,12,61,background
5,6,61,background
0,1,61,identity
1,47,61,identity
2,4,61,identity
3,1,61,identity
4,1,61,identity
5,35,61,identity
0,1,61,number
1,23,61,number
2,1,61,number
3,1,61,number
4,1,61,number
5,1,61,number
0,1,61,pose
1,28,61,pose
2,1,61,pose
3,2,61,pose
4,3,61,pose
5,18,61,pose
0,1,61,animacy
1,61,61,animacy
2,3,61,animacy
3,8,61,animacy
4,2,61,animacy
5,17,61,animacy
0,1,62,background
1,25,62,background
2,6,62,background
3,4,62,background
4,1,62,background
5,2,62,background
0,113,62,identity
1,16,62,identity
2,89,62,identity
3,7,62,identity
4,3,62,identity
5,47,62,identity
0,11,62,number
1,117,62,number
2,12,62,number
3,8,62,number
4,16,62,number
5,9,62,number
0,79,62,pose
1,20,62,pose
2,1,62,pose
3,9,62,pose
4,28,62,pose
5,10,62,pose
0,7,62,animacy
1,145,62,animacy
2,15,62,animacy
3,2,62,animacy
4,6,62,animacy
5,1,62,animacy
0,8,63,background
1,12,63,background
2,8,63,background
3,5,63,background
4,3,63,background
5,10,63,background
0,72,63,identity
1,12,63,identity
2,12,63,identity
3,9,63,identity
4,8,63,identity
5,144,63,identity
0,19,63,number
1,2,63,number
2,8,63,number
3,2,63,number
4,3,63,number
5,54,63,number
0,22,63,pose
1,10,63,pose
2,1,63,pose
3,13,63,pose
4,3,63,pose
5,2,63,pose
0,28,63,animacy
1,78,63,animacy
2,8,63,animacy
3,16,63,animacy
4,11,63,animacy
5,1,63,animacy
0,70,64,background
1,1,64,background
2,1,64,background
3,1,64,background
4,2,64,background
5,1,64,background
0,20,64,identity
1,1,64,identity
2,2,64,identity
3,1,64,identity
4,1,64,identity
5,1,64,identity
0,59,64,number
1,1,64,number
2,1,64,number
3,2,64,number
4,2,64,number
5,24,64,number
0,39,64,pose
1,2,64,pose
2,2,64,pose
3,1,64,pose
4,1,64,pose
5,1,64,pose
0,26,64,animacy
1,1,64,animacy
2,2,64,animacy
3,4,64,animacy
4,7,64,animacy
5,2,64,animacy
0,54,65,background
1,72,65,background
2,12,65,background
3,9,65,background
4,15,65,background
5,10,65,background
0,20,65,identity
1,14,65,identity
2,6,65,identity
3,6,65,identity
4,5,65,identity
5,17,65,identity
0,83,65,number
1,5,65,number
2,29,65,number
3,17,65,number
4,32,65,number
5,4,65,number
0,15,65,pose
1,9,65,pose
2,8,65,pose
3,7,65,pose
4,13,65,pose
5,52,65,pose
0,21,65,animacy
1,4,65,animacy
2,2,65,animacy
3,2,65,animacy
4,2,65,animacy
5,6,65,animacy
0,2,66,background
1,1,66,background
2,1,66,background
3,1,66,background
4,1,66,background
5,1,66,background
0,3,66,identity
1,83,66,identity
2,1,66,identity
3,13,66,identity
4,8,66,identity
5,15,66,identity
0,2,66,number
1,2,66,number
2,1,66,number
3,90,66,number
4,5,66,number
5,1,66,number
0,1,66,pose
1,9,66,pose
2,1,66,pose
3,4,66,pose
4,4,66,pose
5,1,66,pose
0,2,66,animacy
1,1,66,animacy
2,1,66,animacy
3,1,66,animacy
4,1,66,animacy
5,1,66,animacy
0,43,67,background
1,5,67,background
2,13,67,background
3,59,67,background
4,8,67,background
5,7,67,background
0,71,67,identity
1,56,67,identity
2,6,67,identity
3,4,67,identity
4,11,67,identity
5,30,67,identity
0,95,67,number
1,18,67,number
2,8,67,number
3,9,67,number
4,5,67,number
5,53,67,number
0,24,67,pose
1,9,67,pose
2,31,67,pose
3,12,67,pose
4,8,67,pose
5,8,67,pose
0,147,67,animacy
1,15,67,animacy
2,4,67,animacy
3,8,67,animacy
4,5,67,animacy
5,8,67,animacy
0,25,68,background
1,2,68,background
2,1,68,background
3,1,68,background
4,1,68,background
5,1,68,background
0,76,68,identity
1,1,68,identity
2,31,68,identity
3,13,68,identity
4,23,68,identity
5,35,68,identity
0,66,68,number
1,6,68,number
2,5,68,number
3,1,68,number
4,1,68,number
5,30,68,number
0,74,68,pose
1,28,68,pose
2,6,68,pose
3,3,68,pose
4,3,68,pose
5,2,68,pose
0,25,68,animacy
1,91,68,animacy
2,16,68,animacy
3,2,68,animacy
4,4,68,animacy
5,11,68,animacy
0,35,69,background
1,11,69,background
2,6,69,background
3,8,69,background
4,4,69,background
5,1,69,background
0,84,69,identity
1,6,69,identity
2,17,69,identity
3,1,69,identity
4,2,69,identity
5,13,69,identity
0,92,69,number
1,1,69,number
2,3,69,number
3,2,69,number
4,2,69,number
5,1,69,number
0,62,69,pose
1,1,69,pose
2,1,69,pose
3,1,69,pose
4,5,69,pose
5,51,69,pose
0,13,69,animacy
1,2,69,animacy
2,2,69,animacy
3,1,69,animacy
4,1,69,animacy
5,3,69,animacy
0,96,70,background
1,41,70,background
2,34,70,background
3,19,70,background
4,20,70,background
5,3,70,background
0,49,70,identity
1,19,70,identity
2,9,70,identity
3,2,70,identity
4,2,70,identity
5,8,70,identity
0,43,70,number
1,5,70,number
2,22,70,number
3,12,70,number
4,22,70,number
5,4,70,number
0,80,70,pose
1,14,70,pose
2,3,70,pose
3,24,70,pose
4,16,70,pose
5,4,70,pose
0,18,70,animacy
1,9,70,animacy
2,1,70,animacy
3,1,70,animacy
4,7,70,animacy
5,48,70,animacy
0,44,71,background
1,5,71,background
2,4,71,background
3,8,71,background
4,3,71,background
5,8,71,background
0,99,71,identity
1,2,71,identity
2,1,71,identity
3,78,71,identity
4,34,71,identity
5,100,71,identity
0,36,71,number
1,21,71,number
2,5,71,number
3,9,71,number
4,76,71,number
5,46,71,number
0,88,71,pose
1,5,71,pose
2,10,71,pose
3,33,71,pose
4,19,71,pose
5,3,71,pose
0,6,71,animacy
1,19,71,animacy
2,3,71,animacy
3,184,71,animacy
4,12,71,animacy
5,13,71,animacy
0,38,72,background
1,41,72,background
2,77,72,background
3,1,72,background
4,17,72,background
5,32,72,background
0,4,72,identity
1,2,72,identity
2,1,72,identity
3,1,72,identity
4,3,72,identity
5,17,72,identity
0,23,72,number
1,1,72,number
2,3,72,number
3,3,72,number
4,5,72,number
5,22,72,number
0,4,72,pose
1,21,72,pose
2,9,72,pose
3,28,72,pose
4,11,72,pose
5,6,72,pose
0,79,72,animacy
1,1,72,animacy
2,1,72,animacy
3,1,72,animacy
4,1,72,animacy
5,2,72,animacy
0,91,73,background
1,10,73,background
2,6,73,background
3,6,73,background
4,5,73,background
5,6,73,background
0,38,73,identity
1,9,73,identity
2,8,73,identity
3,9,73,identity
4,10,73,identity
5,8,73,identity
0,39,73,number
1,20,73,number
2,20,73,number
3,19,73,number
4,15,73,number
5,5,73,number
0,30,73,pose
1,30,73,pose
2,31,73,pose
3,10,73,pose
4,8,73,pose
5,80,73,pose
0,47,73,animacy
1,9,73,animacy
2,23,73,animacy
3,10,73,animacy
4,13,73,animacy
5,62,73,animacy
0,58,74,background
1,8,74,background
2,3,74,background
3,3,74,background
4,1,74,background
5,1,74,background
0,100,74,identity
1,18,74,identity
2,2,74,identity
3,2,74,identity
4,2,74,identity
5,1,74,identity
0,34,74,number
1,3,74,number
2,2,74,number
3,2,74,number
4,1,74,number
5,3,74,number
0,89,74,pose
1,2,74,pose
2,4,74,pose
3,2,74,pose
4,2,74,pose
5,4,74,pose
0,19,74,animacy
1,2,74,animacy
2,2,74,animacy
3,1,74,animacy
4,1,74,animacy
5,54,74,animacy
0,11,75,background
1,6,75,background
2,86,75,background
3,3,75,background
4,4,75,background
5,2,75,background
0,1,75,identity
1,1,75,identity
2,11,75,identity
3,1,75,identity
4,2,75,identity
5,1,75,identity
0,2,75,number
1,13,75,number
2,6,75,number
3,2,75,number
4,2,75,number
5,7,75,number
0,12,75,pose
1,3,75,pose
2,20,75,pose
3,20,75,pose
4,6,75,pose
5,1,75,pose
0,15,75,animacy
1,38,75,animacy
2,46,75,animacy
3,50,75,animacy
4,9,75,animacy
5,1,75,animacy
0,37,76,background
1,6,76,background
2,3,76,background
3,3,76,background
4,2,76,background
5,4,76,background
0,12,76,identity
1,3,76,identity
2,2,76,identity
3,2,76,identity
4,1,76,identity
5,64,76,identity
0,43,76,number
1,24,76,number
2,3,76,number
3,1,76,number
4,3,76,number
5,5,76,number
0,29,76,pose
1,9,76,pose
2,12,76,pose
3,13,76,pose
4,12,76,pose
5,6,76,pose
0,23,76,animacy
1,23,76,animacy
2,16,76,animacy
3,40,76,animacy
4,40,76,animacy
5,18,76,animacy
0,4,77,background
1,1,77,background
2,1,77,background
3,1,77,background
4,1,77,background
5,1,77,background
0,33,77,identity
1,4,77,identity
2,3,77,identity
3,3,77,identity
4,3,77,identity
5,2,77,identity
0,15,77,number
1,6,77,number
2,6,77,number
3,8,77,number
4,9,77,number
5,3,77,number
0,31,77,pose
1,7,77,pose
2,4,77,pose
3,13,77,pose
4,9,77,pose
5,12,77,pose
0,11,77,animacy
1,25,77,animacy
2,6,77,animacy
3,17,77,animacy
4,5,77,animacy
5,9,77,animacy
0,75,78,background
1,18,78,background
2,6,78,background
3,1,78,background
4,3,78,background
5,2,78,background
0,75,78,identity
1,108,78,identity
2,2,78,identity
3,1,78,identity
4,42,78,identity
5,17,78,identity
0,63,78,number
1,31,78,number
2,15,78,number
3,3,78,number
4,11,78,number
5,121,78,number
0,45,78,pose
1,52,78,pose
2,7,78,pose
3,2,78,pose
4,7,78,pose
5,44,78,pose
0,23,78,animacy
1,11,78,animacy
2,5,78,animacy
3,3,78,animacy
4,1,78,animacy
5,4,78,animacy
0,1,79,background
1,1,79,background
2,1,79,background
3,1,79,background
4,18,79,background
5,2,79,background
0,8,79,identity
1,1,79,identity
2,1,79,identity
3,53,79,identity
4,99,79,identity
5,24,79,identity
0,13,79,number
1,6,79,number
2,5,79,number
3,1,79,number
4,1,79,number
5,1,79,number
0,35,79,pose
1,8,79,pose
2,5,79,pose
3,3,79,pose
4,1,79,pose
5,2,79,pose
0,6,79,animacy
1,1,79,animacy
2,3,79,animacy
3,3,79,animacy
4,2,79,animacy
5,14,79,animacy
0,4,80,background
1,4,80,background
2,2,80,background
3,18,80,background
4,6,80,background
5,6,80,background
0,12,80,identity
1,5,80,identity
2,3,80,identity
3,5,80,identity
4,4,80,identity
5,35,80,identity
0,13,80,number
1,6,80,number
2,5,80,number
3,4,80,number
4,4,80,number
5,23,80,number
0,24,80,pose
1,3,80,pose
2,2,80,pose
3,53,80,pose
4,5,80,pose
5,2,80,pose
0,20,80,animacy
1,61,80,animacy
2,85,80,animacy
3,53,80,animacy
4,8,80,animacy
5,3,80,animacy
0,109,81,background
1,8,81,background
2,27,81,background
3,30,81,background
4,4,81,background
5,25,81,background
0,73,81,identity
1,42,81,identity
2,14,81,identity
3,108,81,identity
4,7,81,identity
5,55,81,identity
0,120,81,number
1,14,81,number
2,38,81,number
3,12,81,number
4,12,81,number
5,85,81,number
0,81,81,pose
1,26,81,pose
2,34,81,pose
3,6,81,pose
4,5,81,pose
5,5,81,pose
0,57,81,animacy
1,117,81,animacy
2,2,81,animacy
3,3,81,animacy
4,12,81,animacy
5,20,81,animacy
0,62,82,background
1,18,82,background
2,3,82,background
3,4,82,background
4,11,82,background
5,14,82,background
0,25,82,identity
1,27,82,identity
2,1,82,identity
3,1,82,identity
4,1,82,identity
5,2,82,identity
0,39,82,number
1,9,82,number
2,4,82,number
3,3,82,number
4,1,82,number
5,2,82,number
0,24,82,pose
1,14,82,pose
2,20,82,pose
3,6,82,pose
4,47,82,pose
5,39,82,pose
0,12,82,animacy
1,1,82,animacy
2,2,82,animacy
3,21,82,animacy
4,1,82,animacy
5,97,82,animacy
0,4,83,background
1,1,83,background
2,1,83,background
3,1,83,background
4,1,83,background
5,1,83,background
0,6,83,identity
1,1,83,identity
2,1,83,identity
3,1,83,identity
4,2,83,identity
5,4,83,identity
0,6,83,number
1,1,83,number
2,1,83,number
3,1,83,number
4,1,83,number
5,3,83,number
0,76,83,pose
1,4,83,pose
2,4,83,pose
3,3,83,pose
4,4,83,pose
5,3,83,pose
0,2,83,animacy
1,1,83,animacy
2,1,83,animacy
3,1,83,animacy
4,1,83,animacy
5,3,83,animacy
0,78,84,background
1,7,84,background
2,49,84,background
3,2,84,background
4,3,84,background
5,2,84,background
0,16,84,identity
1,1,84,identity
2,1,84,identity
3,1,84,identity
4,1,84,identity
5,3,84,identity
0,11,84,number
1,45,84,number
2,2,84,number
3,4,84,number
4,1,84,number
5,2,84,number
0,60,84,pose
1,26,84,pose
2,9,84,pose
3,2,84,pose
4,1,84,pose
5,4,84,pose
0,31,84,animacy
1,1,84,animacy
2,1,84,animacy
3,1,84,animacy
4,1,84,animacy
5,1,84,animacy
0,12,85,background
1,25,85,background
2,11,85,background
3,37,85,background
4,13,85,background
5,7,85,background
0,4,85,identity
1,16,85,identity
2,13,85,identity
3,6,85,identity
4,5,85,identity
5,1,85,identity
0,11,85,number
1,7,85,number
2,10,85,number
3,7,85,number
4,6,85,number
5,11,85,number
0,2,85,pose
1,25,85,pose
2,5,85,pose
3,19,85,pose
4,6,85,pose
5,27,85,pose
0,3,85,animacy
1,11,85,animacy
2,6,85,animacy
3,13,85,animacy
4,7,85,animacy
5,6,85,animacy
0,87,86,background
1,11,86,background
2,13,86,background
3,1,86,background
4,2,86,background
5,2,86,background
0,44,86,identity
1,88,86,identity
2,1,86,identity
3,5,86,identity
4,1,86,identity
5,25,86,identity
0,71,86,number
1,1,86,number
2,1,86,number
3,6,86,number
4,3,86,number
5,66,86,number
0,27,86,pose
1,3,86,pose
2,7,86,pose
3,11,86,pose
4,6,86,pose
5,5,86,pose
0,68,86,animacy
1,12,86,animacy
2,1,86,animacy
3,7,86,animacy
4,7,86,animacy
5,4,86,animacy
0,1,87,background
1,3,87,background
2,36,87,background
3,4,87,background
4,6,87,background
5,6,87,background
0,1,87,identity
1,2,87,identity
2,28,87,identity
3,83,87,identity
4,3,87,identity
5,74,87,identity
0,1,87,number
1,2,87,number
2,88,87,number
3,12,87,number
4,6,87,number
5,15,87,number
0,1,87,pose
1,1,87,pose
2,12,87,pose
3,4,87,pose
4,4,87,pose
5,3,87,pose
0,1,87,animacy
1,5,87,animacy
2,14,87,animacy
3,4,87,animacy
4,4,87,animacy
5,1,87,animacy
0,13,88,background
1,1,88,background
2,20,88,background
3,6,88,background
4,3,88,background
5,3,88,background
0,66,88,identity
1,12,88,identity
2,16,88,identity
3,12,88,identity
4,6,88,identity
5,7,88,identity
0,26,88,number
1,2,88,number
2,2,88,number
3,3,88,number
4,3,88,number
5,19,88,number
0,27,88,pose
1,6,88,pose
2,3,88,pose
3,2,88,pose
4,2,88,pose
5,2,88,pose
0,62,88,animacy
1,4,88,animacy
2,3,88,animacy
3,3,88,animacy
4,3,88,animacy
5,5,88,animacy
0,4,89,background
1,14,89,background
2,8,89,background
3,5,89,background
4,4,89,background
5,2,89,background
0,9,89,identity
1,31,89,identity
2,8,89,identity
3,2,89,identity
4,1,89,identity
5,46,89,identity
0,12,89,number
1,5,89,number
2,5,89,number
3,5,89,number
4,4,89,number
5,1,89,number
0,38,89,pose
1,4,89,pose
2,4,89,pose
3,4,89,pose
4,1,89,pose
5,3,89,pose
0,6,89,animacy
1,3,89,animacy
2,3,89,animacy
3,23,89,animacy
4,2,89,animacy
5,10,89,animacy
0,46,90,background
1,5,90,background
2,2,90,background
3,1,90,background
4,1,90,background
5,2,90,background
0,29,90,identity
1,37,90,identity
2,9,90,identity
3,1,90,identity
4,24,90,identity
5,65,90,identity
0,42,90,number
1,41,90,number
2,9,90,number
3,1,90,number
4,1,90,number
5,1,90,number
0,37,90,pose
1,24,90,pose
2,22,90,pose
3,6,90,pose
4,55,90,pose
5,56,90,pose
0,23,90,animacy
1,2,90,animacy
2,1,90,animacy
3,2,90,animacy
4,1,90,animacy
5,1,90,animacy
0,30,91,background
1,2,91,background
2,8,91,background
3,55,91,background
4,16,91,background
5,8,91,background
0,41,91,identity
1,5,91,identity
2,6,91,identity
3,3,91,identity
4,2,91,identity
5,5,91,identity
0,20,91,number
1,8,91,number
2,12,91,number
3,34,91,number
4,12,91,number
5,12,91,number
0,18,91,pose
1,42,91,pose
2,9,91,pose
3,4,91,pose
4,2,91,pose
5,7,91,pose
0,10,91,animacy
1,8,91,animacy
2,20,91,animacy
3,4,91,animacy
4,4,91,animacy
5,17,91,animacy
0,6,92,background
1,3,92,background
2,1,92,background
3,33,92,background
4,6,92,background
5,4,92,background
0,17,92,identity
1,19,92,identity
2,28,92,identity
3,52,92,identity
4,30,92,identity
5,1,92,identity
0,69,92,number
1,3,92,number
2,8,92,number
3,6,92,number
4,1,92,number
5,4,92,number
0,4,92,pose
1,122,92,pose
2,14,92,pose
3,8,92,pose
4,14,92,pose
5,5,92,pose
0,2,92,animacy
1,26,92,animacy
2,3,92,animacy
3,1,92,animacy
4,3,92,animacy
5,24,92,animacy
0,53,93,background
1,6,93,background
2,17,93,background
3,16,93,background
4,17,93,background
5,16,93,background
0,21,93,identity
1,6,93,identity
2,5,93,identity
3,4,93,identity
4,5,93,identity
5,25,93,identity
0,65,93,number
1,9,93,number
2,11,93,number
3,8,93,number
4,3,93,number
5,14,93,number
0,96,93,pose
1,7,93,pose
2,10,93,pose
3,5,93,pose
4,9,93,pose
5,4,93,pose
0,41,93,animacy
1,9,93,animacy
2,6,93,animacy
3,8,93,animacy
4,6,93,animacy
5,9,93,animacy
0,6,94,background
1,1,94,background
2,1,94,background
3,1,94,background
4,16,94,background
5,3,94,background
0,4,94,identity
1,6,94,identity
2,6,94,identity
3,29,94,identity
4,1,94,identity
5,4,94,identity
0,23,94,number
1,1,94,number
2,7,94,number
3,7,94,number
4,3,94,number
5,2,94,number
0,17,94,pose
1,3,94,pose
2,1,94,pose
3,14,94,pose
4,3,94,pose
5,1,94,pose
0,2,94,animacy
1,1,94,animacy
2,1,94,animacy
3,7,94,animacy
4,2,94,animacy
5,5,94,animacy
0,57,95,background
1,2,95,background
2,1,95,background
3,6,95,background
4,1,95,background
5,1,95,background
0,28,95,identity
1,1,95,identity
2,9,95,identity
3,1,95,identity
4,2,95,identity
5,2,95,identity
0,5,95,number
1,16,95,number
2,37,95,number
3,2,95,number
4,3,95,number
5,21,95,number
0,20,95,pose
1,14,95,pose
2,4,95,pose
3,4,95,pose
4,4,95,pose
5,30,95,pose
0,18,95,animacy
1,2,95,animacy
2,6,95,animacy
3,1,95,animacy
4,5,95,animacy
5,1,95,animacy
0,120,96,background
1,25,96,background
2,23,96,background
3,24,96,background
4,15,96,background
5,10,96,background
0,86,96,identity
1,1,96,identity
2,4,96,identity
3,1,96,identity
4,1,96,identity
5,7,96,identity
0,181,96,number
1,24,96,number
2,8,96,number
3,1,96,number
4,1,96,number
5,180,96,number
0,105,96,pose
1,49,96,pose
2,6,96,pose
3,4,96,pose
4,1,96,pose
5,17,96,pose
0,17,96,animacy
1,7,96,animacy
2,2,96,animacy
3,7,96,animacy
4,5,96,animacy
5,1,96,animacy
0,3,97,background
1,1,97,background
2,75,97,background
3,2,97,background
4,33,97,background
5,21,97,background
0,9,97,identity
1,3,97,identity
2,15,97,identity
3,19,97,identity
4,2,97,identity
5,4,97,identity
0,4,97,number
1,2,97,number
2,1,97,number
3,2,97,number
4,46,97,number
5,28,97,number
0,6,97,pose
1,9,97,pose
2,2,97,pose
3,26,97,pose
4,20,97,pose
5,17,97,pose
0,3,97,animacy
1,14,97,animacy
2,2,97,animacy
3,2,97,animacy
4,3,97,animacy
5,96,97,animacy
0,11,98,background
1,10,98,background
2,65,98,background
3,4,98,background
4,1,98,background
5,3,98,background
0,15,98,identity
1,23,98,identity
2,19,98,identity
3,48,98,identity
4,22,98,identity
5,22,98,identity
0,90,98,number
1,16,98,number
2,10,98,number
3,8,98,number
4,7,98,number
5,1,98,number
0,19,98,pose
1,6,98,pose
2,44,98,pose
3,169,98,pose
4,2,98,pose
5,68,98,pose
0,15,98,animacy
1,22,98,animacy
2,1,98,animacy
3,3,98,animacy
4,20,98,animacy
5,6,98,animacy
0,3,99,background
1,3,99,background
2,42,99,background
3,88,99,background
4,8,99,background
5,2,99,background
0,24,99,identity
1,4,99,identity
2,80,99,identity
3,2,99,identity
4,27,99,identity
5,15,99,identity
0,4,99,number
1,3,99,number
2,3,99,number
3,4,99,number
4,3,99,number
5,1,99,number
0,19,99,pose
1,6,99,pose
2,4,99,pose
3,1,99,pose
4,3,99,pose
5,30,99,pose
0,62,99,animacy
1,31,99,animacy
2,19,99,animacy
3,4,99,animacy
4,3,99,animacy
5,27,99,animacy
