V_prior,alpha_prior,beta_prior,eps_fixed,world_EIGs,rmse,r2
2.0,1.0,1.0,0.5,0.021544346900318822,4.12388994427099,0.4432832185674206
2.0,1.0,1.0,0.5,0.046415888336127774,4.1240674498283125,0.4425159382782507
2.0,1.0,1.0,0.5,0.1,4.124222963673693,0.4420947685408989
2.0,1.0,1.0,0.8,0.0001,4.080189871282615,0.46937128467461225
2.0,1.0,1.0,0.8,0.00021544346900318845,4.061334265984507,0.48067988275153084
2.0,1.0,1.0,0.8,0.00046415888336127773,4.051415734610318,0.48480638787233615
2.0,1.0,1.0,0.8,0.001,4.0503529249769485,0.4816083023877499
2.0,1.0,1.0,0.8,0.002154434690031882,4.0591784660496355,0.47076259800648484
2.0,1.0,1.0,0.8,0.004641588833612777,4.074873453749598,0.45559956088662157
2.0,1.0,1.0,0.8,0.01,4.090180296076576,0.4420452129271227
2.0,1.0,1.0,0.8,0.021544346900318822,4.100757900901843,0.4330373880011695
2.0,1.0,1.0,0.8,0.046415888336127774,4.10676086116373,0.4280171092556298
2.0,1.0,1.0,0.8,0.1,4.109832630631231,0.4254697635319351
2.0,1.0,10.0,0.1,0.0001,4.757883022728828,0.017867316224741976
2.0,1.0,10.0,0.1,0.00021544346900318845,4.757464613602097,0.017905602397204415
2.0,1.0,10.0,0.1,0.00046415888336127773,4.757267865540069,0.01792373143603707
2.0,1.0,10.0,0.1,0.001,4.757175989313134,0.017932224699602494
2.0,1.0,10.0,0.1,0.002154434690031882,4.757133224142805,0.017936183974178583
2.0,1.0,10.0,0.1,0.004641588833612777,4.757113348386979,0.017938025394005127
2.0,1.0,10.0,0.1,0.01,4.757104117289187,0.017938880901164925
2.0,1.0,10.0,0.1,0.021544346900318822,4.7570998313807245,0.017939278163937703
2.0,1.0,10.0,0.1,0.046415888336127774,4.75709784180019,0.017939462594260148
2.0,1.0,10.0,0.1,0.1,4.757096918168896,0.01793954820846832
2.0,1.0,10.0,0.2,0.0001,4.761940331803865,0.010006086186031634
2.0,1.0,10.0,0.2,0.00021544346900318845,4.7593859819494675,0.010263516928745095
2.0,1.0,10.0,0.2,0.00046415888336127773,4.758082154036291,0.010402866174889157
2.0,1.0,10.0,0.2,0.001,4.757449092745747,0.010472418724021281
2.0,1.0,10.0,0.2,0.002154434690031882,4.757148981073428,0.010505819239742902
2.0,1.0,10.0,0.2,0.004641588833612777,4.757008302960104,0.0105215702113002
2.0,1.0,10.0,0.2,0.01,4.756942706128083,0.010528935293555015
2.0,1.0,10.0,0.2,0.021544346900318822,4.756912193893401,0.010532365598202297
2.0,1.0,10.0,0.2,0.046415888336127774,4.756898017361104,0.010533960340660658
2.0,1.0,10.0,0.2,0.1,4.75689143417649,0.010534701101664922
2.0,1.0,10.0,0.3,0.0001,4.7627912615470045,0.002185169517051567
2.0,1.0,10.0,0.3,0.00021544346900318845,4.758050101895824,0.0025391409950264597
2.0,1.0,10.0,0.3,0.00046415888336127773,4.755186620690352,0.0028082153818260037
2.0,1.0,10.0,0.3,0.001,4.753671503868757,0.002967162224560594
2.0,1.0,10.0,0.3,0.002154434690031882,4.7529224330467095,0.0030499901303398004
2.0,1.0,10.0,0.3,0.004641588833612777,4.75256421056306,0.0030905956536719697
2.0,1.0,10.0,0.3,0.01,4.752395597550942,0.0031099316717135314
2.0,1.0,10.0,0.3,0.021544346900318822,4.752316822630518,0.0031190143540018997
2.0,1.0,10.0,0.3,0.046415888336127774,4.752280147562787,0.0031232536129513727
2.0,1.0,10.0,0.3,0.1,4.7522631005173555,0.0031252263802690854
2.0,1.0,10.0,0.5,0.0001,4.725484002537327,0.007424790467199146
2.0,1.0,10.0,0.5,0.00021544346900318845,4.722423921500492,0.00685760990295693
2.0,1.0,10.0,0.5,0.00046415888336127773,4.721386003728456,0.00551009410840966
2.0,1.0,10.0,0.5,0.001,4.721094113893189,0.004434804950921139
2.0,1.0,10.0,0.5,0.002154434690031882,4.720995667784166,0.00381641160052356
2.0,1.0,10.0,0.5,0.004641588833612777,4.720953451343856,0.0035034278091392664
2.0,1.0,10.0,0.5,0.01,4.720933711579017,0.00335279283757309
2.0,1.0,10.0,0.5,0.021544346900318822,4.720924397343243,0.003281761310931724
2.0,1.0,10.0,0.5,0.046415888336127774,4.7209200274957785,0.003248556912111062
2.0,1.0,10.0,0.5,0.1,4.7209179876850715,0.003233094863549308
2.0,1.0,10.0,0.8,0.0001,4.603856301304113,0.06801339366243513
2.0,1.0,10.0,0.8,0.00021544346900318845,4.598751230280521,0.07040310318433722
2.0,1.0,10.0,0.8,0.00046415888336127773,4.605846445827622,0.06499886340482101
2.0,1.0,10.0,0.8,0.001,4.618563133771096,0.05606840187767631
2.0,1.0,10.0,0.8,0.002154434690031882,4.629000059888222,0.04883427814106443
2.0,1.0,10.0,0.8,0.004641588833612777,4.635278013701128,0.04450034400462994
2.0,1.0,10.0,0.8,0.01,4.638556466133547,0.04224080382724393
2.0,1.0,10.0,0.8,0.021544346900318822,4.6401622780301395,0.041134886908810446
2.0,1.0,10.0,0.8,0.046415888336127774,4.640926273288509,0.0406089082610353
2.0,1.0,10.0,0.8,0.1,4.641284955354243,0.040362010577820205
2.0,10.0,0.1,0.1,0.0001,4.709104685177536,1.2201269245783895e-07
2.0,10.0,0.1,0.1,0.00021544346900318845,4.707025010152144,0.00020231780182586404
2.0,10.0,0.1,0.1,0.00046415888336127773,4.703936918012516,0.0009852071480767014
2.0,10.0,0.1,0.1,0.001,4.699544976698544,0.0026136199339112935
2.0,10.0,0.1,0.1,0.002154434690031882,4.69370861628099,0.005300675819730566
2.0,10.0,0.1,0.1,0.004641588833612777,4.686823053220378,0.008957692923588194
2.0,10.0,0.1,0.1,0.01,4.6802666942619044,0.012831716829883285
2.0,10.0,0.1,0.1,0.021544346900318822,4.675856729499279,0.01568497488250318
2.0,10.0,0.1,0.1,0.046415888336127774,4.674368123872339,0.016814923553749462
2.0,10.0,0.1,0.1,0.1,4.675091958020053,0.016550559632392204
2.0,10.0,0.1,0.2,0.0001,4.607550675740022,0.057508601486284304
2.0,10.0,0.1,0.2,0.00021544346900318845,4.5901514308803915,0.06941673672646355
2.0,10.0,0.1,0.2,0.00046415888336127773,4.571141515698287,0.08256944447773314
2.0,10.0,0.1,0.2,0.001,4.5519453725835035,0.09593457560659949
2.0,10.0,0.1,0.2,0.002154434690031882,4.534756542847088,0.1079137359387612
2.0,10.0,0.1,0.2,0.004641588833612777,4.522215814928447,0.11661517359353785
2.0,10.0,0.1,0.2,0.01,4.516482038214362,0.1205478414094187
2.0,10.0,0.1,0.2,0.021544346900318822,4.517792040694976,0.11960100315364368
2.0,10.0,0.1,0.2,0.046415888336127774,4.5236734076652825,0.11552328967528734
2.0,10.0,0.1,0.2,0.1,4.530363846258694,0.11091360484832989
2.0,10.0,0.1,0.3,0.0001,4.473873020495994,0.15223329250638062
2.0,10.0,0.1,0.3,0.00021544346900318845,4.457883257023505,0.16349527272184747
2.0,10.0,0.1,0.3,0.00046415888336127773,4.4446681891195725,0.17259986449205308
2.0,10.0,0.1,0.3,0.001,4.435758760684069,0.1784813746085666
2.0,10.0,0.1,0.3,0.002154434690031882,4.432354616209793,0.18039486805698957
2.0,10.0,0.1,0.3,0.004641588833612777,4.434560879903204,0.17840721681510416
2.0,10.0,0.1,0.3,0.01,4.440707345518109,0.17378551215890722
2.0,10.0,0.1,0.3,0.021544346900318822,4.447859353161853,0.16859549751323383
2.0,10.0,0.1,0.3,0.046415888336127774,4.4536193882672155,0.16447359971106826
2.0,10.0,0.1,0.3,0.1,4.457278401650803,0.16187177553187895
2.0,10.0,0.1,0.5,0.0001,4.326185271755354,0.26125113324598626
2.0,10.0,0.1,0.5,0.00021544346900318845,4.324081421111236,0.26163006683199014
2.0,10.0,0.1,0.5,0.00046415888336127773,4.3253050035960925,0.2596957831844869
2.0,10.0,0.1,0.5,0.001,4.328893197928023,0.256290158597269
2.0,10.0,0.1,0.5,0.002154434690031882,4.3331968301961865,0.2526474465990927
2.0,10.0,0.1,0.5,0.004641588833612777,4.336781802712611,0.24975292299380986
2.0,10.0,0.1,0.5,0.01,4.339129198996266,0.2478992949482128
2.0,10.0,0.1,0.5,0.021544346900318822,4.340442930078233,0.2468729534731714
2.0,10.0,0.1,0.5,0.046415888336127774,4.341113578032077,0.24635168854841016
2.0,10.0,0.1,0.5,0.1,4.341439625123392,0.24609887779255823
2.0,10.0,0.1,0.8,0.0001,4.241168215790667,0.32556991000478214
2.0,10.0,0.1,0.8,0.00021544346900318845,4.242862056073637,0.32368616943114054
2.0,10.0,0.1,0.8,0.00046415888336127773,4.244169941027256,0.3223413873267604
2.0,10.0,0.1,0.8,0.001,4.2449836213550585,0.3215364036677969
2.0,10.0,0.1,0.8,0.002154434690031882,4.245425482155788,0.3211075430211741
2.0,10.0,0.1,0.8,0.004641588833612777,4.245647464493949,0.3208940828038725
2.0,10.0,0.1,0.8,0.01,4.245754527881914,0.3207915838509253
2.0,10.0,0.1,0.8,0.021544346900318822,4.245805134258322,0.32074323560421547
2.0,10.0,0.1,0.8,0.046415888336127774,4.245828824812596,0.32072062412808394
2.0,10.0,0.1,0.8,0.1,4.245839864812572,0.3207100917508584
2.0,10.0,1.0,0.1,0.0001,4.62892074576815,0.046620209521466914
2.0,10.0,1.0,0.1,0.00021544346900318845,4.623942331785617,0.049673478781236596
2.0,10.0,1.0,0.1,0.00046415888336127773,4.6233533335641255,0.05001747719147446
2.0,10.0,1.0,0.1,0.001,4.629602465571269,0.04602306941806308
2.0,10.0,1.0,0.1,0.002154434690031882,4.638436504279824,0.040378704185391946
2.0,10.0,1.0,0.1,0.004641588833612777,4.6454312663779405,0.03591578066383185
2.0,10.0,1.0,0.1,0.01,4.649643826314823,0.03323231863061999
2.0,10.0,1.0,0.1,0.021544346900318822,4.651857839201355,0.03182356270276276
2.0,10.0,1.0,0.1,0.046415888336127774,4.652947302937962,0.031130796540640757
2.0,10.0,1.0,0.1,0.1,4.653466961099947,0.030800467154344396
2.0,10.0,1.0,0.2,0.0001,4.547333484628137,0.0993565163988055
2.0,10.0,1.0,0.2,0.00021544346900318845,4.53470631487117,0.10794983363830864
2.0,10.0,1.0,0.2,0.00046415888336127773,4.5229297474838654,0.11603792226084322
2.0,10.0,1.0,0.2,0.001,4.515058316497107,0.12147572817638819
2.0,10.0,1.0,0.2,0.002154434690031882,4.516904065168293,0.12019716822186549
2.0,10.0,1.0,0.2,0.004641588833612777,4.529536622019247,0.1114916326692466
2.0,10.0,1.0,0.2,0.01,4.545242381609249,0.10071659614039605
2.0,10.0,1.0,0.2,0.021544346900318822,4.557219078355817,0.09252823100784384
2.0,10.0,1.0,0.2,0.046415888336127774,4.564327307964756,0.08767911987350077
2.0,10.0,1.0,0.2,0.1,4.568040409711482,0.08514924798525439
2.0,10.0,1.0,0.3,0.0001,4.466742727506964,0.15545152540784424
2.0,10.0,1.0,0.3,0.00021544346900318845,4.451864371395661,0.1660600767115743
2.0,10.0,1.0,0.3,0.00046415888336127773,4.439293271045608,0.17504020454358205
2.0,10.0,1.0,0.3,0.001,4.431945392551509,0.1802396736912847
2.0,10.0,1.0,0.3,0.002154434690031882,4.434359496035022,0.17839276740156554
2.0,10.0,1.0,0.3,0.004641588833612777,4.44931843485665,0.1676687289871975
2.0,10.0,1.0,0.3,0.01,4.4709447449357445,0.15238359355155573
2.0,10.0,1.0,0.3,0.021544346900318822,4.489661837555847,0.13925441164585808
2.0,10.0,1.0,0.3,0.046415888336127774,4.501683099070689,0.13085594306034948
2.0,10.0,1.0,0.3,0.1,4.508234760452277,0.12628818633232197
2.0,10.0,1.0,0.5,0.0001,4.347797815008353,0.24177682572258075
2.0,10.0,1.0,0.5,0.00021544346900318845,4.33901739998823,0.24802905813684703
2.0,10.0,1.0,0.5,0.00046415888336127773,4.336286863207007,0.24970087003487249
2.0,10.0,1.0,0.5,0.001,4.342665980636996,0.2446238099049911
2.0,10.0,1.0,0.5,0.002154434690031882,4.360128764224365,0.2316001582636342
2.0,10.0,1.0,0.5,0.004641588833612777,4.38555861652457,0.21312877762398585
2.0,10.0,1.0,0.5,0.01,4.4104553645849425,0.19530557869175133
2.0,10.0,1.0,0.5,0.021544346900318822,4.428412854124119,0.18254707961480904
2.0,10.0,1.0,0.5,0.046415888336127774,4.438968582950514,0.17507539350926662
2.0,10.0,1.0,0.5,0.1,4.444483600320547,0.17117868542017545
2.0,10.0,1.0,0.8,0.0001,4.253668443149801,0.31106100112234936
2.0,10.0,1.0,0.8,0.00021544346900318845,4.261100297238885,0.30473382467848886
2.0,10.0,1.0,0.8,0.00046415888336127773,4.277242325459339,0.29210711554670016
2.0,10.0,1.0,0.8,0.001,4.300460571615787,0.2746532424784986
2.0,10.0,1.0,0.8,0.002154434690031882,4.325113277428811,0.25655216022663707
2.0,10.0,1.0,0.8,0.004641588833612777,4.345014215329595,0.24213520711589623
2.0,10.0,1.0,0.8,0.01,4.357872864284776,0.23288575377761375
2.0,10.0,1.0,0.8,0.021544346900318822,4.365010982307263,0.22776921283223656
2.0,10.0,1.0,0.8,0.046415888336127774,4.368637262170942,0.2251743079965422
2.0,10.0,1.0,0.8,0.1,4.370395636078659,0.22391704519939823
2.0,10.0,10.0,0.1,0.0001,4.580070817978141,0.07775560939628119
2.0,10.0,10.0,0.1,0.00021544346900318845,4.5841671321471695,0.07497610641694875
2.0,10.0,10.0,0.1,0.00046415888336127773,4.586165136792168,0.07362057669926102
2.0,10.0,10.0,0.1,0.001,4.5871141448826105,0.07297677948297264
2.0,10.0,10.0,0.1,0.002154434690031882,4.587559373021326,0.07267475293819221
2.0,10.0,10.0,0.1,0.004641588833612777,4.58776705840736,0.07253386933751926
2.0,10.0,10.0,0.1,0.01,4.587863679882175,0.0724683266273052
2.0,10.0,10.0,0.1,0.021544346900318822,4.587908575607999,0.07243787195338112
2.0,10.0,10.0,0.1,0.046415888336127774,4.587929424709831,0.07242372915050095
2.0,10.0,10.0,0.1,0.1,4.587939104235451,0.07241716313604475
2.0,10.0,10.0,0.2,0.0001,4.52500273363379,0.11482301650666614
2.0,10.0,10.0,0.2,0.00021544346900318845,4.54389850493002,0.10192925935991379
2.0,10.0,10.0,0.2,0.00046415888336127773,4.556407747003316,0.09339570144612488
2.0,10.0,10.0,0.2,0.001,4.563281024348078,0.08870830398403909
2.0,10.0,10.0,0.2,0.002154434690031882,4.566733538121719,0.08635428955303757
2.0,10.0,10.0,0.2,0.004641588833612777,4.568396070850639,0.0852208718818705
2.0,10.0,10.0,0.2,0.01,4.569181045155083,0.08468575632488602
2.0,10.0,10.0,0.2,0.021544346900318822,4.569548299226318,0.08443540763920726
2.0,10.0,10.0,0.2,0.046415888336127774,4.569719392244284,0.08431877916074533
2.0,10.0,10.0,0.2,0.1,4.569798942426966,0.08426455279277625
2.0,10.0,10.0,0.3,0.0001,4.465088356551487,0.15586168086665816
2.0,10.0,10.0,0.3,0.00021544346900318845,4.4839091811270055,0.14290642457956107
2.0,10.0,10.0,0.3,0.00046415888336127773,4.507144868252473,0.12691651656729785
2.0,10.0,10.0,0.3,0.001,4.524547904761018,0.1149470745834936
2.0,10.0,10.0,0.3,0.002154434690031882,4.534716102910665,0.10795704361812279
2.0,10.0,10.0,0.3,0.004641588833612777,4.539976669183532,0.10434193368303642
2.0,10.0,10.0,0.3,0.01,4.5425452795923995,0.10257709970845635
2.0,10.0,10.0,0.3,0.021544346900318822,4.543765947903667,0.10173848903318218
2.0,10.0,10.0,0.3,0.046415888336127774,4.544338767528042,0.10134497548891422
2.0,10.0,10.0,0.3,0.1,4.544606001530966,0.10116139624555354
2.0,10.0,10.0,0.5,0.0001,4.386023712647474,0.21192817677183232
2.0,10.0,10.0,0.5,0.00021544346900318845,4.38615622778521,0.21194151304488681
2.0,10.0,10.0,0.5,0.00046415888336127773,4.40319235282146,0.19995450897679248
2.0,10.0,10.0,0.5,0.001,4.432131009688611,0.17961795963903393
2.0,10.0,10.0,0.5,0.002154434690031882,4.4580712340036115,0.1614352506562388
2.0,10.0,10.0,0.5,0.004641588833612777,4.474774133567359,0.14974654502312235
2.0,10.0,10.0,0.5,0.01,4.483847496879839,0.1434027527017379
2.0,10.0,10.0,0.5,0.021544346900318822,4.48838289428198,0.14023324516134836
2.0,10.0,10.0,0.5,0.046415888336127774,4.490562161705778,0.13871064405526712
2.0,10.0,10.0,0.5,0.1,4.491590109173544,0.13799252205062185
2.0,10.0,10.0,0.8,0.0001,4.298185352208946,0.2765026772349198
2.0,10.0,10.0,0.8,0.00021544346900318845,4.297687074210638,0.27702906816335937
2.0,10.0,10.0,0.8,0.00046415888336127773,4.309101098321486,0.268732472900455
2.0,10.0,10.0,0.8,0.001,4.337211988446793,0.24835368365794605
2.0,10.0,10.0,0.8,0.002154434690031882,4.372563333221975,0.22296488162920444
2.0,10.0,10.0,0.8,0.004641588833612777,4.401120875784356,0.20258242951961658
2.0,10.0,10.0,0.8,0.01,4.4187354002979395,0.19005116439627365
2.0,10.0,10.0,0.8,0.021544346900318822,4.4281256124281025,0.1833813945332704
2.0,10.0,10.0,0.8,0.046415888336127774,4.43277997191543,0.18007794942726746
2.0,10.0,10.0,0.8,0.1,4.435007838030696,0.178497277930567
3.0,0.1,0.1,0.1,0.0001,3.938820310656168,0.5877502900686481
3.0,0.1,0.1,0.1,0.00021544346900318845,3.943197900345508,0.5840544801261361
3.0,0.1,0.1,0.1,0.00046415888336127773,3.9484651291448127,0.5795342939329708
3.0,0.1,0.1,0.1,0.001,3.9541764544956033,0.5743772935643071
3.0,0.1,0.1,0.1,0.002154434690031882,3.9579782248945357,0.5709902952274637
3.0,0.1,0.1,0.1,0.004641588833612777,3.959992158902958,0.5711946535825191
3.0,0.1,0.1,0.1,0.01,3.9638293729121385,0.5724267703003135
3.0,0.1,0.1,0.1,0.021544346900318822,3.9698701303539865,0.5723960094446903
3.0,0.1,0.1,0.1,0.046415888336127774,3.9755570395231645,0.571482103652649
3.0,0.1,0.1,0.1,0.1,3.9794217835836188,0.5705810384169937
3.0,0.1,0.1,0.2,0.0001,4.123459674698011,0.4453514976473024
3.0,0.1,0.1,0.2,0.00021544346900318845,4.195988356487952,0.38905432317344674
3.0,0.1,0.1,0.2,0.00046415888336127773,4.308243364137,0.3010437849004566
3.0,0.1,0.1,0.2,0.001,4.465415727258773,0.17594351972895142
3.0,0.1,0.1,0.2,0.002154434690031882,4.621894206022407,0.0503607687062477
3.0,0.1,0.1,0.2,0.004641588833612777,4.688244011932307,0.0002708555638956231
3.0,0.1,0.1,0.2,0.01,4.675337197155553,0.015671858692540598
3.0,0.1,0.1,0.2,0.021544346900318822,4.650878669447525,0.038433302088870906
3.0,0.1,0.1,0.2,0.046415888336127774,4.636052504005667,0.0517413942500523
3.0,0.1,0.1,0.2,0.1,4.628786591390322,0.05816929436127153
3.0,0.1,0.1,0.3,0.0001,4.6725370381182145,0.01181950998923267
3.0,0.1,0.1,0.3,0.00021544346900318845,4.638984920856034,0.04264128701902812
3.0,0.1,0.1,0.3,0.00046415888336127773,4.439703260980396,0.20504135312110858
3.0,0.1,0.1,0.3,0.001,4.253826085239044,0.3466676689040964
3.0,0.1,0.1,0.3,0.002154434690031882,4.135711255976958,0.43042851519434544
3.0,0.1,0.1,0.3,0.004641588833612777,4.067079538619154,0.4749776737891572
3.0,0.1,0.1,0.3,0.01,4.028681059857859,0.49724173774114117
3.0,0.1,0.1,0.3,0.021544346900318822,4.008568034835421,0.5075776109549186
3.0,0.1,0.1,0.3,0.046415888336127774,3.9987014712286983,0.5121451749942406
3.0,0.1,0.1,0.3,0.1,3.994033378787761,0.5141521235183036
3.0,0.1,0.1,0.5,0.0001,4.096104395426487,0.45374769568844253
3.0,0.1,0.1,0.5,0.00021544346900318845,4.045645394223813,0.4870327762923144
3.0,0.1,0.1,0.5,0.00046415888336127773,4.016514598750019,0.5039025386476714
3.0,0.1,0.1,0.5,0.001,4.001548598596015,0.509485026220178
3.0,0.1,0.1,0.5,0.002154434690031882,3.999391217964517,0.5050053964530052
3.0,0.1,0.1,0.5,0.004641588833612777,4.010406020371014,0.4912758482064326
3.0,0.1,0.1,0.5,0.01,4.030038540062793,0.47289662126380305
3.0,0.1,0.1,0.5,0.021544346900318822,4.049172923318595,0.45669727450720876
3.0,0.1,0.1,0.5,0.046415888336127774,4.062441313554457,0.44594785259575964
3.0,0.1,0.1,0.5,0.1,4.069997050714396,0.4399484125259036
3.0,0.1,0.1,0.8,0.0001,4.001900081259548,0.5099886861938864
3.0,0.1,0.1,0.8,0.00021544346900318845,4.000642869672298,0.5067892675280347
3.0,0.1,0.1,0.8,0.00046415888336127773,4.00839406278151,0.49620455964027604
3.0,0.1,0.1,0.8,0.001,4.028682788758589,0.4762700623827553
3.0,0.1,0.1,0.8,0.002154434690031882,4.062892002919161,0.4471559447180859
3.0,0.1,0.1,0.8,0.004641588833612777,4.1047950126158765,0.41424431090450137
3.0,0.1,0.1,0.8,0.01,4.142408777574918,0.3859603850526181
3.0,0.1,0.1,0.8,0.021544346900318822,4.168338139203878,0.36688124826578383
3.0,0.1,0.1,0.8,0.046415888336127774,4.183235246854329,0.356031257568063
3.0,0.1,0.1,0.8,0.1,4.1909322112935605,0.35045173738166846
3.0,0.1,1.0,0.1,0.0001,3.9890870380517782,0.514956991073584
3.0,0.1,1.0,0.1,0.00021544346900318845,3.977126917557965,0.5284280820926603
3.0,0.1,1.0,0.1,0.00046415888336127773,3.972255126829457,0.5360796862925544
3.0,0.1,1.0,0.1,0.001,3.9709248267098607,0.5396616805299161
3.0,0.1,1.0,0.1,0.002154434690031882,3.97068185701265,0.5412543593162705
3.0,0.1,1.0,0.1,0.004641588833612777,3.9706758905341655,0.5419660212710801
3.0,0.1,1.0,0.1,0.01,3.9706993275006655,0.5422888096036629
3.0,0.1,1.0,0.1,0.021544346900318822,3.970716203875517,0.542436832805356
3.0,0.1,1.0,0.1,0.046415888336127774,3.970725366237669,0.5425051320726549
3.0,0.1,1.0,0.1,0.1,3.9707299091270043,0.5425367441658175
3.0,0.1,1.0,0.2,0.0001,4.03099682335629,0.47625438022915956
3.0,0.1,1.0,0.2,0.00021544346900318845,4.0296882207393745,0.4765089406487745
3.0,0.1,1.0,0.2,0.00046415888336127773,4.0171266560006815,0.4862975441352586
3.0,0.1,1.0,0.2,0.001,4.001296202332374,0.4999768199359336
3.0,0.1,1.0,0.2,0.002154434690031882,3.9904104839158263,0.5102847594114859
3.0,0.1,1.0,0.2,0.004641588833612777,3.984702580874754,0.5161513336100687
3.0,0.1,1.0,0.2,0.01,3.9819900548602125,0.5191104390203268
3.0,0.1,1.0,0.2,0.021544346900318822,3.9807328708283647,0.5205320652503383
3.0,0.1,1.0,0.2,0.046415888336127774,3.98015185126689,0.5212017758471622
3.0,0.1,1.0,0.2,0.1,3.979882951895121,0.5215146831604478
3.0,0.1,1.0,0.3,0.0001,4.05530250535127,0.45325445087712696
3.0,0.1,1.0,0.3,0.00021544346900318845,4.06586051864274,0.4439392019395812
3.0,0.1,1.0,0.3,0.00046415888336127773,4.0751886283057095,0.43546515121076673
3.0,0.1,1.0,0.3,0.001,4.073437647576874,0.4355827088950304
3.0,0.1,1.0,0.3,0.002154434690031882,4.062513963789378,0.443201804516929
3.0,0.1,1.0,0.3,0.004641588833612777,4.051711416174595,0.45121001665880034
3.0,0.1,1.0,0.3,0.01,4.044736209839975,0.45651341808587237
3.0,0.1,1.0,0.3,0.021544346900318822,4.040977609277181,0.45940871175386055
3.0,0.1,1.0,0.3,0.046415888336127774,4.03910987338589,0.4608570030036503
3.0,0.1,1.0,0.3,0.1,4.038215298080186,0.46155292398428244
3.0,0.1,1.0,0.5,0.0001,4.192159129559535,0.34307744997727657
3.0,0.1,1.0,0.5,0.00021544346900318845,4.275283919100972,0.2834961620939309
3.0,0.1,1.0,0.5,0.00046415888336127773,4.39841568281964,0.20146251229075968
3.0,0.1,1.0,0.5,0.001,4.542386967291808,0.11427021425105825
3.0,0.1,1.0,0.5,0.002154434690031882,4.651073570805313,0.056457907207378574
3.0,0.1,1.0,0.5,0.004641588833612777,4.707478305017288,0.030848108320922395
3.0,0.1,1.0,0.5,0.01,4.732792845585983,0.02091260361145447
3.0,0.1,1.0,0.5,0.021544346900318822,4.744019546085419,0.01692803729502539
3.0,0.1,1.0,0.5,0.046415888336127774,4.749083220816494,0.015230924281639531
3.0,0.1,1.0,0.5,0.1,4.7513986065969345,0.014477376772635232
3.0,0.1,1.0,0.8,0.0001,4.660869621815624,0.21363043700421064
3.0,0.1,1.0,0.8,0.00021544346900318845,4.324326670269553,0.44455097768797003
3.0,0.1,1.0,0.8,0.00046415888336127773,4.1445096649978375,0.537974159556315
3.0,0.1,1.0,0.8,0.001,4.060506927733934,0.5735858287317219
3.0,0.1,1.0,0.8,0.002154434690031882,4.017709042228583,0.589681789163162
3.0,0.1,1.0,0.8,0.004641588833612777,3.9946151978879865,0.5981063568004404
3.0,0.1,1.0,0.8,0.01,3.9823577327740876,0.6026031491550231
3.0,0.1,1.0,0.8,0.021544346900318822,3.9761521531867636,0.6048981302228615
3.0,0.1,1.0,0.8,0.046415888336127774,3.973131798299706,0.606020355320453
3.0,0.1,1.0,0.8,0.1,3.9716960934113708,0.6065550235862598
3.0,0.1,10.0,0.1,0.0001,4.6673723148324235,0.16923369546348999
3.0,0.1,10.0,0.1,0.00021544346900318845,4.667173982040655,0.16923015710754208
3.0,0.1,10.0,0.1,0.00046415888336127773,4.667081180721933,0.16922840779780654
3.0,0.1,10.0,0.1,0.001,4.667037944881399,0.16922757232219698
3.0,0.1,10.0,0.1,0.002154434690031882,4.667017841723394,0.16922717941402296
3.0,0.1,10.0,0.1,0.004641588833612777,4.667008503129091,0.16922699593460386
3.0,0.1,10.0,0.1,0.01,4.667004166918992,0.1692269105337821
3.0,0.1,10.0,0.1,0.021544346900318822,4.667002153874332,0.16922687084447638
3.0,0.1,10.0,0.1,0.046415888336127774,4.6670012194179975,0.16922685240744773
3.0,0.1,10.0,0.1,0.1,4.667000785837575,0.16922684383570533
3.0,0.1,10.0,0.2,0.0001,4.6978720618109655,0.13955269847719576
3.0,0.1,10.0,0.2,0.00021544346900318845,4.696529802182841,0.13945874567072025
3.0,0.1,10.0,0.2,0.00046415888336127773,4.695865364745188,0.1394103668880463
3.0,0.1,10.0,0.2,0.001,4.695547533771709,0.13938672508204072
3.0,0.1,10.0,0.2,0.002154434690031882,4.695397925768608,0.1393754782462093
3.0,0.1,10.0,0.2,0.004641588833612777,4.6953280294764,0.13937019718961807
3.0,0.1,10.0,0.2,0.01,4.695295488041423,0.13936773266382343
3.0,0.1,10.0,0.2,0.021544346900318822,4.695280362382645,0.13936658585285022
3.0,0.1,10.0,0.2,0.046415888336127774,4.695273337083307,0.13936605292788476
3.0,0.1,10.0,0.2,0.1,4.695270075225293,0.1393658054344424
3.0,0.1,10.0,0.3,0.0001,4.738549800466014,0.0974580324249565
3.0,0.1,10.0,0.3,0.00021544346900318845,4.735309442696067,0.09700482674901045
3.0,0.1,10.0,0.3,0.00046415888336127773,4.733454732857908,0.09677967033472908
3.0,0.1,10.0,0.3,0.001,4.732504072445248,0.09667004779204462
3.0,0.1,10.0,0.3,0.002154434690031882,4.732041788069024,0.09661779529689699
3.0,0.1,10.0,0.3,0.004641588833612777,4.731822501791632,0.09659321516123379
3.0,0.1,10.0,0.3,0.01,4.731719683760114,0.09658173229966383
3.0,0.1,10.0,0.3,0.021544346900318822,4.731671735076265,0.09657638618204102
3.0,0.1,10.0,0.3,0.046415888336127774,4.731649430645732,0.09657390119809814
3.0,0.1,10.0,0.3,0.1,4.731639067349089,0.0965727470052954
3.0,0.1,10.0,0.5,0.0001,4.790921232959011,0.01911458856821008
